,0
Annual return,-0.03683390680658194
Cumulative returns,-0.06885070907298185
Annual volatility,0.25611197394416063
Sharpe ratio,-0.018898521254408007
Calmar ratio,-0.06660878164570443
Stability,0.4323989209587274
Max drawdown,-0.5529887485782792
Omega ratio,0.996488917283632
Sortino ratio,-0.026885557718466423
Skew,
Kurtosis,
Tail ratio,1.0119719711838964
Daily value at risk,-0.032286282649556866
Alpha,0.0
Beta,1.0000000000000018
