,0
Annual return,-0.04209410504262401
Cumulative returns,-0.0784931155832932
Annual volatility,0.20560909042879966
Sharpe ratio,-0.10706131803864667
Calmar ratio,-0.09516189903667217
Stability,0.374919321487258
Max drawdown,-0.4423420031414292
Omega ratio,0.9796337356348519
Sortino ratio,-0.15352139888274327
Skew,
Kurtosis,
Tail ratio,1.0460233770926655
Daily value at risk,-0.025991662805744324
Alpha,0.0
Beta,0.9999999999999997
