,0
Annual return,0.02371086736084016
Cumulative returns,0.045550401500771054
Annual volatility,0.21418523053720165
Sharpe ratio,0.21685621514732284
Calmar ratio,0.06916930821452794
Stability,0.19996803229264393
Max drawdown,-0.3427946291916226
Omega ratio,1.0434891762173537
Sortino ratio,0.30113827192856185
Skew,
Kurtosis,
Tail ratio,1.0199774781627058
Daily value at risk,-0.0268004875222973
Alpha,0.0
Beta,1.000000000000001
