date,VNM,STB,HPG
2019-05-24,99.9999771118164,99.98399353027344,57.449066162109375
2019-05-27,99.99983215332031,97.52466583251953,-100.0
2019-05-28,99.9999771118164,40.08405303955078,-99.9991455078125
2019-05-29,99.99993133544922,-97.30457305908203,-99.99995422363281
2019-05-30,99.99976348876953,-84.96253967285156,-99.94881439208984
2019-05-31,99.99993133544922,-94.94365692138672,99.93376922607422
2019-06-03,99.99661254882812,-93.89878845214844,-99.99996948242188
2019-06-04,99.995849609375,-45.31357192993164,-94.45521545410156
2019-06-05,99.98066711425781,-70.78706359863281,100.0
2019-06-06,99.94535827636719,-22.452861785888672,49.66456985473633
2019-06-07,99.99463653564453,98.07732391357422,-100.0
2019-06-10,99.99951171875,99.42338562011719,-99.81089782714844
2019-06-11,99.99925994873047,99.91423797607422,-99.99784088134766
2019-06-12,99.99940490722656,99.1830825805664,99.84513854980469
2019-06-13,99.99818420410156,-1.4136075973510742,-99.99856567382812
2019-06-14,99.99845123291016,-86.00865173339844,100.0
2019-06-17,99.9101791381836,-37.20173645019531,97.15950775146484
2019-06-18,99.885986328125,-46.176002502441406,99.78421783447266
2019-06-19,99.95602416992188,-55.01519012451172,98.21629333496094
2019-06-20,99.9919662475586,98.21722412109375,-99.99982452392578
2019-06-21,99.99878692626953,98.66852569580078,-99.9998779296875
2019-06-24,99.99810791015625,97.95589447021484,-99.98410034179688
2019-06-25,99.99990844726562,99.99974060058594,-100.0
2019-06-26,100.0,99.99072265625,-99.99854278564453
2019-06-27,99.99980926513672,97.18424987792969,100.0
2019-06-28,99.9991455078125,64.69434356689453,99.83821105957031
2019-07-01,99.99998474121094,99.8311996459961,-100.0
2019-07-02,100.0,99.99993133544922,-98.7511215209961
2019-07-03,100.0,75.06184387207031,-99.05428314208984
2019-07-04,100.0,99.92766571044922,-65.34271240234375
2019-07-05,99.9999771118164,56.19580841064453,-99.99999237060547
2019-07-08,99.99993896484375,94.15916442871094,99.99716186523438
2019-07-09,99.99964141845703,97.9157943725586,99.99072265625
2019-07-10,99.99990844726562,99.86601257324219,-100.0
2019-07-11,99.99976348876953,99.9879379272461,100.0
2019-07-12,99.99990844726562,99.67851257324219,-99.99966430664062
2019-07-15,99.99974060058594,99.9918212890625,-100.0
2019-07-16,99.99993896484375,96.9192886352539,40.32891845703125
2019-07-17,99.99993133544922,98.9815673828125,-100.0
2019-07-18,99.99993133544922,50.664161682128906,-99.97936248779297
2019-07-19,99.99978637695312,75.44409942626953,-95.24787902832031
2019-07-22,99.9999771118164,-40.36299133300781,-100.0
2019-07-23,99.99998474121094,98.83731842041016,-100.0
2019-07-24,100.0,100.0,-99.99991607666016
2019-07-25,100.0,100.0,99.88465118408203
2019-07-26,99.9999771118164,99.99993133544922,78.47330474853516
2019-07-29,99.9999771118164,1.9836664199829102,98.42711639404297
2019-07-30,99.9999771118164,77.40483093261719,-99.74876403808594
2019-07-31,99.99961853027344,92.05419921875,-28.451311111450195
2019-08-01,99.99990844726562,90.67833709716797,-93.73838806152344
2019-08-02,99.9998550415039,98.64077758789062,-92.62993621826172
2019-08-05,100.0,98.93143463134766,100.0
2019-08-06,99.9998779296875,89.01766204833984,99.8062973022461
2019-08-07,99.99978637695312,100.0,-99.97769927978516
2019-08-08,100.0,99.99974060058594,-99.84325408935547
2019-08-09,100.0,100.0,-97.28931427001953
2019-08-12,100.0,99.9999771118164,-99.14445495605469
2019-08-13,100.0,-99.70675659179688,-99.98163604736328
2019-08-14,100.0,-99.63117218017578,-100.0
2019-08-15,100.0,100.0,-99.99932098388672
2019-08-16,100.0,-99.99994659423828,99.6373291015625
2019-08-19,100.0,92.2853012084961,-100.0
2019-08-20,100.0,100.0,52.81121826171875
2019-08-21,100.0,-99.76758575439453,-99.9998779296875
2019-08-22,100.0,99.98397827148438,-100.0
2019-08-23,99.99993133544922,87.00749969482422,-74.18280029296875
2019-08-26,99.9999771118164,78.27864074707031,-100.0
2019-08-27,99.99998474121094,87.43443298339844,97.55210876464844
2019-08-28,99.9999771118164,-32.95527648925781,-100.0
2019-08-29,99.99995422363281,-24.609947204589844,-99.99808502197266
2019-08-30,99.99989318847656,75.74564361572266,-99.99996185302734
2019-09-03,99.99952697753906,87.67273712158203,99.77095031738281
2019-09-04,99.9998550415039,81.58452606201172,-99.99999237060547
2019-09-05,99.99993133544922,-13.92645263671875,-100.0
2019-09-06,99.9998779296875,-21.72984504699707,-99.99992370605469
2019-09-09,99.99966430664062,97.95858764648438,99.99922180175781
2019-09-10,99.99921417236328,99.6742935180664,-99.9943618774414
2019-09-11,99.99800109863281,98.66714477539062,-34.869903564453125
2019-09-12,99.99990844726562,99.99995422363281,-99.99833679199219
2019-09-13,100.0,-99.99998474121094,-92.48377227783203
2019-09-16,100.0,93.4458999633789,-99.9850845336914
2019-09-17,100.0,99.99978637695312,-100.0
2019-09-18,100.0,100.0,99.99996185302734
2019-09-19,99.99998474121094,99.99442291259766,-99.99848937988281
2019-09-20,100.0,99.12736511230469,-100.0
2019-09-23,100.0,99.86271667480469,-84.58526611328125
2019-09-24,99.9998779296875,33.30562210083008,26.64785385131836
2019-09-25,99.99976348876953,89.4267578125,-99.99918365478516
2019-09-26,99.99995422363281,84.4371109008789,-99.9816665649414
2019-09-27,99.99983215332031,80.30350494384766,-100.0
2019-09-30,100.0,57.44267654418945,-100.0
2019-10-01,99.99993133544922,99.71884155273438,-99.98052978515625
2019-10-02,99.9999771118164,-3.490912914276123,-95.98741912841797
2019-10-03,99.99995422363281,-71.31523132324219,-99.8698501586914
2019-10-04,99.9999771118164,-86.98690795898438,-35.9264030456543
2019-10-07,99.99996185302734,-99.42807006835938,-78.17694091796875
2019-10-08,99.9988784790039,-98.05135345458984,90.00797271728516
2019-10-09,99.99823760986328,-93.7345199584961,-10.169183731079102
2019-10-10,99.99949645996094,-95.93954467773438,87.92105102539062
2019-10-11,99.99849700927734,-95.59001159667969,-99.99707794189453
2019-10-14,99.99945068359375,83.72347259521484,-100.0
2019-10-15,99.99906921386719,74.419189453125,-100.0
2019-10-16,99.99864196777344,90.97993469238281,-100.0
2019-10-17,99.99747467041016,-70.086181640625,-100.0
2019-10-18,99.99859619140625,-22.80963134765625,-99.99980163574219
2019-10-21,99.99508666992188,-94.751953125,-99.99351501464844
2019-10-22,99.82369232177734,-78.89071655273438,97.01056671142578
2019-10-23,99.60023498535156,-67.37340545654297,-100.0
2019-10-24,99.99456787109375,98.38591003417969,-100.0
2019-10-25,99.99974822998047,98.43165588378906,-100.0
2019-10-28,99.99991607666016,93.38758850097656,98.20228576660156
2019-10-29,99.99978637695312,81.87675476074219,-88.21971893310547
2019-10-30,99.99940490722656,93.20500183105469,37.89665603637695
2019-10-31,99.99984741210938,91.89156341552734,99.89600372314453
2019-11-01,99.99964141845703,99.93779754638672,-99.99995422363281
2019-11-04,100.0,-99.99971008300781,-81.73265075683594
2019-11-05,100.0,99.93409729003906,-49.850486755371094
2019-11-06,100.0,100.0,-100.0
2019-11-07,100.0,85.40202331542969,-99.99407196044922
2019-11-08,100.0,99.76821899414062,99.99993133544922
2019-11-11,100.0,69.18115234375,-100.0
2019-11-12,100.0,99.98285675048828,-99.99999237060547
2019-11-13,100.0,99.99971008300781,-99.64826202392578
2019-11-14,99.9999771118164,-80.28042602539062,-99.99650573730469
2019-11-15,99.99978637695312,-97.87440490722656,-100.0
2019-11-18,99.99954986572266,-99.51820373535156,-99.32587432861328
2019-11-19,99.996826171875,-98.70178985595703,-99.91199493408203
2019-11-20,99.99012756347656,-94.43029022216797,100.0
2019-11-21,99.97859191894531,12.26809024810791,-73.77275085449219
2019-11-22,99.93506622314453,62.75529861450195,99.93358612060547
2019-11-25,99.76103210449219,32.4381217956543,98.78811645507812
2019-11-26,99.69420623779297,-40.77792739868164,99.99974060058594
2019-11-27,99.86660766601562,-77.39801025390625,-99.99486541748047
2019-11-28,99.91507720947266,59.64588928222656,100.0
2019-11-29,99.6778335571289,74.71868896484375,-66.7389907836914
2019-12-02,99.99092864990234,94.58789825439453,-99.99574279785156
2019-12-03,99.89897918701172,99.98101806640625,100.0
2019-12-04,95.97235870361328,99.920654296875,-99.99880981445312
2019-12-05,99.06636810302734,98.7516860961914,-77.07470703125
2019-12-06,99.05755615234375,98.34439849853516,-100.0
2019-12-09,98.98611450195312,93.74057006835938,100.0
2019-12-10,99.43675994873047,94.53470611572266,100.0
2019-12-11,99.91829681396484,95.99256896972656,96.26666259765625
2019-12-12,99.97399139404297,98.0068588256836,-99.98260498046875
2019-12-13,99.98302459716797,92.18110656738281,79.57935333251953
2019-12-16,99.99266052246094,74.52876281738281,61.313629150390625
2019-12-17,99.98262786865234,44.86722946166992,99.96814727783203
2019-12-18,99.98096466064453,-3.4406185150146484,100.0
2019-12-19,99.97164916992188,-41.872467041015625,-99.93712615966797
2019-12-20,99.98641204833984,-65.83930969238281,98.74881744384766
2019-12-23,99.9930648803711,-88.68770599365234,99.99321746826172
2019-12-24,99.99110412597656,-73.84925842285156,-37.789119720458984
2019-12-25,99.99873352050781,97.4371109008789,-100.0
2019-12-26,99.99971008300781,98.32274627685547,-98.8106689453125
2019-12-27,99.99880981445312,97.3677749633789,100.0
2019-12-30,100.0,99.99735260009766,99.49934387207031
2019-12-31,100.0,-99.99011993408203,-100.0
2020-01-02,100.0,29.983722686767578,-100.0
2020-01-03,99.9999771118164,93.78500366210938,-99.99990844726562
2020-01-06,99.99993133544922,-63.34033203125,-100.0
2020-01-07,99.9998779296875,80.73773193359375,-99.94112396240234
2020-01-08,99.99995422363281,-94.79219055175781,-100.0
2020-01-09,99.9999771118164,-76.08360290527344,-100.0
2020-01-10,99.9999771118164,-87.6087646484375,-99.99636840820312
2020-01-13,99.99998474121094,-97.17926025390625,-99.7581787109375
2020-01-14,99.9999771118164,-97.91167449951172,99.98088836669922
2020-01-15,99.99961853027344,-98.71202850341797,5.531275272369385
2020-01-16,99.9998550415039,70.37796783447266,-99.95932006835938
2020-01-17,99.99947357177734,81.26074981689453,-99.98611450195312
2020-01-20,99.99978637695312,-47.44453430175781,-100.0
2020-01-21,99.996826171875,-95.46553802490234,-99.01847076416016
2020-01-22,89.22917938232422,96.24752044677734,-100.0
2020-01-30,99.94194793701172,99.98385620117188,100.0
2020-01-31,99.9975357055664,99.99978637695312,91.54550170898438
2020-02-03,99.99456787109375,100.0,100.0
2020-02-04,99.98612213134766,99.99966430664062,99.9972915649414
2020-02-05,99.9352798461914,99.99186706542969,-30.51285743713379
2020-02-06,98.48200988769531,99.86493682861328,100.0
2020-02-07,99.17695617675781,99.3116226196289,99.48726654052734
2020-02-10,99.8047103881836,99.45757293701172,100.0
2020-02-11,99.42788696289062,97.00292205810547,99.96012115478516
2020-02-12,99.95236206054688,86.02227783203125,82.04891967773438
2020-02-13,99.98219299316406,96.12686920166016,98.16415405273438
2020-02-14,99.98867797851562,96.90103149414062,39.69289016723633
2020-02-17,99.993896484375,73.6515884399414,80.02018737792969
2020-02-18,99.97720336914062,99.50372314453125,99.33192443847656
2020-02-19,99.9868392944336,98.40515899658203,99.37055206298828
2020-02-20,99.99050903320312,99.36532592773438,69.55485534667969
2020-02-21,99.99762725830078,-28.125011444091797,-99.94857025146484
2020-02-24,99.99938201904297,-59.91083908081055,100.0
2020-02-25,99.9703369140625,32.648658752441406,98.53829956054688
2020-02-26,99.9830093383789,20.2756290435791,-99.93690490722656
2020-02-27,99.96764373779297,98.99226379394531,99.9989013671875
2020-02-28,99.99418640136719,10.946011543273926,100.0
2020-03-02,99.98631286621094,98.434326171875,-99.984375
2020-03-03,99.998046875,84.94290161132812,88.469482421875
2020-03-04,99.99629211425781,93.54002380371094,99.95453643798828
2020-03-05,99.99923706054688,39.577720642089844,-100.0
2020-03-06,99.99774932861328,-76.83785247802734,99.99934387207031
2020-03-09,99.99906921386719,98.50406646728516,90.95562744140625
2020-03-10,99.94316101074219,97.48846435546875,99.99993133544922
2020-03-11,99.96299743652344,97.90481567382812,100.0
2020-03-12,99.9968032836914,99.99353790283203,99.11811065673828
2020-03-13,99.98605346679688,99.99711608886719,99.99959564208984
2020-03-16,99.98588562011719,99.96675109863281,-100.0
2020-03-17,99.9550552368164,99.98421478271484,99.99974060058594
2020-03-18,99.953369140625,99.67744445800781,100.0
2020-03-19,99.97997283935547,99.71554565429688,-99.97682189941406
2020-03-20,99.96969604492188,99.39486694335938,-26.88288688659668
2020-03-23,99.99974060058594,98.62335968017578,-99.24695587158203
2020-03-24,99.99851989746094,99.60734558105469,99.9999771118164
2020-03-25,99.9275894165039,99.15406799316406,100.0
2020-03-26,99.9985580444336,92.14701843261719,-100.0
2020-03-27,99.99944305419922,88.21540832519531,100.0
2020-03-30,99.99938201904297,98.93720245361328,100.0
2020-03-31,99.9970703125,96.75364685058594,-44.465816497802734
2020-04-01,99.97666931152344,97.32725524902344,99.99957275390625
2020-04-03,99.39155578613281,94.39754486083984,100.0
2020-04-06,99.857421875,95.94815063476562,78.83989715576172
2020-04-07,99.97168731689453,95.73834228515625,99.92742919921875
2020-04-08,99.98582458496094,91.084716796875,35.476158142089844
2020-04-09,99.98961639404297,97.92420959472656,97.80843353271484
2020-04-10,99.9938735961914,82.501220703125,99.4373550415039
2020-04-13,99.9938735961914,82.24459838867188,99.99230194091797
2020-04-14,99.97117614746094,99.83453369140625,99.9999771118164
2020-04-15,99.99423217773438,99.35779571533203,97.47018432617188
2020-04-16,99.99465942382812,99.56407165527344,100.0
2020-04-17,99.99906921386719,99.97821044921875,-99.73783874511719
2020-04-20,99.99982452392578,99.99961853027344,-6.18516206741333
2020-04-21,99.99977111816406,90.96327209472656,100.0
2020-04-22,99.9983901977539,99.92008209228516,99.9766616821289
2020-04-23,99.9998550415039,99.6102066040039,-99.88504028320312
2020-04-24,99.9991455078125,98.26285552978516,-100.0
2020-04-27,99.99945068359375,98.85148620605469,99.99983215332031
2020-04-28,99.99978637695312,91.80855560302734,100.0
2020-04-29,99.99978637695312,97.35346984863281,-18.653106689453125
2020-05-04,99.99978637695312,84.39765167236328,-73.45879364013672
2020-05-05,99.99932098388672,94.77994537353516,-73.49720764160156
2020-05-06,99.9985122680664,56.448673248291016,-99.99981689453125
2020-05-07,99.99932861328125,99.22786712646484,-99.99980926513672
2020-05-08,99.9999771118164,99.9451904296875,19.031787872314453
2020-05-11,99.9998779296875,98.61534881591797,-81.82978057861328
2020-05-12,99.99980926513672,99.85728454589844,88.98629760742188
2020-05-13,100.0,100.0,-99.99878692626953
2020-05-14,100.0,-99.93767547607422,-100.0
2020-05-15,100.0,99.99139404296875,-97.22073364257812
2020-05-18,99.9999771118164,-96.03822326660156,-99.93682861328125
2020-05-19,100.0,-92.03577423095703,-99.98290252685547
2020-05-20,100.0,100.0,-99.94649505615234
2020-05-21,99.99995422363281,99.998046875,-100.0
2020-05-22,99.99995422363281,92.43214416503906,-90.1534194946289
2020-05-25,99.99980926513672,98.61165618896484,-100.0
2020-05-26,99.99990844726562,94.30069732666016,-99.29308319091797
2020-05-27,100.0,-59.41404724121094,-99.51652526855469
2020-05-28,100.0,-53.55231857299805,-100.0
2020-05-29,99.9999771118164,-85.07859802246094,99.99998474121094
2020-06-01,99.99993133544922,36.06639099121094,-99.99933624267578
2020-06-02,99.99995422363281,-89.74071502685547,-99.88641357421875
2020-06-03,99.9998550415039,49.706851959228516,-100.0
2020-06-04,99.9998550415039,-34.66693115234375,98.22957611083984
2020-06-05,99.99942779541016,66.28761291503906,93.91651153564453
2020-06-08,99.99989318847656,99.83806610107422,-100.0
2020-06-09,99.99991607666016,86.31011199951172,-99.67066192626953
2020-06-10,99.99980926513672,45.40785598754883,99.97942352294922
2020-06-11,99.99949645996094,-99.08168029785156,99.93756866455078
2020-06-12,99.65084838867188,-32.4014778137207,-39.763938903808594
2020-06-15,99.97650146484375,-95.77828216552734,100.0
2020-06-16,99.21179962158203,-37.45507049560547,-99.51077270507812
2020-06-17,99.41778564453125,-15.546834945678711,100.0
2020-06-18,98.23406982421875,46.51811218261719,-99.97933959960938
2020-06-19,98.19495391845703,-20.81308364868164,97.9395751953125
2020-06-22,98.34925079345703,-2.5470972061157227,-99.6427001953125
2020-06-23,99.93560028076172,-13.160842895507812,73.96346282958984
2020-06-24,99.89889526367188,5.931305885314941,-99.9996337890625
2020-06-25,98.15894317626953,64.24049377441406,-91.37593841552734
2020-06-26,99.58012390136719,18.228076934814453,30.138896942138672
2020-06-29,99.98009490966797,47.416961669921875,99.82598876953125
2020-06-30,99.9717025756836,80.34712982177734,99.9991455078125
2020-07-01,99.27276611328125,54.42020797729492,2.5969862937927246
2020-07-02,99.48866271972656,11.952996253967285,97.53844451904297
2020-07-03,99.4421615600586,-29.94881820678711,82.23504638671875
2020-07-06,99.59916687011719,-62.43035888671875,99.99993133544922
2020-07-07,99.96956634521484,-17.91962432861328,-99.77435302734375
2020-07-08,99.98829650878906,84.7728500366211,99.99983215332031
2020-07-09,99.99764251708984,99.8705062866211,99.98219299316406
2020-07-10,99.99766540527344,99.18289184570312,95.68426513671875
2020-07-13,99.9995346069336,89.73799896240234,100.0
2020-07-14,99.99976348876953,82.73355102539062,-99.9999008178711
2020-07-15,99.99980926513672,99.94096374511719,99.74386596679688
2020-07-16,99.99978637695312,87.15169525146484,40.122962951660156
2020-07-17,99.99972534179688,75.27876281738281,99.85433959960938
2020-07-20,99.99990844726562,-95.32347106933594,99.9999771118164
2020-07-21,99.99980926513672,-82.8832778930664,98.77555084228516
2020-07-22,99.99995422363281,-97.0557861328125,-99.99964904785156
2020-07-23,99.99967956542969,-95.06950378417969,-19.870155334472656
2020-07-24,99.9842758178711,-31.9518985748291,100.0
2020-07-27,99.99533081054688,99.98033142089844,-99.25186157226562
2020-07-28,99.02167510986328,99.86865234375,-9.635961532592773
2020-07-29,99.96766662597656,99.96009063720703,100.0
2020-07-30,99.60140991210938,99.56561279296875,-98.53545379638672
2020-07-31,99.94332885742188,99.47571563720703,-14.722943305969238
2020-08-03,98.82835388183594,93.50908660888672,-77.15704345703125
2020-08-04,99.9551773071289,24.526655197143555,-100.0
2020-08-05,99.96504974365234,82.83528137207031,-99.9834213256836
2020-08-06,99.9855728149414,88.1098861694336,99.99995422363281
2020-08-07,99.98805236816406,95.24427795410156,99.79370880126953
2020-08-10,99.9886245727539,98.85232543945312,-99.99998474121094
2020-08-11,99.9925765991211,95.18916320800781,-100.0
2020-08-12,99.98655700683594,98.70364379882812,-99.1319580078125
2020-08-13,99.98738861083984,99.73877716064453,98.31996154785156
2020-08-14,99.99256134033203,99.26557922363281,-97.73463439941406
2020-08-17,99.99203491210938,99.46560668945312,99.96359252929688
2020-08-18,99.99654388427734,94.70295715332031,-99.9998779296875
2020-08-19,99.99652862548828,97.02887725830078,92.79972076416016
2020-08-20,99.99873352050781,98.66873931884766,-100.0
2020-08-21,99.99842834472656,86.8587646484375,-100.0
2020-08-24,99.99996185302734,99.28580474853516,-72.3014907836914
2020-08-25,100.0,-57.918399810791016,-100.0
2020-08-26,100.0,99.42679595947266,95.8863754272461
2020-08-27,100.0,-99.9769058227539,98.24708557128906
2020-08-28,100.0,82.93936157226562,-99.84233856201172
2020-08-31,100.0,-70.09349822998047,-99.31314849853516
2020-09-01,100.0,99.61872100830078,-99.99742889404297
2020-09-03,100.0,-99.4001235961914,-100.0
2020-09-04,100.0,97.20690155029297,-100.0
2020-09-07,100.0,-76.47590637207031,100.0
2020-09-08,99.99995422363281,12.118112564086914,99.99909210205078
2020-09-09,99.9999771118164,-30.16396713256836,-99.99999237060547
2020-09-10,99.99998474121094,-70.17913818359375,-18.08850860595703
2020-09-11,99.9999771118164,-92.80838012695312,99.9998779296875
2020-09-14,99.9998779296875,-50.973976135253906,-99.98332214355469
2020-09-15,99.9998550415039,97.3504409790039,-99.99999237060547
2020-09-16,99.9998550415039,79.16288757324219,-99.99998474121094
2020-09-17,99.99990844726562,99.02830505371094,-77.53877258300781
2020-09-18,99.99993896484375,99.99803161621094,-100.0
2020-09-21,100.0,97.3455581665039,-100.0
2020-09-22,99.99993133544922,99.97513580322266,82.95960235595703
2020-09-23,99.99996185302734,99.70185852050781,-100.0
2020-09-24,99.9998779296875,54.82501983642578,-99.99830627441406
2020-09-25,99.99961853027344,86.52131652832031,-99.9999771118164
2020-09-28,99.99987030029297,97.06060791015625,-100.0
2020-09-29,100.0,-82.37753295898438,-99.99609375
2020-09-30,99.99998474121094,-99.24830627441406,99.9999771118164
2020-10-01,99.99976348876953,15.392661094665527,-99.99999237060547
2020-10-02,99.99678039550781,-51.957557678222656,99.48809051513672
2020-10-05,99.99873352050781,-2.415168285369873,-99.96761322021484
2020-10-06,99.99982452392578,34.755409240722656,-99.96167755126953
2020-10-07,99.99868774414062,24.91513442993164,-99.99998474121094
2020-10-08,99.99932861328125,97.23365020751953,-76.65072631835938
2020-10-09,99.99968719482422,75.81806182861328,-97.0908203125
2020-10-12,99.99954986572266,94.19210052490234,-99.99852752685547
2020-10-13,99.9988784790039,44.77279281616211,-99.9578628540039
2020-10-14,99.99915313720703,97.76327514648438,-68.39672088623047
2020-10-15,99.99935913085938,99.1912841796875,-100.0
2020-10-16,100.0,99.90576171875,-99.99977111816406
2020-10-19,100.0,100.0,99.94586944580078
2020-10-20,100.0,100.0,-98.78345489501953
2020-10-21,100.0,-79.40302276611328,-100.0
2020-10-22,100.0,100.0,99.69904327392578
2020-10-23,100.0,23.98311996459961,-99.9948959350586
2020-10-26,100.0,97.41327667236328,-30.10672378540039
2020-10-27,99.9999771118164,-38.43693542480469,-100.0
2020-10-28,99.99993133544922,-99.76409912109375,99.99983215332031
2020-10-29,99.98483276367188,-97.62029266357422,100.0
2020-10-30,99.98829650878906,-98.69737243652344,99.13895416259766
2020-11-02,99.9945297241211,-96.14695739746094,100.0
2020-11-03,99.99935913085938,65.91036224365234,98.51493835449219
2020-11-04,99.99978637695312,90.82395935058594,-100.0
2020-11-05,99.9998779296875,-68.4874496459961,-98.18500518798828
2020-11-06,99.99990844726562,-66.79802703857422,-97.5026626586914
2020-11-09,99.9994888305664,99.53298950195312,99.99961853027344
2020-11-10,99.9998779296875,96.28910827636719,-94.0604019165039
2020-11-11,99.99949645996094,90.44863891601562,-99.9511489868164
2020-11-12,99.99940490722656,97.83284759521484,-99.97007751464844
2020-11-13,99.99971008300781,99.38178253173828,-100.0
