,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9916.6305
2,2019-01-04,9966.140200000002
3,2019-01-07,10166.351853
4,2019-01-08,10191.846129886659
5,2019-01-09,10282.816015649598
6,2019-01-10,10219.938934617005
7,2019-01-11,10232.174483475646
8,2019-01-14,10304.663483475648
9,2019-01-15,10364.48929301407
10,2019-01-16,10334.517983771257
11,2019-01-17,10217.41786230214
12,2019-01-18,10230.48306230214
13,2019-01-21,10360.127347619973
14,2019-01-22,10341.186462524758
15,2019-01-23,10392.835973666162
16,2019-01-24,10407.592651574869
17,2019-01-25,10407.268431067056
18,2019-01-28,10332.638129858742
19,2019-01-29,10393.903530166146
20,2019-01-30,10550.387220791146
21,2019-01-31,10546.8476210319
22,2019-02-01,10405.12740716624
23,2019-02-11,10652.964552291056
24,2019-02-12,10591.585685691021
25,2019-02-13,10692.454527217924
26,2019-02-14,10622.938763306545
27,2019-02-15,10622.954779954602
28,2019-02-18,10678.134009526746
29,2019-02-19,10639.189538517225
30,2019-02-20,10743.45729000801
31,2019-02-21,10734.633870780912
32,2019-02-22,10817.809609794585
33,2019-02-25,10881.693476781918
34,2019-02-26,10809.915211003112
35,2019-02-27,10778.54716891632
36,2019-02-28,10547.012449280883
37,2019-03-01,10680.205051831306
38,2019-03-04,10772.670772239417
39,2019-03-05,10743.829408179541
40,2019-03-06,10675.672259831304
41,2019-03-07,10692.180431410285
42,2019-03-08,10646.46725967414
43,2019-03-11,10621.303021532356
44,2019-03-12,11052.15960304252
45,2019-03-13,11006.63365509082
46,2019-03-14,11032.450733945192
47,2019-03-15,10970.556987322816
48,2019-03-18,10988.80193791843
49,2019-03-19,10866.838542101443
50,2019-03-20,10824.810451639712
51,2019-03-21,10738.10872193161
52,2019-03-22,10729.076932840935
53,2019-03-25,10564.441434370508
54,2019-03-26,10614.036031869076
55,2019-03-27,10667.586645685498
56,2019-03-28,10701.94176810676
57,2019-03-29,10759.4516383491
58,2019-04-01,10839.450055682322
59,2019-04-02,10884.66942460795
60,2019-04-03,11077.386246257884
61,2019-04-04,11214.492302644052
62,2019-04-05,11210.988409836526
63,2019-04-08,11207.484559836526
