,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9884.421022116509
2,2019-01-04,9950.711525147639
3,2019-01-07,10130.23557532654
4,2019-01-08,10158.159561349641
5,2019-01-09,10249.007561349641
6,2019-01-10,10195.205561349641
7,2019-01-11,10206.08356134964
8,2019-01-14,10250.46956134964
9,2019-01-15,10324.855561349641
10,2019-01-16,10271.347561349641
11,2019-01-17,10137.055634139931
12,2019-01-18,10135.87027534717
13,2019-01-21,10287.730473223657
14,2019-01-22,10260.340312930079
15,2019-01-23,10299.940312930079
16,2019-01-24,10326.352419306726
17,2019-01-25,10325.66836684701
18,2019-01-28,10256.332047717066
19,2019-01-29,10301.15260059057
20,2019-01-30,10400.195326425777
21,2019-01-31,10460.185937692868
22,2019-02-01,10368.973385652767
23,2019-02-11,10765.972746210322
24,2019-02-12,10729.612811693416
25,2019-02-13,10849.941913446652
26,2019-02-14,10784.212104791866
27,2019-02-15,10785.090860712276
28,2019-02-18,10842.073097147213
29,2019-02-19,10782.082485880124
30,2019-02-20,10885.42309204315
31,2019-02-21,10896.30028317474
32,2019-02-22,10980.26945041107
33,2019-02-25,10999.0608914091
34,2019-02-26,10923.937423620404
35,2019-02-27,10885.18111005534
36,2019-02-28,10638.753837220564
37,2019-03-01,10782.716124207867
38,2019-03-04,10869.073993865642
39,2019-03-05,10838.202046065959
40,2019-03-06,10776.339904121074
41,2019-03-07,10844.970395835553
42,2019-03-08,10748.304258975566
43,2019-03-11,10709.014293045393
44,2019-03-12,11023.598897690166
45,2019-03-13,11025.917859787336
46,2019-03-14,11112.682242721907
47,2019-03-15,11060.88971189915
48,2019-03-18,11046.042984909405
49,2019-03-19,10922.158801407206
50,2019-03-20,10930.741645950666
51,2019-03-21,10765.273734421124
52,2019-03-22,10779.134977096905
53,2019-03-25,10575.735777420392
54,2019-03-26,10640.404066604964
55,2019-03-27,10692.096149124443
56,2019-03-28,10628.157221931047
57,2019-03-29,10692.422627204483
58,2019-04-01,10812.098797041006
59,2019-04-02,10754.886074608392
60,2019-04-03,10925.134542280264
61,2019-04-04,11020.461006098814
62,2019-04-05,10999.885880976744
63,2019-04-08,10999.885880976744
64,2019-04-09,10937.593098729678
65,2019-04-10,10825.862832408973
66,2019-04-11,10817.575598579475
67,2019-04-12,10987.994731408186
68,2019-04-16,10929.873271781034
69,2019-04-17,10943.069900268143
70,2019-04-18,10881.344524901933
71,2019-04-19,10875.200579255648
72,2019-04-22,10724.122020560331
73,2019-04-23,10929.873271781034
74,2019-04-24,11010.939221280642
75,2019-04-25,10959.870444494314
76,2019-04-26,11094.545200687475
77,2019-05-02,11111.345744913644
78,2019-05-03,11315.29503826482
79,2019-05-06,11035.856334179469
80,2019-05-07,11175.043743306227
81,2019-05-08,11189.30425762517
82,2019-05-09,10955.528456717559
83,2019-05-10,11046.512932759353
84,2019-05-13,11088.230589884348
85,2019-05-14,11154.86535990817
86,2019-05-15,11241.507848173209
87,2019-05-16,11127.57888225896
88,2019-05-17,11138.064815681999
89,2019-05-20,11250.021158569878
90,2019-05-21,11382.306602567263
91,2019-05-22,11291.17140881402
92,2019-05-23,11333.742391723223
93,2019-05-24,11237.447348373957
94,2019-05-27,11188.295783203668
95,2019-05-28,11132.48827691657
96,2019-05-29,11006.783415180273
97,2019-05-30,11090.504648333615
98,2019-05-31,11006.783415180273
99,2019-06-03,10861.261447804995
100,2019-06-04,10833.101696926184
101,2019-06-05,10895.660450631209
102,2019-06-06,10980.631751292773
103,2019-06-07,11160.723386651105
104,2019-06-10,11167.474634069033
105,2019-06-11,11140.148261529035
106,2019-06-12,11098.751987272328
107,2019-06-13,11008.204147845336
108,2019-06-14,11007.616793519086
109,2019-06-17,10876.5060581742
110,2019-06-18,10773.630432563848
111,2019-06-19,10898.747939973899
112,2019-06-20,11086.007511919564
113,2019-06-21,11065.432386797494
114,2019-06-24,11133.321655255384
115,2019-06-25,11301.672858756609
116,2019-06-26,11190.96658337695
117,2019-06-27,11003.707011431285
118,2019-06-28,11038.276679414339
119,2019-07-01,11344.489865678377
120,2019-07-02,11275.179864555425
121,2019-07-03,11220.205736607142
122,2019-07-04,11282.177135985918
123,2019-07-05,11212.621110850401
124,2019-07-08,11170.808147424286
125,2019-07-09,11213.208465176649
126,2019-07-10,11296.513009160584
127,2019-07-11,11309.920197695323
128,2019-07-12,11268.769947451181
129,2019-07-15,11290.178450912066
130,2019-07-16,11310.753576034134
131,2019-07-17,11337.663259404726
132,2019-07-18,11302.506237095424
133,2019-07-19,11559.98454735858
134,2019-07-22,11498.846526318617
135,2019-07-23,11561.82196919305
136,2019-07-24,11471.936842948027
137,2019-07-25,11417.550069325991
138,2019-07-26,11417.796093338557
139,2019-07-29,11307.335841971464
140,2019-07-30,11154.399913996287
141,2019-07-31,11176.641795795984
142,2019-08-01,11087.344023877211
143,2019-08-02,11191.469716995784
144,2019-08-05,11157.73342735154
145,2019-08-06,11150.736155921048
146,2019-08-07,11242.117373686857
147,2019-08-08,11339.833149701184
148,2019-08-09,11410.468577188081
149,2019-08-12,11578.4030915199
150,2019-08-13,11544.666801875657
151,2019-08-14,11622.053476780482
152,2019-08-15,11818.528967195576
153,2019-08-16,11655.107105797359
154,2019-08-19,11693.187880107092
155,2019-08-20,11945.440184213805
156,2019-08-21,11867.353532418894
157,2019-08-22,11800.256113094496
158,2019-08-23,12162.71494062345
159,2019-08-26,12001.394351112056
160,2019-08-27,11830.806839504407
161,2019-08-28,11689.568739402937
162,2019-08-29,11776.574982980417
163,2019-08-30,11854.487969618487
164,2019-09-03,11862.032581340478
165,2019-09-04,11769.531721527743
166,2019-09-05,11682.525477950263
167,2019-09-06,11725.941767160582
168,2019-09-09,11836.629140852141
169,2019-09-10,11845.896062948394
170,2019-09-11,11860.31027096622
171,2019-09-12,12248.500224095988
172,2019-09-13,12371.725475475476
173,2019-09-16,12502.32167342012
174,2019-09-17,12427.833662329362
175,2019-09-18,12253.821175174402
176,2019-09-19,12596.371178450274
177,2019-09-20,12574.913708979773
178,2019-09-23,12407.770818120647
179,2019-09-24,12344.09837434356
180,2019-09-25,12558.275840318369
181,2019-09-26,12641.683443191694
182,2019-09-27,12737.782943708586
