date,FPT,VNM,SBT
2019-03-15,94.78895568847656,-55.865089416503906,99.16519927978516
2019-03-18,97.80947875976562,-33.73951721191406,96.08548736572266
2019-03-19,97.05960845947266,73.21105194091797,98.90147399902344
2019-03-20,93.59317016601562,-45.823883056640625,42.01445770263672
2019-03-21,95.16134643554688,-37.40412139892578,-30.245113372802734
2019-03-22,96.06352996826172,-48.01805114746094,0.6588578224182129
2019-03-25,98.29688262939453,22.72673797607422,-68.61336517333984
2019-03-26,93.57170867919922,7.654893398284912,65.3900146484375
2019-03-27,98.1617660522461,-72.29611206054688,47.56829833984375
2019-03-28,97.16136169433594,-44.8656005859375,89.85369110107422
2019-03-29,98.18604278564453,20.561431884765625,87.65892791748047
2019-04-01,96.78948211669922,62.46786117553711,-90.72001647949219
2019-04-02,93.26701354980469,-25.567840576171875,-63.1885871887207
2019-04-03,99.7730712890625,-73.39495086669922,-43.269622802734375
2019-04-04,96.33619689941406,-33.5901985168457,-35.508419036865234
2019-04-05,97.57048797607422,-88.78805541992188,34.39204788208008
2019-04-08,99.0936279296875,35.95266342163086,72.4924545288086
2019-04-09,98.52511596679688,-49.57136535644531,80.8878402709961
2019-04-10,97.70329284667969,-90.28024291992188,21.66098403930664
2019-04-11,97.87940979003906,-55.13897705078125,-54.67525100708008
2019-04-12,95.3877944946289,44.727088928222656,-74.9482192993164
2019-04-16,93.10366821289062,-40.63720703125,-38.520896911621094
2019-04-17,92.71006774902344,20.24481201171875,-86.10597229003906
2019-04-18,98.15621185302734,52.783321380615234,-40.41030502319336
2019-04-19,99.25775146484375,58.336830139160156,72.509765625
2019-04-22,92.60359191894531,7.204115390777588,83.19229888916016
2019-04-23,87.7529525756836,-0.5761265754699707,90.8275146484375
2019-04-24,93.85674285888672,37.403343200683594,50.24846649169922
2019-04-25,97.2641830444336,88.55387115478516,90.93782043457031
2019-04-26,92.81773376464844,11.918473243713379,-63.537532806396484
2019-05-02,84.53345489501953,85.68753051757812,-89.1709976196289
2019-05-03,98.4039306640625,34.54177474975586,65.69845581054688
2019-05-06,89.79121398925781,61.91785430908203,-50.852264404296875
2019-05-07,87.24632263183594,41.84465408325195,-56.329898834228516
2019-05-08,97.87716674804688,59.84743881225586,-68.10941314697266
2019-05-09,99.16661834716797,13.086891174316406,-90.4273681640625
2019-05-10,99.22785949707031,-50.137542724609375,16.27068519592285
2019-05-13,94.21577453613281,-87.48434448242188,-56.64733123779297
2019-05-14,99.61898040771484,8.814727783203125,66.42176055908203
2019-05-15,88.94183349609375,93.85710144042969,-12.188922882080078
2019-05-16,93.97197723388672,-47.36250686645508,82.60298156738281
2019-05-17,97.33576965332031,36.93058395385742,-77.30476379394531
2019-05-20,99.11470031738281,-35.411705017089844,44.875633239746094
2019-05-21,99.34992980957031,42.598567962646484,45.88909149169922
2019-05-22,96.88169860839844,23.846317291259766,4.39375638961792
2019-05-23,97.59966278076172,-17.827999114990234,-10.213607788085938
2019-05-24,88.80488586425781,2.6920676231384277,39.14173889160156
2019-05-27,98.63359069824219,50.12969970703125,79.58724212646484
2019-05-28,99.40412139892578,24.4809627532959,-32.22376251220703
2019-05-29,96.12867736816406,84.78219604492188,83.68000030517578
2019-05-30,97.80332946777344,34.936927795410156,-87.14350128173828
2019-05-31,95.1600570678711,92.46533203125,58.98029708862305
2019-06-03,97.69430541992188,69.32962036132812,2.675783634185791
2019-06-04,94.54965209960938,58.57050323486328,-69.23098754882812
2019-06-05,96.4519271850586,-47.85248565673828,-0.6459832191467285
2019-06-06,95.71261596679688,-39.36251449584961,-30.667709350585938
2019-06-07,98.4732666015625,-91.17646789550781,-97.53326416015625
2019-06-10,99.19055938720703,-52.3296012878418,3.767263889312744
2019-06-11,91.37041473388672,-67.86421966552734,58.53092575073242
2019-06-12,88.14322662353516,43.20049285888672,85.80300903320312
2019-06-13,99.31551361083984,-26.28144073486328,-72.61383819580078
2019-06-14,93.85136413574219,79.2542724609375,6.40101432800293
2019-06-17,91.01898956298828,61.442230224609375,-39.68008804321289
2019-06-18,92.5747299194336,98.36547088623047,-21.026538848876953
2019-06-19,91.0513916015625,36.23640441894531,79.02766418457031
2019-06-20,98.25142669677734,-69.25338745117188,47.301090240478516
2019-06-21,98.4427490234375,-13.594841957092285,94.28224182128906
2019-06-24,93.78445434570312,90.7369384765625,-59.36470031738281
2019-06-25,98.78406524658203,80.62515258789062,4.813361167907715
2019-06-26,97.95697021484375,-40.96488952636719,2.767658233642578
2019-06-27,98.35724639892578,-40.17005157470703,32.6915397644043
2019-06-28,98.70264434814453,82.53408813476562,21.032285690307617
2019-07-01,95.90521240234375,75.8372573852539,-59.97917175292969
2019-07-02,99.21906280517578,97.02924346923828,-20.692657470703125
2019-07-03,90.56523895263672,45.45223617553711,-71.5748519897461
2019-07-04,97.47163391113281,75.81522369384766,68.94847106933594
2019-07-05,99.33560943603516,76.31649780273438,32.83853530883789
2019-07-08,97.84419250488281,54.156707763671875,10.21980094909668
2019-07-09,94.44093322753906,51.17915725708008,-23.29651641845703
2019-07-10,97.97039031982422,53.59309768676758,-68.5772933959961
2019-07-11,95.24214172363281,16.28595542907715,45.59614562988281
2019-07-12,93.33369445800781,77.28252410888672,-87.86856079101562
2019-07-15,93.48916625976562,91.47000122070312,-98.75930786132812
2019-07-16,95.95954132080078,81.68315887451172,16.62110137939453
2019-07-17,94.24794006347656,78.91252136230469,20.51174545288086
2019-07-18,98.020263671875,74.89385986328125,96.73602294921875
2019-07-19,95.56250762939453,90.51610565185547,91.81673431396484
2019-07-22,99.26802062988281,66.58043670654297,-48.98651885986328
2019-07-23,97.25086975097656,84.41667175292969,-35.248695373535156
2019-07-24,85.85669708251953,63.75482177734375,60.53474044799805
2019-07-25,97.99221801757812,-97.2745132446289,-49.164222717285156
2019-07-26,97.56580352783203,-69.39215087890625,-11.952293395996094
2019-07-29,94.64518737792969,-54.12644577026367,31.700016021728516
2019-07-30,97.68799591064453,12.008726119995117,67.52037048339844
2019-07-31,98.61644744873047,76.73313903808594,57.45281982421875
2019-08-01,93.24500274658203,79.4168701171875,-0.9985029697418213
2019-08-02,91.42981719970703,-68.87104797363281,-94.40464782714844
2019-08-05,96.53883361816406,-3.9132416248321533,-94.01692199707031
2019-08-06,97.09761047363281,-65.6081314086914,-92.44091796875
2019-08-07,85.92904663085938,-53.30261993408203,-53.72380447387695
2019-08-08,98.74081420898438,67.1376724243164,25.807071685791016
2019-08-09,97.51932525634766,-65.98649597167969,-74.88856506347656
2019-08-12,93.17557525634766,47.44286346435547,-90.72897338867188
2019-08-13,93.52243041992188,-77.81678771972656,-53.832618713378906
2019-08-14,90.39353942871094,-42.14246368408203,-57.14091110229492
2019-08-15,93.58460998535156,81.69529724121094,-73.18131256103516
2019-08-16,99.39155578613281,-6.9599809646606445,7.221412658691406
2019-08-19,97.44844055175781,47.61712646484375,97.11605072021484
2019-08-20,98.01216125488281,58.59332275390625,-91.43875122070312
2019-08-21,98.88138580322266,-2.626723051071167,-2.3550450801849365
2019-08-22,94.8476333618164,-65.05159759521484,-70.35446166992188
2019-08-23,96.27286529541016,-86.88056182861328,-36.06321716308594
2019-08-26,94.70085906982422,-95.18205261230469,15.09711742401123
2019-08-27,95.89784240722656,-96.57711029052734,45.69585418701172
2019-08-28,98.82925415039062,-90.88082885742188,98.23875427246094
2019-08-29,77.69396209716797,-87.09690856933594,49.784515380859375
2019-08-30,96.0361099243164,-44.48059844970703,36.524818420410156
2019-09-03,95.16905212402344,-93.80219268798828,17.216705322265625
2019-09-04,95.11964416503906,45.000362396240234,91.89934539794922
2019-09-05,89.75821685791016,5.136001110076904,-87.99474334716797
2019-09-06,91.31896209716797,52.35710144042969,-19.902156829833984
2019-09-09,97.36605834960938,77.73796081542969,-94.57417297363281
2019-09-10,97.2529296875,5.934560298919678,-40.26992416381836
2019-09-11,94.05598449707031,40.32740783691406,-79.1405029296875
2019-09-12,95.75930786132812,41.78290557861328,-40.03822708129883
2019-09-13,83.49954986572266,49.794960021972656,86.96221923828125
2019-09-16,80.9931640625,-46.57292175292969,-89.8750228881836
2019-09-17,93.12478637695312,-9.218817710876465,-5.605286598205566
2019-09-18,99.45113372802734,-72.62693786621094,56.70087432861328
2019-09-19,97.80073547363281,83.5662841796875,76.52356719970703
2019-09-20,98.78511047363281,20.818960189819336,-15.42080020904541
2019-09-23,99.12045288085938,6.146371364593506,-1.2541770935058594
2019-09-24,99.26338195800781,91.78971862792969,-32.79179382324219
2019-09-25,99.4813232421875,-29.36720848083496,32.78981399536133
2019-09-26,91.17317199707031,13.249349594116211,-2.6440978050231934
2019-09-27,98.72026062011719,96.42211151123047,90.14561462402344
2019-09-30,98.45166015625,13.625848770141602,-68.00558471679688
2019-10-01,96.54273986816406,84.93209075927734,22.065757751464844
2019-10-02,90.90336608886719,54.554439544677734,-22.755264282226562
2019-10-03,79.56352233886719,78.15384674072266,43.798301696777344
2019-10-04,86.69509887695312,-74.39517974853516,-45.31515884399414
2019-10-07,96.86959075927734,-14.361715316772461,-98.48429870605469
2019-10-08,93.20112609863281,88.9812240600586,57.282161712646484
2019-10-09,99.24040985107422,-17.488176345825195,79.05303192138672
2019-10-10,99.3048324584961,-43.95195770263672,-55.498878479003906
2019-10-11,97.54116821289062,63.135955810546875,-3.351736068725586
2019-10-14,96.1139907836914,67.69135284423828,-9.998428344726562
2019-10-15,90.48733520507812,9.511173248291016,-77.64871978759766
2019-10-16,97.64427947998047,-85.2143325805664,35.64414978027344
2019-10-17,98.47836303710938,-96.69735717773438,-51.63496017456055
2019-10-18,99.79794311523438,-0.7565498352050781,96.58627319335938
2019-10-21,96.8414077758789,74.89886474609375,-49.56906509399414
2019-10-22,91.69389343261719,88.61688232421875,-91.11837005615234
2019-10-23,93.989990234375,-54.62862777709961,-25.394290924072266
2019-10-24,81.500244140625,-58.002559661865234,-69.49785614013672
2019-10-25,99.82211303710938,96.20172882080078,70.22368621826172
2019-10-28,99.15097045898438,17.383384704589844,71.27359771728516
2019-10-29,96.41427612304688,99.72276306152344,50.99269104003906
2019-10-30,96.61016845703125,90.96188354492188,-90.11670684814453
2019-10-31,90.92985534667969,-59.36963653564453,-1.547253131866455
2019-11-01,98.08100128173828,88.56663513183594,28.15630340576172
2019-11-04,97.07691955566406,41.539466857910156,-65.32398223876953
2019-11-05,96.36366271972656,97.14411163330078,-87.79813385009766
2019-11-06,94.2310791015625,-58.597923278808594,15.288936614990234
2019-11-07,99.01673889160156,28.593647003173828,96.85032653808594
2019-11-08,97.82559967041016,58.99741744995117,-64.2412109375
2019-11-11,95.1165542602539,93.71100616455078,-60.55732345581055
2019-11-12,99.31373596191406,93.38677978515625,-23.735374450683594
2019-11-13,99.16539001464844,52.90357971191406,10.30130386352539
2019-11-14,90.44759368896484,81.27593994140625,-35.6933708190918
2019-11-15,93.79339599609375,92.02037811279297,21.940780639648438
2019-11-18,93.792724609375,51.28840255737305,-19.237905502319336
2019-11-19,96.71382904052734,25.016450881958008,-96.00138092041016
2019-11-20,99.01351928710938,84.73326873779297,-13.899696350097656
2019-11-21,95.97456359863281,71.13501739501953,89.3382339477539
2019-11-22,98.88536834716797,80.3289794921875,35.633827209472656
2019-11-25,98.910400390625,93.53315734863281,92.11239624023438
2019-11-26,95.12163543701172,40.77458190917969,-71.64997100830078
2019-11-27,92.51944732666016,93.48628234863281,-13.257074356079102
2019-11-28,97.69642639160156,4.450201988220215,-12.169462203979492
2019-11-29,97.33817291259766,70.77333068847656,51.48902130126953
2019-12-02,99.30674743652344,62.33995056152344,99.1006851196289
2019-12-03,98.31048583984375,41.713321685791016,-99.61474609375
2019-12-04,97.12994384765625,61.3846435546875,-65.80804443359375
2019-12-05,95.31326293945312,90.26036071777344,85.92889404296875
2019-12-06,97.95403289794922,86.68939971923828,-63.62763214111328
2019-12-09,97.80582427978516,-25.733428955078125,-61.419857025146484
2019-12-10,94.26415252685547,20.156265258789062,-35.6160888671875
2019-12-11,97.88296508789062,69.37287139892578,46.70754623413086
2019-12-12,92.82522583007812,82.76233673095703,41.90595245361328
2019-12-13,97.9553451538086,-6.9840192794799805,-24.004150390625
2019-12-16,92.66436004638672,82.54875946044922,-72.51154327392578
2019-12-17,97.83992767333984,93.06382751464844,64.37289428710938
2019-12-18,99.0741958618164,45.37318801879883,86.46337890625
2019-12-19,95.75643920898438,-70.38014221191406,74.77522277832031
2019-12-20,96.97111511230469,76.10310363769531,96.36959838867188
2019-12-23,97.80233001708984,-41.812591552734375,16.66230010986328
2019-12-24,97.76649475097656,68.86946105957031,-0.9906291961669922
2019-12-25,92.47624969482422,6.441032886505127,21.44086456298828
2019-12-26,99.41365814208984,16.421676635742188,82.83157348632812
2019-12-27,96.63119506835938,16.085983276367188,45.30548858642578
2019-12-30,94.92346954345703,71.84827423095703,79.84341430664062
2019-12-31,89.90650177001953,54.048885345458984,-93.87214660644531
2020-01-02,98.82516479492188,92.82315063476562,99.544921875
2020-01-03,87.4507064819336,63.72616195678711,73.46772003173828
2020-01-06,97.33822631835938,-52.2476921081543,-57.19765853881836
2020-01-07,98.35388946533203,-46.03258514404297,94.88182067871094
2020-01-08,94.45230865478516,-66.53653717041016,-83.16226196289062
2020-01-09,97.48255920410156,96.02989959716797,85.18879699707031
2020-01-10,98.55906677246094,40.02815628051758,18.029285430908203
2020-01-13,94.74243927001953,91.85850524902344,-95.44115447998047
2020-01-14,96.82296752929688,-61.68130111694336,94.85711669921875
2020-01-15,95.92955017089844,56.7454948425293,-56.69914627075195
2020-01-16,97.48542022705078,78.12652587890625,-57.689720153808594
2020-01-17,95.88975524902344,98.39375305175781,45.34034729003906
2020-01-20,99.6571044921875,68.8383560180664,-49.59151077270508
2020-01-21,94.23321533203125,-46.66571807861328,99.01490020751953
2020-01-22,95.44644165039062,96.0023422241211,6.464874744415283
2020-01-30,97.97541046142578,53.509307861328125,-56.612091064453125
2020-01-31,99.08759307861328,-8.702241897583008,-23.644441604614258
2020-02-03,94.98767852783203,-24.824052810668945,-6.148380279541016
2020-02-04,90.72258758544922,81.51862335205078,56.08155822753906
2020-02-05,97.33209228515625,40.655052185058594,-16.285823822021484
2020-02-06,92.93870544433594,-10.985321044921875,-84.52151489257812
2020-02-07,94.79651641845703,93.46137237548828,-41.796470642089844
2020-02-10,98.49636840820312,10.861576080322266,14.955449104309082
2020-02-11,89.25283813476562,-84.99951934814453,-33.860694885253906
2020-02-12,86.45553588867188,-61.322975158691406,-67.2211685180664
2020-02-13,93.60807037353516,21.718311309814453,-25.374771118164062
2020-02-14,94.21221923828125,-38.7206916809082,-55.17433166503906
2020-02-17,95.49603271484375,-44.619144439697266,95.50354766845703
2020-02-18,94.12739562988281,-39.19606018066406,82.34765625
2020-02-19,91.08036804199219,-33.5617790222168,26.896785736083984
2020-02-20,86.92364501953125,37.08262634277344,-74.21186828613281
2020-02-21,91.24872589111328,14.417290687561035,-10.901618003845215
2020-02-24,97.30409240722656,68.06304168701172,-10.83206558227539
2020-02-25,94.59449005126953,58.34675979614258,51.472259521484375
2020-02-26,95.37326049804688,-25.001615524291992,-71.69475555419922
2020-02-27,95.81072235107422,95.6710205078125,-73.40056610107422
2020-02-28,86.22188568115234,83.41877746582031,69.53469848632812
2020-03-02,93.77098083496094,70.3133316040039,30.122161865234375
2020-03-03,94.81997680664062,26.036334991455078,93.6812744140625
2020-03-04,96.12774658203125,61.559059143066406,86.92488861083984
2020-03-05,95.66841125488281,49.0142822265625,-7.039284706115723
2020-03-06,96.53763580322266,6.874334812164307,79.75833129882812
2020-03-09,97.74678802490234,-71.4645004272461,34.01725387573242
2020-03-10,99.71363830566406,-70.97065734863281,-95.12615966796875
2020-03-11,96.92926025390625,-94.86030578613281,-19.86768341064453
2020-03-12,99.48808288574219,-81.16352844238281,41.14468002319336
2020-03-13,97.72520446777344,-83.75614929199219,-42.2505989074707
2020-03-16,91.7491455078125,13.936138153076172,9.903907775878906
2020-03-17,99.16758728027344,60.728858947753906,44.07254409790039
2020-03-18,94.66273498535156,-92.66310119628906,90.94059753417969
2020-03-19,98.45443725585938,73.989990234375,-96.50205993652344
2020-03-20,98.90473175048828,-16.58773422241211,11.816573143005371
2020-03-23,85.73117065429688,90.90092468261719,89.55561828613281
2020-03-24,57.97010803222656,52.25210189819336,-64.58882904052734
2020-03-25,98.34716033935547,-81.81595611572266,-25.2659912109375
2020-03-26,94.51734924316406,24.583934783935547,-15.523022651672363
2020-03-27,89.15894317626953,61.889862060546875,-30.82118034362793
2020-03-30,96.7529296875,92.1905746459961,-36.3576774597168
2020-03-31,78.65574645996094,97.06825256347656,-63.79822540283203
2020-04-01,98.89111328125,-80.24806213378906,96.63005828857422
2020-04-03,94.9898681640625,-25.547922134399414,-30.124771118164062
2020-04-06,89.15498352050781,77.99043273925781,27.65916633605957
2020-04-07,92.79053497314453,-21.462839126586914,-72.50617980957031
2020-04-08,96.06119537353516,48.3189697265625,63.621665954589844
2020-04-09,95.06124114990234,70.85275268554688,85.57357788085938
2020-04-10,99.25927734375,-18.60204315185547,-31.88411521911621
2020-04-13,97.40972900390625,92.38274383544922,-90.82324981689453
2020-04-14,97.88367462158203,74.86088562011719,-19.372575759887695
2020-04-15,97.61006927490234,60.987770080566406,95.49064636230469
2020-04-16,85.77596282958984,-24.007797241210938,23.320627212524414
2020-04-17,98.65603637695312,-43.42873001098633,47.680641174316406
2020-04-20,97.98368072509766,22.08108901977539,-40.488182067871094
2020-04-21,97.54036712646484,53.834747314453125,36.268306732177734
2020-04-22,96.63412475585938,93.95866394042969,95.71340942382812
2020-04-23,96.73239135742188,-80.7606430053711,64.81962585449219
2020-04-24,97.21931457519531,-49.89384460449219,-10.519099235534668
2020-04-27,86.90138244628906,27.84511947631836,-48.966453552246094
2020-04-28,97.23912811279297,-93.15254974365234,22.104835510253906
2020-04-29,97.28009796142578,-55.85980987548828,-14.151966094970703
2020-05-04,98.70613861083984,-81.43425750732422,50.38774108886719
2020-05-05,92.6533432006836,-55.51334762573242,30.680227279663086
2020-05-06,96.39511108398438,27.85761260986328,-60.94192123413086
2020-05-07,93.06275939941406,26.22685432434082,-5.219179153442383
2020-05-08,96.57511901855469,93.80955505371094,79.36636352539062
2020-05-11,99.2940444946289,-17.266677856445312,15.456938743591309
2020-05-12,90.5334243774414,98.37992095947266,50.89445114135742
2020-05-13,96.4614486694336,66.52751159667969,-28.381359100341797
2020-05-14,98.39310455322266,81.18474578857422,70.97854614257812
2020-05-15,91.06427764892578,84.09097290039062,-81.9713363647461
2020-05-18,99.20838165283203,-35.34835433959961,92.44584655761719
2020-05-19,98.34730529785156,44.8009147644043,24.654531478881836
2020-05-20,96.04681396484375,92.50765991210938,-34.38540267944336
2020-05-21,80.52033996582031,85.74182891845703,76.66561889648438
2020-05-22,98.28974151611328,34.592376708984375,50.73329162597656
2020-05-25,81.74142456054688,73.48694610595703,-36.98042678833008
2020-05-26,97.62493133544922,-47.46229553222656,64.25444030761719
2020-05-27,96.57684326171875,78.00265502929688,92.59971618652344
2020-05-28,90.07174682617188,5.595958232879639,-99.8287353515625
2020-05-29,95.26190948486328,-35.47989273071289,78.31587982177734
2020-06-01,97.77154541015625,-29.166269302368164,67.3866958618164
2020-06-02,99.05323028564453,57.135677337646484,-19.677448272705078
2020-06-03,91.93575286865234,32.52910232543945,67.5538330078125
2020-06-04,98.79808044433594,-28.383577346801758,-54.92295455932617
2020-06-05,99.14237213134766,85.84990692138672,-89.65278625488281
2020-06-08,91.66704559326172,53.572418212890625,75.67374420166016
2020-06-09,86.47515869140625,74.87409210205078,-85.1817626953125
2020-06-10,89.60469818115234,9.469771385192871,66.36238098144531
2020-06-11,80.60963439941406,16.229652404785156,91.62154388427734
2020-06-12,88.91828155517578,0.4564642906188965,26.599634170532227
2020-06-15,78.0020751953125,-62.32627487182617,-77.10189056396484
2020-06-16,90.49203491210938,78.48768615722656,52.180362701416016
2020-06-17,94.93959045410156,56.691837310791016,92.87140655517578
2020-06-18,97.64944458007812,21.36969566345215,-12.638198852539062
2020-06-19,95.580078125,30.96835708618164,38.65578079223633
2020-06-22,97.43876647949219,59.824466705322266,59.54823303222656
2020-06-23,99.60337829589844,-86.91023254394531,14.346075057983398
2020-06-24,99.169921875,-63.00206756591797,82.03756713867188
2020-06-25,91.56555938720703,25.94614028930664,45.90547180175781
2020-06-26,99.1475601196289,47.617210388183594,73.52967071533203
2020-06-29,99.31193542480469,60.197021484375,-42.168392181396484
2020-06-30,98.39539337158203,-77.0065689086914,-85.02819061279297
2020-07-01,98.35912322998047,-76.44591522216797,-91.23236846923828
2020-07-02,94.82052612304688,82.5858383178711,22.620975494384766
2020-07-03,99.1588134765625,14.963138580322266,-27.435993194580078
2020-07-06,98.4264144897461,53.631187438964844,88.8202896118164
2020-07-07,98.3373031616211,27.765750885009766,65.80316925048828
2020-07-08,97.91896057128906,28.725696563720703,18.06832504272461
2020-07-09,93.23783111572266,-18.611257553100586,-39.234840393066406
2020-07-10,96.53952026367188,77.33130645751953,52.157283782958984
2020-07-13,93.5170669555664,96.13063049316406,-39.796974182128906
2020-07-14,97.0875015258789,42.03560256958008,82.87262725830078
2020-07-15,92.34725189208984,69.15762329101562,60.287357330322266
2020-07-16,80.52632904052734,72.69806671142578,-10.247570037841797
2020-07-17,91.96205139160156,70.72711944580078,-78.99482727050781
2020-07-20,98.9195556640625,75.516357421875,-49.709869384765625
2020-07-21,98.29534149169922,14.931464195251465,-80.74998474121094
2020-07-22,92.06451416015625,-62.67922592163086,16.059255599975586
2020-07-23,97.63925170898438,-80.42634582519531,44.847415924072266
2020-07-24,84.04983520507812,34.90822219848633,-9.747159957885742
2020-07-27,97.53642272949219,-51.212059020996094,56.94649124145508
2020-07-28,99.33096313476562,-81.7624282836914,76.5128402709961
2020-07-29,96.0277099609375,-91.00079345703125,-92.43779754638672
2020-07-30,97.5199203491211,-87.58773803710938,-85.04266357421875
2020-07-31,98.83458709716797,-90.6466293334961,23.702728271484375
2020-08-03,94.0906982421875,-93.36811828613281,40.085208892822266
2020-08-04,98.5947265625,-48.53726577758789,78.505615234375
2020-08-05,97.55265808105469,-66.25736236572266,33.51152038574219
2020-08-06,95.6856689453125,-13.805521011352539,-64.34681701660156
2020-08-07,93.82254791259766,-27.620649337768555,-56.254798889160156
2020-08-10,96.72005462646484,34.84334945678711,-50.4913330078125
2020-08-11,98.21424865722656,39.89386749267578,48.646881103515625
2020-08-12,90.39058685302734,91.53404235839844,-26.987642288208008
2020-08-13,96.76506805419922,99.4110107421875,17.093013763427734
2020-08-14,98.03502655029297,91.81766510009766,85.17920684814453
2020-08-17,97.31424713134766,34.07942199707031,24.945186614990234
2020-08-18,86.99810791015625,-30.722999572753906,52.94566345214844
2020-08-19,98.91841125488281,-79.06096649169922,-73.01947784423828
2020-08-20,94.43414306640625,91.36178588867188,97.0138168334961
2020-08-21,99.54304504394531,44.341243743896484,34.778785705566406
2020-08-24,89.75531768798828,31.694625854492188,-92.33548736572266
2020-08-25,97.98138427734375,53.638301849365234,-75.29625701904297
2020-08-26,96.74942779541016,24.184154510498047,85.6380844116211
2020-08-27,96.0799789428711,57.09870910644531,-81.81983947753906
2020-08-28,97.22468566894531,68.96641540527344,-16.050498962402344
2020-08-31,92.81542205810547,10.030948638916016,-84.26388549804688
2020-09-01,96.30136108398438,96.11892700195312,-80.18225860595703
2020-09-03,99.01895141601562,95.62537384033203,-92.7519302368164
2020-09-04,98.25116729736328,89.22672271728516,85.54168701171875
2020-09-07,90.55915832519531,-16.57501983642578,-47.9161376953125
2020-09-08,97.89871978759766,80.92517852783203,76.82917022705078
2020-09-09,97.63766479492188,19.66094970703125,-84.3025894165039
2020-09-10,88.3718490600586,10.662269592285156,45.52960205078125
2020-09-11,94.08750915527344,8.193755149841309,-92.04054260253906
2020-09-14,63.186668395996094,49.2503776550293,-32.94761276245117
2020-09-15,99.5726089477539,40.468406677246094,-20.76115608215332
2020-09-16,98.01504516601562,46.20355224609375,-81.22238159179688
2020-09-17,95.64974212646484,91.93732452392578,92.0827407836914
2020-09-18,97.92214965820312,53.38553237915039,-71.0296401977539
2020-09-21,86.01519775390625,72.15355682373047,-73.9580307006836
2020-09-22,97.18563842773438,88.24539184570312,36.5711669921875
2020-09-23,96.42706298828125,67.13116455078125,-28.23259735107422
2020-09-24,94.53744506835938,67.52234649658203,85.5936050415039
2020-09-25,92.49617767333984,53.561927795410156,14.478778839111328
2020-09-28,96.76168060302734,86.37113952636719,56.432579040527344
2020-09-29,91.79560852050781,87.27779388427734,72.75659942626953
2020-09-30,84.92923736572266,5.705046653747559,-44.07951736450195
2020-10-01,98.01879119873047,35.28030014038086,-61.3780517578125
