,0
Annual return,-0.023357498582934233
Cumulative returns,-0.043930350842148025
Annual volatility,0.2275596920920692
Sharpe ratio,0.010138384427898661
Calmar ratio,-0.059953915872470495
Stability,0.5022991645014692
Max drawdown,-0.3895908756421943
Omega ratio,1.002078885848681
Sortino ratio,0.013949074853377636
Skew,
Kurtosis,
Tail ratio,1.0745518465571156
Daily value at risk,-0.02866067125689617
Alpha,0.0
Beta,1.0000000000000009
