date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2019-02-04,-95.3587875366211,94.50425720214844,91.6791763305664,-48.55226135253906,94.02079772949219,98.55563354492188,-96.38694763183594,98.27310943603516,73.98919677734375,31.708885192871094,-99.66615295410156,84.34766387939453,94.19869232177734,52.389381408691406,-82.78536224365234,-79.92205810546875,99.7507095336914,-99.880126953125,88.88172912597656,-99.75184631347656,83.48715209960938,-84.54814910888672,88.71443176269531,33.656883239746094,43.722068786621094,-20.633399963378906,-98.26557159423828,-54.686485290527344,-98.63571166992188,99.02665710449219
2019-02-05,-93.1163330078125,87.542724609375,78.898193359375,-90.97296142578125,98.15576934814453,98.17819213867188,-48.18135452270508,99.51853942871094,94.90290832519531,74.31614685058594,-82.32324981689453,-99.74645233154297,99.84221649169922,40.439544677734375,69.99224090576172,-36.54512023925781,96.31471252441406,97.85203552246094,85.41011810302734,45.72081756591797,76.53486633300781,7.791733741760254,92.56498718261719,-96.77953338623047,55.03711700439453,-93.63591766357422,-99.28865051269531,-29.868114471435547,-96.46720886230469,86.89299011230469
2019-02-06,-89.4297103881836,86.298583984375,74.71466064453125,-95.406494140625,91.4122085571289,98.92717742919922,-96.94947814941406,99.69441986083984,99.43871307373047,71.36058807373047,-99.99751281738281,56.36058044433594,93.29647827148438,70.73523712158203,-90.8617172241211,-27.88007354736328,98.99034118652344,43.82831954956055,49.5061149597168,61.641075134277344,88.53614044189453,86.75694274902344,96.23997497558594,-92.14222717285156,75.96528625488281,-99.75439453125,-93.73724365234375,1.8429279327392578,-99.12792205810547,95.54309844970703
2019-02-07,-97.0879135131836,80.68358612060547,71.29974365234375,-93.80603790283203,96.9970474243164,98.71449279785156,-91.2320327758789,99.150634765625,90.23623657226562,71.54057312011719,87.89342498779297,82.97453308105469,98.96044921875,66.59053802490234,-85.12605285644531,-90.75395965576172,92.0282974243164,-52.193389892578125,56.59587478637695,97.95355987548828,93.19931030273438,-90.1683578491211,94.31129455566406,-99.15513610839844,75.54051971435547,-95.68329620361328,-94.81246185302734,10.9527587890625,-79.78887939453125,90.91703033447266
2019-02-08,-78.94509887695312,92.91557312011719,85.67707824707031,-98.60737609863281,92.12637329101562,97.36571502685547,-91.38176727294922,97.56300354003906,91.9361343383789,74.00067138671875,71.32618713378906,-25.515674591064453,61.380027770996094,3.1906604766845703,-98.46127319335938,-10.816937446594238,97.96376037597656,26.293277740478516,94.5423355102539,-92.57432556152344,86.09617614746094,-92.56195068359375,97.25615692138672,-61.15403747558594,65.25707244873047,-96.23004913330078,-99.43639373779297,-79.46427154541016,-11.261534690856934,93.06195068359375
2019-02-11,-94.03666687011719,88.96836853027344,88.66598510742188,-77.43981170654297,97.95063781738281,98.5672378540039,-84.98495483398438,98.35794830322266,90.08147430419922,69.35125732421875,97.15819549560547,39.916385650634766,95.4803237915039,76.07575988769531,-66.28507995605469,-85.0185775756836,90.02339935302734,-93.3832015991211,36.72660446166992,-28.34713363647461,69.39848327636719,-96.81867980957031,97.42707824707031,-77.29400634765625,66.36217498779297,-88.92267608642578,-97.2715072631836,7.206296920776367,-97.2852554321289,99.88621520996094
2019-02-12,-73.14265441894531,91.33663177490234,85.96837615966797,-81.19168090820312,84.48685455322266,97.17243957519531,-99.39216613769531,98.58322143554688,93.12358093261719,91.911865234375,-28.087352752685547,-51.455604553222656,91.03730010986328,67.97220611572266,-98.60564422607422,82.64884948730469,98.35724639892578,-99.68159484863281,50.710296630859375,-88.20684051513672,99.67922973632812,-75.07121276855469,88.38875579833984,-91.03631591796875,76.1729965209961,-99.67507934570312,-96.75717163085938,-19.833438873291016,-25.370513916015625,99.33055877685547
2019-02-13,-89.47897338867188,85.28459167480469,87.64885711669922,-95.65403747558594,91.40162658691406,94.88618469238281,-85.2708969116211,99.78404235839844,90.23021697998047,83.7803955078125,98.3356704711914,5.7854413986206055,-11.87448501586914,-0.10113716125488281,-91.47621154785156,26.336597442626953,93.78013610839844,-63.43062973022461,88.99273681640625,-56.53852081298828,95.42283630371094,86.96318054199219,96.3832015991211,-92.98070526123047,74.80744934082031,-94.6212387084961,-99.65247344970703,-0.7485449314117432,-99.72399139404297,93.2321548461914
2019-02-14,-78.02653503417969,81.23419189453125,85.85536193847656,-91.86419677734375,77.2501220703125,95.89509582519531,-90.39888000488281,94.28895568847656,13.636970520019531,56.038047790527344,96.60680389404297,56.74995040893555,61.11088943481445,33.4752197265625,-94.29590606689453,-37.87371063232422,51.00958251953125,-77.01302337646484,48.30994415283203,-84.31175231933594,90.95230102539062,-37.23863220214844,95.74701690673828,-97.1025161743164,70.36957550048828,-33.79595947265625,-99.08018493652344,-23.356639862060547,-93.03993225097656,98.24795532226562
2019-02-15,-95.36489868164062,64.07189178466797,86.8112564086914,-88.22540283203125,71.5717544555664,98.36457061767578,-98.20775604248047,97.62637329101562,97.52080535888672,57.83909606933594,-23.33143424987793,-79.2332992553711,15.669548034667969,28.376447677612305,-95.89874267578125,-2.985513210296631,70.83201599121094,-96.83130645751953,76.19595336914062,-53.635372161865234,67.05033874511719,-64.64796447753906,98.73473358154297,-91.0518569946289,51.13132095336914,-96.46595001220703,-85.65029907226562,-30.705810546875,-95.3368148803711,95.58260345458984
2019-02-19,-84.94584655761719,95.38777160644531,85.85476684570312,-90.22256469726562,96.39127349853516,94.70529174804688,-65.25274658203125,99.09248352050781,22.924793243408203,86.45867919921875,80.62458038330078,82.50255584716797,89.39237976074219,67.96298217773438,-86.82470703125,-86.46290588378906,95.7718734741211,-91.64100646972656,88.05230712890625,-99.86328125,97.52519226074219,-66.85643768310547,93.32084655761719,-86.70144653320312,79.10480499267578,-80.92666625976562,-98.62211608886719,-45.05913162231445,-95.04595947265625,98.43626403808594
2019-02-20,-61.60456085205078,97.8535385131836,86.77058410644531,-96.85497283935547,89.64400482177734,93.49708557128906,-74.16792297363281,98.61878967285156,89.35272979736328,94.50796508789062,99.4872817993164,-48.96226501464844,76.06123352050781,30.06665802001953,-96.28022766113281,18.748188018798828,89.67730712890625,-83.61469268798828,63.83900451660156,93.30780792236328,95.86575317382812,-99.0025634765625,89.96485137939453,-88.12334442138672,36.93539047241211,-88.4776611328125,-95.24649810791016,0.2030491828918457,-91.90938568115234,89.69480895996094
2019-02-21,-90.84356689453125,95.80741119384766,86.78970336914062,-82.63041687011719,78.3095474243164,92.93208312988281,-95.6576919555664,98.8994369506836,78.72774505615234,61.29598617553711,99.45848846435547,-78.42774200439453,68.76852416992188,63.878631591796875,-84.61060333251953,-35.28144454956055,86.31025695800781,77.95050048828125,69.52790832519531,19.968868255615234,-12.673449516296387,-19.45481300354004,95.28453063964844,-80.58292388916016,-6.0772600173950195,-88.15998840332031,-97.51163482666016,46.45621871948242,-96.23101806640625,98.82293701171875
2019-02-22,-84.47972106933594,98.09479522705078,94.1355972290039,-89.78916931152344,54.80222702026367,96.56547546386719,-97.86592102050781,99.55229949951172,99.44634246826172,83.00785827636719,-19.344371795654297,-76.49237823486328,-83.4097900390625,-81.40889739990234,-99.72901916503906,16.763710021972656,77.38104248046875,8.388174057006836,87.28250122070312,29.489660263061523,-52.18722152709961,-27.447927474975586,97.8902359008789,-93.22161865234375,64.28736114501953,-58.62324142456055,-96.76332092285156,34.3465576171875,-97.74382781982422,97.74186706542969
2019-02-25,-81.07917022705078,99.14221954345703,92.8761978149414,-98.06995391845703,88.18119812011719,88.27302551269531,-89.01795959472656,99.1768798828125,84.96487426757812,65.59698486328125,83.56159973144531,29.384124755859375,25.940561294555664,55.24559020996094,-92.11644744873047,-41.594905853271484,47.75326156616211,33.34593963623047,24.518966674804688,30.37325096130371,35.301612854003906,-29.413009643554688,94.95637512207031,-74.531005859375,92.6507568359375,-98.67352294921875,-83.66799926757812,93.76406860351562,-96.53620147705078,92.23971557617188
2019-02-26,-96.30195617675781,97.19835662841797,93.7175521850586,-93.6670150756836,95.74152374267578,81.2916030883789,-59.01080322265625,98.54693603515625,24.84898567199707,57.544410705566406,68.96746063232422,-27.62834930419922,74.59001159667969,59.894203186035156,-89.85443878173828,-29.49995994567871,72.25177001953125,-25.154369354248047,66.29537200927734,-10.294532775878906,82.9710464477539,-74.0441665649414,88.98690032958984,-78.899658203125,87.96956634521484,-96.59776306152344,-98.62751007080078,87.95008850097656,-97.59217834472656,97.98916625976562
2019-02-27,-95.25347900390625,99.55928039550781,89.63854217529297,-91.31492614746094,93.06771850585938,89.55488586425781,-88.42742156982422,97.44697570800781,17.445098876953125,50.98579025268555,80.12415313720703,-90.91722106933594,25.95279312133789,80.32701873779297,-99.10063171386719,45.65454864501953,89.5438461303711,-66.85969543457031,71.85301971435547,-0.22794008255004883,92.10421752929688,-68.93303680419922,93.09064483642578,-82.57469940185547,19.764972686767578,-93.74079132080078,-98.11206817626953,-53.292240142822266,-96.11321258544922,99.4622802734375
2019-02-28,-19.72460174560547,96.65145874023438,97.0147933959961,-97.0614013671875,85.00179290771484,92.93342590332031,-82.71997833251953,97.0091552734375,97.25310516357422,90.8877944946289,41.31424331665039,80.9317626953125,46.40161895751953,64.69571685791016,-64.47554016113281,-12.412792205810547,75.44189453125,-22.8386287689209,67.82665252685547,-54.51382827758789,97.41583251953125,-84.71986389160156,97.57550811767578,-72.86981964111328,48.241458892822266,-92.12373352050781,-97.65933990478516,-71.4123764038086,-90.35757446289062,87.95668029785156
2019-03-01,-87.40815734863281,80.28619384765625,88.01097869873047,-98.04129028320312,90.34191131591797,49.238704681396484,-93.14791107177734,94.37682342529297,53.29829406738281,71.42882537841797,84.58688354492188,54.1697998046875,66.33123016357422,-58.269615173339844,-89.75331115722656,-67.07275390625,-0.8275330066680908,-56.43334197998047,-25.176441192626953,64.66651916503906,96.03521728515625,-65.26681518554688,96.38762664794922,-94.96534729003906,87.25825500488281,-88.10698699951172,-86.85515594482422,-91.6430435180664,-97.15826416015625,90.20719909667969
2019-03-04,-92.9982681274414,96.69681549072266,90.23237609863281,-98.06446075439453,66.64822387695312,98.13512420654297,-96.02586364746094,98.95125579833984,79.31269073486328,-14.150071144104004,-70.93033599853516,52.410030364990234,57.6427116394043,-95.14619445800781,-91.2393569946289,25.257814407348633,15.126169204711914,-99.89583587646484,-26.020877838134766,-97.17582702636719,-98.5384292602539,-86.59622192382812,96.40116882324219,-61.95025634765625,4.032886028289795,-66.2498550415039,-86.3918685913086,99.97005462646484,-95.36930084228516,95.14842224121094
2019-03-05,-80.79219055175781,90.92025756835938,92.798828125,-99.23992156982422,82.3963394165039,96.98965454101562,-65.05865478515625,99.1933822631836,85.38985443115234,91.8457260131836,-14.236241340637207,4.573726654052734,98.99215698242188,33.65959930419922,-97.06902313232422,-42.41202926635742,65.96698760986328,-98.81629943847656,93.04584503173828,98.929931640625,94.00961303710938,-87.50312042236328,89.58702087402344,-64.85892486572266,85.02874755859375,-92.94669342041016,-95.6823501586914,85.64405822753906,-44.71416473388672,94.9254379272461
2019-03-06,-93.14834594726562,85.3861312866211,88.48417663574219,-92.90772247314453,94.57852935791016,98.38678741455078,-92.38233947753906,99.01720428466797,88.7999267578125,95.51844787597656,46.43125534057617,-99.49364471435547,82.26142883300781,-67.23249816894531,-79.21430206298828,91.84454345703125,91.44232177734375,-12.514847755432129,63.30390167236328,18.956016540527344,47.60847091674805,-83.13397979736328,92.96315002441406,-73.17639923095703,25.628101348876953,-89.90739440917969,-80.11516571044922,66.61653137207031,-90.45819854736328,98.23980712890625
2019-03-07,-97.13446807861328,93.47834777832031,84.67221069335938,-62.567264556884766,30.8382511138916,63.71998596191406,-80.81236267089844,99.91865539550781,98.57412719726562,89.40007781982422,91.52970123291016,54.43992614746094,76.02545928955078,95.68856048583984,-97.5699462890625,-60.63469696044922,93.57018280029297,-73.34291076660156,-99.12554931640625,-98.67255401611328,-52.68851089477539,-97.93043518066406,97.48654174804688,-57.89592742919922,71.23480224609375,-79.2446060180664,-98.81050109863281,-95.47245788574219,-79.70209503173828,94.47209930419922
2019-03-08,-58.35013961791992,97.33817291259766,63.719581604003906,-82.8667221069336,71.45709991455078,98.18854522705078,-74.83195495605469,94.59259796142578,97.61795806884766,85.30769348144531,74.52912139892578,63.6693229675293,82.34343719482422,-37.233734130859375,-96.57755279541016,-94.3208999633789,19.87979507446289,-82.36437225341797,14.548754692077637,-73.84923553466797,-32.86545181274414,-82.59870147705078,95.03297424316406,-84.50192260742188,43.862998962402344,-77.78860473632812,-99.79942321777344,39.869544982910156,-99.50434112548828,99.41783142089844
2019-03-11,-89.09355163574219,98.689208984375,88.17837524414062,-93.6733169555664,68.29454803466797,97.4659194946289,-94.17842864990234,97.54817199707031,85.80858612060547,65.35012817382812,77.0339126586914,79.6961669921875,97.79834747314453,-35.24972152709961,-99.7024917602539,-69.12875366210938,81.40711975097656,-71.60813903808594,69.6349868774414,-97.0145263671875,35.347103118896484,-86.31180572509766,98.02568054199219,-79.61463928222656,91.84808349609375,-99.13884735107422,-88.3423080444336,-74.00604248046875,-80.26239013671875,95.13671112060547
2019-03-12,-87.76898956298828,98.13456726074219,93.29077911376953,-98.64849090576172,73.79288482666016,96.89611053466797,-99.63262939453125,99.32701873779297,95.71795654296875,79.21424865722656,21.932947158813477,97.55704498291016,91.39888000488281,-69.85523223876953,-83.47602844238281,-39.870323181152344,98.45706176757812,-94.67822265625,38.37361145019531,-6.256121635437012,-52.26371765136719,-67.18189239501953,97.23148345947266,-51.25417709350586,94.89884185791016,-95.28823852539062,-78.09979248046875,90.96163177490234,-98.96310424804688,92.40274047851562
2019-03-13,-51.92593765258789,90.34912872314453,85.26451873779297,-87.77643585205078,94.43960571289062,98.13470458984375,-97.54505920410156,94.3081283569336,70.29907989501953,75.89674377441406,36.13213348388672,-74.86354064941406,84.17196655273438,70.55804443359375,-91.45266723632812,12.13223934173584,96.33280944824219,-24.66657257080078,69.68451690673828,-85.5342788696289,-18.240148544311523,-0.8513212203979492,90.05217742919922,-77.31033325195312,-17.32390594482422,-99.38167572021484,-93.2391586303711,-20.489238739013672,19.65673065185547,93.26970672607422
2019-03-14,-96.89321899414062,96.4854965209961,93.77522277832031,-94.26092529296875,96.84090423583984,90.79070281982422,-96.92093658447266,99.03373718261719,60.085533142089844,66.7022933959961,72.85845184326172,67.64952850341797,-0.5135238170623779,66.56494140625,-91.26429748535156,-79.24651336669922,94.67415618896484,-98.67778778076172,93.52120971679688,-99.9759750366211,91.8570785522461,4.816234111785889,95.32816314697266,-91.5965347290039,92.74268341064453,-89.50942993164062,-99.3526611328125,37.70610046386719,-89.74534606933594,96.09602355957031
2019-03-15,-94.28993225097656,94.00796508789062,96.90509796142578,-89.53990936279297,95.87785339355469,94.7004165649414,-93.2275390625,87.22703552246094,93.70503234863281,56.560386657714844,40.13215255737305,6.599545478820801,2.7012109756469727,38.09115982055664,-96.3909912109375,20.32608985900879,88.49742126464844,-79.4778060913086,77.83270263671875,-97.34333038330078,-63.06399154663086,-66.80424499511719,96.54984283447266,-97.22347259521484,71.74446868896484,-98.69146728515625,-95.91368103027344,23.807514190673828,-99.35745239257812,92.3481674194336
2019-03-18,-43.49001693725586,88.16807556152344,96.0936050415039,-98.37385559082031,82.4767837524414,93.32587432861328,-91.5435562133789,99.66292572021484,11.88504695892334,28.321027755737305,84.05216979980469,93.8964614868164,96.60222625732422,67.62957763671875,-90.72611236572266,88.41146087646484,90.7448501586914,-97.78999328613281,24.163448333740234,46.562339782714844,-72.12683868408203,-94.26168060302734,98.19060516357422,-91.50230407714844,83.62948608398438,-90.3991470336914,-87.53290557861328,28.405988693237305,-99.70993041992188,95.5804214477539
2019-03-19,-81.59541320800781,98.15756225585938,66.32501983642578,-97.21661376953125,95.50418853759766,96.30999755859375,-85.00302124023438,99.08489990234375,87.3587875366211,82.24928283691406,79.02906799316406,-36.43671417236328,56.835174560546875,24.321592330932617,-47.62275314331055,5.15211820602417,94.20327758789062,-52.27748107910156,54.659366607666016,90.6255111694336,53.3569221496582,13.7251615524292,98.20293426513672,-15.900856018066406,86.79688262939453,-99.33301544189453,-99.12549591064453,-44.80603790283203,-97.71549987792969,98.6561050415039
