,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9891.120200000003
2,2019-01-04,10059.463831000003
3,2019-01-07,10541.812831000003
4,2019-01-08,10461.369831000004
5,2019-01-09,10614.221831000003
6,2019-01-10,10598.050831000004
7,2019-01-11,10782.935831000004
8,2019-01-14,10863.275831000004
9,2019-01-15,10855.344831000004
10,2019-01-16,10702.595831000004
11,2019-01-17,10638.323831000003
12,2019-01-18,10782.935831000004
13,2019-01-21,10822.891615495977
14,2019-01-22,10833.96178020484
15,2019-01-23,10872.09405271123
16,2019-01-24,10877.756090201528
17,2019-01-25,10900.875856697561
18,2019-01-28,10894.023057392904
19,2019-01-29,10883.901947392906
20,2019-01-30,10851.941751967901
21,2019-01-31,10840.030173485971
22,2019-02-01,10831.723803735147
23,2019-02-11,10989.6933064329
24,2019-02-12,10978.708945473792
25,2019-02-13,10991.243190699319
26,2019-02-14,10980.254393928386
27,2019-02-15,11032.0970278502
28,2019-02-18,11021.082294634854
29,2019-02-19,11055.718557979464
30,2019-02-20,11044.673920519457
31,2019-02-21,11455.05964451946
32,2019-02-22,11443.609954519461
33,2019-02-25,11638.413636519464
34,2019-02-26,11626.779086519464
35,2019-02-27,11738.471186519464
36,2019-02-28,11725.821184305414
37,2019-03-01,11756.824479236446
38,2019-03-04,11745.486180260204
39,2019-03-05,11661.270530275462
40,2019-03-06,11649.081040843945
41,2019-03-07,11541.77065566328
42,2019-03-08,11528.22924800514
43,2019-03-11,11561.299126508558
44,2019-03-12,11551.589280025863
45,2019-03-13,11488.883346734237
46,2019-03-14,11476.222582650193
47,2019-03-15,11446.733202385913
48,2019-03-18,11421.585055680407
49,2019-03-19,11314.363590171557
50,2019-03-20,11309.948422173435
51,2019-03-21,11091.140435863623
52,2019-03-22,11080.054384600713
53,2019-03-25,11059.086434600715
54,2019-03-26,11061.368495609184
55,2019-03-27,11051.752489376075
56,2019-03-28,10936.970888573158
57,2019-03-29,10920.513421259315
58,2019-04-01,11220.060040809
59,2019-04-02,11211.06125053009
60,2019-04-03,11160.431901172182
61,2019-04-04,11148.482842445681
62,2019-04-05,11000.958110490727
63,2019-04-08,10992.24155563712
64,2019-04-09,10838.508758557044
65,2019-04-10,10827.725343835362
66,2019-04-11,10840.681403906165
67,2019-04-12,10830.223749385596
68,2019-04-16,10843.515042226172
69,2019-04-17,10815.135523626777
70,2019-04-18,10804.925824915108
71,2019-04-19,10794.398377264954
72,2019-04-22,10511.586722858216
73,2019-04-23,10559.111984216095
74,2019-04-24,10724.662479797149
75,2019-04-25,10686.400726607395
76,2019-04-26,10719.745465761447
77,2019-05-02,10713.763182946086
78,2019-05-03,10844.005650303417
79,2019-05-06,10751.404099651892
80,2019-05-07,10780.531871039346
81,2019-05-08,10745.13104006839
82,2019-05-09,10717.381290743655
83,2019-05-10,10769.417523983951
84,2019-05-13,11038.251688386756
85,2019-05-14,11031.317363921022
86,2019-05-15,11030.055203400088
87,2019-05-16,11021.30106172135
88,2019-05-17,10946.190364211585
89,2019-05-20,10939.95959917909
90,2019-05-21,10638.315236907545
91,2019-05-22,10628.32544200516
92,2019-05-23,10615.072747212527
93,2019-05-24,10604.462451662295
94,2019-05-27,10867.075751662298
95,2019-05-28,10854.53764512942
96,2019-05-29,10913.181647441128
97,2019-05-30,10906.677033203916
98,2019-05-31,10749.356138028075
99,2019-06-03,10623.006269810605
100,2019-06-04,10668.299035777647
101,2019-06-05,10700.968711896603
102,2019-06-06,10627.328842188865
103,2019-06-07,10654.08913247158
104,2019-06-10,10679.663735278755
105,2019-06-11,10567.49898456281
106,2019-06-12,10537.7673249101
107,2019-06-13,10397.092118168768
108,2019-06-14,10437.144323132025
109,2019-06-17,10433.784796929389
110,2019-06-18,10374.533235907309
111,2019-06-19,10408.241051764242
112,2019-06-20,10418.405119703142
113,2019-06-21,10577.16279773021
114,2019-06-24,10553.683575624316
115,2019-06-25,10568.71466519042
116,2019-06-26,10559.404707046804
117,2019-06-27,10514.219926742468
118,2019-06-28,10503.854083072241
119,2019-07-01,10664.73542767826
120,2019-07-02,10655.494149970023
121,2019-07-03,10721.103118600593
122,2019-07-04,10712.18782437931
123,2019-07-05,10702.03727437931
124,2019-07-08,10680.988562865472
125,2019-07-09,10737.775159222056
126,2019-07-10,10727.756637031398
127,2019-07-11,10735.252028673398
128,2019-07-12,10718.343481744565
129,2019-07-15,10639.815014263717
130,2019-07-16,10634.683863201415
131,2019-07-17,10744.951416716276
132,2019-07-18,10729.635364969221
133,2019-07-19,10917.392250250596
134,2019-07-22,10897.677925767104
135,2019-07-23,10879.07179554822
136,2019-07-24,10854.39859837758
137,2019-07-25,10791.853022358644
138,2019-07-26,10781.03519120209
139,2019-07-29,10674.41317973969
140,2019-07-30,10645.924675273458
141,2019-07-31,10589.207084276391
142,2019-08-01,10648.084114402123
143,2019-08-02,10635.260553114922
144,2019-08-05,10457.059156115656
145,2019-08-06,10435.068622195253
146,2019-08-07,10482.945934880498
147,2019-08-08,10482.111194475681
148,2019-08-09,10462.100088557288
149,2019-08-12,10452.8528317854
150,2019-08-13,10226.951766134769
151,2019-08-14,10216.064661311282
152,2019-08-15,10482.960024372807
153,2019-08-16,10472.48388424818
154,2019-08-19,10522.025604157849
155,2019-08-20,10518.466074293083
156,2019-08-21,10466.111397110466
157,2019-08-22,10460.946591538308
158,2019-08-23,10411.513051990456
159,2019-08-26,10351.562345747263
160,2019-08-27,10221.66807687275
161,2019-08-28,10233.814919214245
162,2019-08-29,10499.628530795831
163,2019-08-30,10497.18081291518
164,2019-09-03,10538.073169383442
165,2019-09-04,10518.053464478657
166,2019-09-05,10485.413121076175
167,2019-09-06,10537.386936479008
168,2019-09-09,10657.05414862195
169,2019-09-10,10590.660500131045
170,2019-09-11,10471.581549325383
171,2019-09-12,10477.847461076177
172,2019-09-13,10521.049806577961
173,2019-09-16,10610.553430317463
174,2019-09-17,10562.64396128351
175,2019-09-18,10631.89588128351
176,2019-09-19,10745.617362249315
177,2019-09-20,10583.327214740526
178,2019-09-23,10747.50110514666
179,2019-09-24,10836.634723549463
180,2019-09-25,10858.697600697138
181,2019-09-26,11075.395299995997
182,2019-09-27,11060.92456793278
183,2019-09-30,11002.691018833431
184,2019-10-01,10879.494774768793
185,2019-10-02,10790.310991840997
186,2019-10-03,10947.182179727806
187,2019-10-04,10904.237141882959
188,2019-10-07,10938.712845899836
189,2019-10-08,11030.92853108813
190,2019-10-09,10874.382557909266
191,2019-10-10,10854.214564893024
192,2019-10-11,10949.005621220935
193,2019-10-14,10997.945382466509
194,2019-10-15,10972.565487578204
195,2019-10-16,11150.762783900074
196,2019-10-17,11201.600802601626
197,2019-10-18,11328.183780221942
198,2019-10-21,11422.560122245792
199,2019-10-22,11329.15713022194
200,2019-10-23,11312.063662423709
201,2019-10-24,11337.079825601199
202,2019-10-25,11495.49596719224
203,2019-10-28,11435.718684199668
204,2019-10-29,11426.574694295756
205,2019-10-30,11238.394922800091
206,2019-10-31,11183.011775771502
207,2019-11-01,11380.600817853341
208,2019-11-04,11363.771506429774
209,2019-11-05,11173.032965782748
210,2019-11-06,11167.668425550155
211,2019-11-07,11071.418031212863
212,2019-11-08,11061.463943393574
213,2019-11-11,11059.33150306841
214,2019-11-12,11040.13755006345
215,2019-11-13,10860.140504094918
216,2019-11-14,10851.912750337427
217,2019-11-15,10594.542966532963
218,2019-11-18,10493.465270123917
219,2019-11-19,10798.282306521221
220,2019-11-20,10773.223529571387
221,2019-11-21,10595.26636372645
222,2019-11-22,10551.823682852342
223,2019-11-25,10673.553042708947
224,2019-11-26,10682.318147823169
225,2019-11-27,10604.023257666422
226,2019-11-28,10604.023257666422
227,2019-11-29,10551.973682852342
228,2019-12-02,10273.970965030743
229,2019-12-03,10109.19892430003
230,2019-12-04,10317.371857079102
231,2019-12-05,10230.528284156635
232,2019-12-06,10100.292030360057
233,2019-12-09,10256.815388325049
234,2019-12-10,10265.264071090773
235,2019-12-11,10300.10806919916
236,2019-12-12,10352.107644013238
237,2019-12-13,10247.950283210828
238,2019-12-16,10308.76496313913
239,2019-12-17,10169.713604228333
240,2019-12-18,10300.218069199158
241,2019-12-19,10395.778536061598
242,2019-12-20,10421.787429055763
243,2019-12-23,10247.800283210827
244,2019-12-24,10300.058069199158
245,2019-12-25,10247.900283210827
246,2019-12-26,10238.155505905332
247,2019-12-27,10329.74995406152
248,2019-12-30,10310.079927819448
249,2019-12-31,10291.804543027212
250,2020-01-02,10305.179779151344
251,2020-01-03,10326.204815151345
252,2020-01-06,10307.331898215738
253,2020-01-07,10394.472134897867
254,2020-01-08,10385.117667661814
255,2020-01-09,10366.164804245067
256,2020-01-10,10357.349079582926
257,2020-01-13,10217.907289061686
258,2020-01-14,10209.758225473766
259,2020-01-15,10199.13432547377
260,2020-01-16,10191.317396228773
261,2020-01-17,10217.120013831314
262,2020-01-20,10216.17401296698
263,2020-01-21,10379.695340914734
264,2020-01-22,10405.148119756896
265,2020-01-30,10001.371309167298
266,2020-01-31,9311.246296304138
267,2020-02-03,9294.576910409362
268,2020-02-04,9013.51210108319
269,2020-02-05,9149.912130303772
270,2020-02-06,9231.504424767883
271,2020-02-07,9462.561076409727
272,2020-02-10,9359.044761041076
273,2020-02-11,9208.77534592572
274,2020-02-12,9210.17534592572
275,2020-02-13,9184.296267083557
276,2020-02-14,9158.251070303773
277,2020-02-17,9235.673364767885
278,2020-02-18,9063.85950582013
279,2020-02-19,9141.175742346619
280,2020-02-20,9141.175742346619
281,2020-02-21,9321.474236304139
282,2020-02-24,9141.175742346619
283,2020-02-25,9278.5207715672
284,2020-02-26,9020.906041083192
285,2020-02-27,9227.082671820497
286,2020-02-28,8978.058634283876
287,2020-03-02,8978.058634283876
288,2020-03-03,9025.282673684353
289,2020-03-04,8980.061208251369
290,2020-03-05,8954.34843426074
291,2020-03-06,8930.739253746344
292,2020-03-09,8314.97776222094
293,2020-03-10,8716.342725804601
294,2020-03-11,8706.29807170466
295,2020-03-12,8645.08549300507
296,2020-03-13,8492.181719206128
297,2020-03-16,8312.13496222094
298,2020-03-17,8227.108421221528
299,2020-03-18,8141.641480222117
300,2020-03-19,7629.06772378243
301,2020-03-20,7714.594764781844
302,2020-03-23,7176.472935599123
303,2020-03-24,7380.886393997714
304,2020-03-25,7885.430006780669
305,2020-03-26,8056.199379222705
306,2020-03-27,8063.247933322645
307,2020-03-30,7813.848453981138
308,2020-03-31,7795.7391457812555
309,2020-04-01,8053.503279222705
310,2020-04-03,8138.926390222117
311,2020-04-06,8242.60553942141
312,2020-04-07,8439.52709416327
313,2020-04-08,8482.450364662976
314,2020-04-09,8576.26155976233
315,2020-04-10,8533.519909262626
316,2020-04-13,8490.73312920613
317,2020-04-14,8482.533964662978
318,2020-04-15,8499.60495286286
319,2020-04-16,8492.932501287294
320,2020-04-17,8485.375177287295
321,2020-04-20,8462.422539544197
322,2020-04-21,8160.597847016976
323,2020-04-22,8178.333531468968
324,2020-04-23,8069.977242846898
325,2020-04-24,8053.704782677899
326,2020-04-27,8026.584467465803
327,2020-04-28,8017.419826504269
328,2020-04-29,7952.79964432678
329,2020-05-04,7842.50468250427
330,2020-05-05,8009.173435685728
331,2020-05-06,8108.07663160095
332,2020-05-07,8266.6295679718
333,2020-05-08,8402.840010705564
334,2020-05-11,8564.65213841907
335,2020-05-12,8840.90280413608
336,2020-05-13,8912.002145463746
337,2020-05-14,8928.587300514635
338,2020-05-15,8730.424133061297
339,2020-05-18,8713.834770848895
340,2020-05-19,8841.755965260743
341,2020-05-20,9074.222322809637
342,2020-05-21,9156.665883262098
343,2020-05-22,9029.049652648866
344,2020-05-25,9205.019504814089
345,2020-05-26,9253.824805526674
346,2020-05-27,9033.46303717079
347,2020-05-28,9044.782390009204
348,2020-05-29,9054.463652754863
349,2020-06-01,9150.109572850284
350,2020-06-02,9140.98295074043
351,2020-06-03,9179.735501144827
352,2020-06-04,9182.921825827401
353,2020-06-05,9268.039203991046
354,2020-06-08,9539.564901535708
355,2020-06-09,9628.633398411452
356,2020-06-10,9475.890668256012
357,2020-06-11,9392.035258971782
358,2020-06-12,9178.547211310472
359,2020-06-15,8715.35217205621
360,2020-06-16,9100.388651718056
361,2020-06-17,8992.534765925324
362,2020-06-18,8960.238169984543
363,2020-06-19,8948.425581260883
364,2020-06-22,8979.062567954932
365,2020-06-23,9024.153761866106
366,2020-06-24,9108.815250703252
367,2020-06-25,9054.888307806885
368,2020-06-26,9016.369062880909
369,2020-06-29,8821.299997836031
370,2020-06-30,8883.786772938169
371,2020-07-01,9043.279937576688
372,2020-07-02,8910.608047633947
373,2020-07-03,8995.908188185133
374,2020-07-06,9187.578294998084
375,2020-07-07,9147.783503838456
376,2020-07-08,9109.188712678826
377,2020-07-09,9142.78454560653
378,2020-07-10,9095.425525114953
379,2020-07-13,9045.207659560096
380,2020-07-14,9080.915610425222
381,2020-07-15,9126.475739411242
382,2020-07-16,9224.349006570705
383,2020-07-17,9183.378591957935
384,2020-07-20,9088.757947170147
385,2020-07-21,9112.069246601215
386,2020-07-22,9000.15161214685
387,2020-07-23,8993.233643228905
388,2020-07-24,8740.327025815863
389,2020-07-27,8135.710831346047
390,2020-07-28,8642.242085014379
391,2020-07-29,8335.528998057836
392,2020-07-30,8569.027977684967
393,2020-07-31,8412.827982586852
