,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9880.769876000002
2,2019-01-04,9997.756074712466
3,2019-01-07,10471.475128
4,2019-01-08,10391.813128000002
5,2019-01-09,10543.181128000002
6,2019-01-10,10526.815172000002
7,2019-01-11,10709.865528000002
8,2019-01-14,10788.840952000002
9,2019-01-15,10780.946920000002
10,2019-01-16,10629.680920000003
11,2019-01-17,10566.032920000003
12,2019-01-18,10709.123818000002
13,2019-01-21,10693.172794000002
14,2019-01-22,10709.084794000002
15,2019-01-23,10748.77115
16,2019-01-24,10828.589150000002
17,2019-01-25,10861.319150000001
18,2019-01-28,10909.014498000002
19,2019-01-29,10909.204076000002
20,2019-01-30,10829.705424000002
21,2019-01-31,10789.835080000003
22,2019-02-01,10789.835080000003
23,2019-02-11,10950.29908
24,2019-02-12,11030.349080000004
25,2019-02-13,11054.397080000002
26,2019-02-14,11141.65508
27,2019-02-15,11205.017080000001
28,2019-02-18,11348.81708
29,2019-02-19,11396.683080000003
30,2019-02-20,11428.999080000001
31,2019-02-21,11867.50508
32,2019-02-22,11899.183788000002
33,2019-02-25,12114.799952000003
34,2019-02-26,11676.767574000003
35,2019-02-27,11804.165574000002
36,2019-02-28,11278.175738000004
37,2019-03-01,11302.507738000002
38,2019-03-04,11421.905982000002
39,2019-03-05,11350.301982
40,2019-03-06,11270.493294000002
41,2019-03-07,11167.020606000002
42,2019-03-08,10951.493996000001
43,2019-03-11,10999.185852000002
44,2019-03-12,11111.039474000001
45,2019-03-13,11056.279474000003
46,2019-03-14,10968.615854000001
47,2019-03-15,10952.634158
48,2019-03-18,11031.830158000004
49,2019-03-19,10943.748158
50,2019-03-20,11070.704158
51,2019-03-21,10869.660158000002
52,2019-03-22,10909.752158000003
53,2019-03-25,10908.666158000002
54,2019-03-26,10908.624572000002
55,2019-03-27,10908.603547000002
56,2019-03-28,10805.308309000002
57,2019-03-29,10773.45381
58,2019-04-01,11075.985810000002
59,2019-04-02,11107.890320000002
60,2019-04-03,11067.839320000001
61,2019-04-04,11027.918320000004
62,2019-04-05,10892.720320000002
63,2019-04-08,10964.658320000002
64,2019-04-09,10821.503320000003
65,2019-04-10,10813.121320000004
66,2019-04-11,10836.833320000002
67,2019-04-12,10844.596320000004
68,2019-04-16,10868.270320000003
69,2019-04-17,10788.587566000004
