,0
Annual return,-0.055332477654803425
Cumulative returns,-0.10254960956014192
Annual volatility,0.25650556207267206
Sharpe ratio,-0.09449009912215513
Calmar ratio,-0.11824383516956959
Stability,0.6822817738567271
Max drawdown,-0.46795232559442057
Omega ratio,0.979473470917182
Sortino ratio,-0.13690939748702674
Skew,
Kurtosis,
Tail ratio,1.0033885396726312
Daily value at risk,-0.0324128427054572
Alpha,0.0
Beta,1.0
