,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9938.945070647638
2,2019-01-04,9967.367161678068
3,2019-01-07,10068.398806307272
4,2019-01-08,10038.654864725211
5,2019-01-09,10097.990971438518
6,2019-01-10,10074.241269673785
7,2019-01-11,10060.247934804316
8,2019-01-14,10060.247934804316
9,2019-01-15,10056.619671156664
10,2019-01-16,10098.715036255619
11,2019-01-17,10098.715036255619
12,2019-01-18,10118.457869965336
13,2019-01-21,10138.277162675053
14,2019-01-22,10138.258526675052
15,2019-01-23,10157.982346384766
16,2019-01-24,10207.159325528262
17,2019-01-25,10233.85934232819
18,2019-01-28,10283.839476727604
19,2019-01-29,10286.857510327458
20,2019-01-30,10223.490830327457
21,2019-01-31,10191.66334232746
22,2019-02-01,10114.703485531194
23,2019-02-11,10319.613359127385
24,2019-02-12,10459.834215923649
25,2019-02-13,10477.284519123723
26,2019-02-14,10605.477494320867
27,2019-02-15,10643.386259121524
28,2019-02-18,10781.98154472028
29,2019-02-19,10910.254421606052
30,2019-02-20,10949.732445051639
31,2019-02-21,11231.711573839633
32,2019-02-22,11170.505424543828
33,2019-02-25,11161.360910160834
34,2019-02-26,11043.896080479972
35,2019-02-27,11167.075907569315
36,2019-02-28,10821.63843232813
37,2019-03-01,10829.02214313543
38,2019-03-04,10964.524669501327
39,2019-03-05,10909.428445041678
40,2019-03-06,10876.419339893797
41,2019-03-07,10918.562234960504
42,2019-03-08,10786.849788733109
43,2019-03-11,10813.80028728673
44,2019-03-12,10863.974745117157
45,2019-03-13,10775.957733072251
46,2019-03-14,10837.969383670777
47,2019-03-15,10823.128365393968
48,2019-03-18,10782.212133704792
49,2019-03-19,10748.400816698744
50,2019-03-20,10680.83515051222
51,2019-03-21,10465.340771998961
52,2019-03-22,10497.67633799896
53,2019-03-25,10494.673622022077
54,2019-03-26,10494.427896808884
55,2019-03-27,10494.427896808884
56,2019-03-28,10657.508372808885
57,2019-03-29,10657.206749808882
58,2019-04-01,10646.554638808882
59,2019-04-02,10624.091900233247
60,2019-04-03,10530.528183474458
61,2019-04-04,10534.497770957092
62,2019-04-05,10429.741954650348
63,2019-04-08,10440.183559188463
64,2019-04-09,10210.158782087145
65,2019-04-10,10182.322756280568
66,2019-04-11,10204.786756280566
67,2019-04-12,10026.05399728057
68,2019-04-16,10017.201494280567
69,2019-04-17,9744.06399128057
70,2019-04-18,9734.331773280568
71,2019-04-19,9801.421483702834
