,0
Annual return,0.2644929687668416
Cumulative returns,0.560693607393508
Annual volatility,0.24575318499776705
Sharpe ratio,1.0784581868911511
Calmar ratio,0.7939104170496533
Stability,0.5531092703774513
Max drawdown,-0.33315215808573967
Omega ratio,1.2168370857149484
Sortino ratio,1.5436795666538377
Skew,-0.41536888542965816
Kurtosis,3.716398932064121
Tail ratio,1.075272116884925
Daily value at risk,-0.02991026667681855
Alpha,0.0
Beta,0.9999999999999993
