,0
Annual return,0.09955999779672853
Cumulative returns,0.19950745784950863
Annual volatility,0.24865546332768768
Sharpe ratio,0.5071590029709553
Calmar ratio,0.32275408510115494
Stability,0.11830045760421534
Max drawdown,-0.3084701399380437
Omega ratio,1.1050027078667723
Sortino ratio,0.7206242831758228
Skew,
Kurtosis,
Tail ratio,1.0487912118521596
Daily value at risk,-0.03082721571574081
Alpha,0.0
Beta,0.9999999999999998
