date,FPT,HPG,REE
2019-10-24,35.178016662597656,50.90650177001953,99.99995422363281
2019-10-25,27.826427459716797,-65.76115417480469,47.12853240966797
2019-10-28,9.464395523071289,-83.93059539794922,91.15910339355469
2019-10-29,88.68930053710938,69.38135528564453,-99.81649780273438
2019-10-30,95.3114013671875,-94.1024398803711,-99.9998779296875
2019-10-31,36.51857376098633,-67.3180923461914,100.0
2019-11-01,82.88178253173828,-99.8569107055664,-96.1755599975586
2019-11-04,94.72047424316406,-93.6190414428711,-100.0
2019-11-05,-96.76251220703125,-96.11617279052734,99.99322509765625
2019-11-06,72.62831115722656,19.424379348754883,99.02491760253906
2019-11-07,-61.492210388183594,42.6345100402832,-86.24451446533203
2019-11-08,97.80487823486328,-24.117958068847656,99.99134826660156
2019-11-11,57.862091064453125,-99.93916320800781,-99.7002182006836
2019-11-12,72.98995208740234,-85.4483413696289,100.0
2019-11-13,56.62102508544922,-81.27381134033203,-99.99999237060547
2019-11-14,83.44459533691406,-24.51836395263672,64.31204986572266
2019-11-15,99.83539581298828,-16.73407554626465,-99.93391418457031
2019-11-18,-49.49039077758789,-7.663989067077637,99.99845123291016
2019-11-19,68.753173828125,-93.8681869506836,-99.9994125366211
2019-11-20,42.780948638916016,-21.963136672973633,99.9998550415039
2019-11-21,-94.56710052490234,20.53356170654297,-94.814453125
2019-11-22,99.78083038330078,39.17618942260742,-99.7956771850586
2019-11-25,99.40363311767578,-3.627091646194458,94.1990737915039
2019-11-26,99.53562927246094,-46.69813537597656,100.0
2019-11-27,28.957307815551758,-20.752548217773438,-88.12144470214844
2019-11-28,99.99010467529297,-95.2900619506836,-91.25703430175781
2019-11-29,-88.54605865478516,63.44077682495117,-99.99998474121094
2019-12-02,99.54437255859375,6.307506561279297,-7.187944412231445
2019-12-03,-98.77748107910156,-42.29021072387695,100.0
2019-12-04,99.51366424560547,-62.936126708984375,86.96100616455078
2019-12-05,-99.99110412597656,-82.46913146972656,-26.868820190429688
2019-12-06,98.910400390625,64.03546142578125,-99.6207046508789
2019-12-09,99.66642761230469,-56.205780029296875,-99.42308807373047
2019-12-10,40.390193939208984,-3.4640491008758545,-100.0
2019-12-11,82.25352478027344,-60.467857360839844,-99.99998474121094
2019-12-12,88.89219665527344,-97.64248657226562,-99.8191146850586
2019-12-13,-48.628257751464844,-31.940174102783203,-99.99943542480469
2019-12-16,-50.44216537475586,7.427704334259033,99.99998474121094
2019-12-17,58.26244354248047,-65.4990005493164,-99.99998474121094
2019-12-18,99.99627685546875,40.3355598449707,-99.99989318847656
2019-12-19,80.13231658935547,-94.91935729980469,-99.99998474121094
2019-12-20,98.88790893554688,-87.83145141601562,97.81851959228516
2019-12-23,-85.48799896240234,18.85868263244629,78.40037536621094
2019-12-24,7.921969890594482,41.37008285522461,-89.23347473144531
2019-12-25,94.14643859863281,-81.04946899414062,99.996826171875
2019-12-26,54.119693756103516,-99.34446716308594,-99.99950408935547
2019-12-27,-43.1462287902832,78.77315521240234,-100.0
2019-12-30,94.0063705444336,-21.434581756591797,99.99995422363281
2019-12-31,99.989990234375,99.94957733154297,-99.99988555908203
2020-01-02,96.4635238647461,-52.44231414794922,-99.43390655517578
2020-01-03,92.9073715209961,-78.27738189697266,-99.99934387207031
2020-01-06,5.670309066772461,20.347320556640625,26.71893882751465
2020-01-07,-73.08675384521484,-40.22548294067383,89.58131408691406
2020-01-08,92.9216537475586,91.03914642333984,-53.27187728881836
2020-01-09,72.7159652709961,50.31251907348633,100.0
2020-01-10,-32.53550720214844,-11.827224731445312,-91.23963928222656
2020-01-13,96.42710876464844,56.86164093017578,-99.99995422363281
2020-01-14,93.82012939453125,-84.45379638671875,-100.0
2020-01-15,89.27891540527344,-11.394369125366211,99.98603057861328
2020-01-16,70.02229309082031,-49.39958953857422,54.166053771972656
2020-01-17,93.52436065673828,-97.51463317871094,-99.83024597167969
2020-01-20,4.132175445556641,-38.69382095336914,-66.04898834228516
2020-01-21,6.3590288162231445,-21.924877166748047,-99.996337890625
2020-01-22,93.87838745117188,-60.30565643310547,99.95722961425781
2020-01-30,-99.80953216552734,98.74471282958984,-100.0
2020-01-31,95.55335235595703,-50.03056335449219,-87.14436340332031
2020-02-03,99.90608978271484,-99.27011108398438,100.0
2020-02-04,83.83462524414062,-16.855669021606445,100.0
2020-02-05,95.23628997802734,21.859359741210938,-99.71126556396484
2020-02-06,94.50054168701172,-36.163692474365234,-93.41606903076172
2020-02-07,99.99824523925781,-9.040319442749023,-99.99999237060547
2020-02-10,98.5243911743164,-16.610885620117188,-99.53876495361328
2020-02-11,86.9720458984375,-95.53410339355469,85.45036315917969
2020-02-12,36.3856315612793,85.8825454711914,-12.527823448181152
2020-02-13,-78.24282836914062,-97.06373596191406,-100.0
2020-02-14,-68.03582000732422,-3.7901580333709717,99.95030212402344
2020-02-17,75.57123565673828,59.8438720703125,71.5067138671875
2020-02-18,-99.99999237060547,-80.09283447265625,99.99559020996094
2020-02-19,-85.22701263427734,66.7946548461914,100.0
2020-02-20,-99.99999237060547,99.89649963378906,-100.0
2020-02-21,-9.508466720581055,13.845718383789062,100.0
2020-02-24,91.7774887084961,63.323020935058594,92.64949798583984
2020-02-25,43.71597671508789,99.18062591552734,-99.82252502441406
2020-02-26,97.80841827392578,-99.86971282958984,-99.99954986572266
2020-02-27,35.659324645996094,85.10613250732422,99.5186767578125
2020-02-28,49.1734504699707,99.88870239257812,99.99966430664062
2020-03-02,-52.299766540527344,73.01055145263672,-0.618213415145874
2020-03-03,-22.821468353271484,54.21571731567383,96.01982879638672
2020-03-04,77.32312774658203,100.0,-99.9993896484375
2020-03-05,95.3979721069336,-89.94432067871094,100.0
2020-03-06,10.697579383850098,-97.75569915771484,-99.99999237060547
2020-03-09,89.1495132446289,-5.128955841064453,99.14652252197266
2020-03-10,99.78118133544922,-16.487581253051758,100.0
2020-03-11,58.720481872558594,-91.07316589355469,-50.52527618408203
2020-03-12,98.6439437866211,46.42726135253906,-99.53773498535156
2020-03-13,75.25196075439453,-96.6794204711914,-99.99998474121094
2020-03-16,-4.475254058837891,-89.011474609375,99.99993896484375
2020-03-17,42.460750579833984,-63.636417388916016,99.99995422363281
2020-03-18,0.20706653594970703,-97.55349731445312,-99.99629974365234
2020-03-19,80.39595031738281,-92.90443420410156,-100.0
2020-03-20,91.40811157226562,95.02576446533203,99.26688385009766
2020-03-23,-16.292213439941406,99.25594329833984,-100.0
2020-03-24,-47.18791198730469,-35.576534271240234,-99.99636840820312
2020-03-25,86.0759506225586,4.067254066467285,-100.0
2020-03-26,-5.933052062988281,-32.14405059814453,99.66857147216797
2020-03-27,-57.107967376708984,-24.272441864013672,-19.28676414489746
2020-03-30,76.92586517333984,-85.78193664550781,-97.23209381103516
2020-03-31,23.63375473022461,-99.55418395996094,-100.0
2020-04-01,67.5141830444336,77.61847686767578,100.0
2020-04-03,-93.49236297607422,99.38731384277344,-100.0
2020-04-06,84.60321044921875,98.4521484375,99.99990844726562
2020-04-07,-64.69351959228516,-99.99999237060547,-100.0
2020-04-08,91.05694580078125,-76.13509368896484,98.16099548339844
2020-04-09,-48.48707962036133,-100.0,100.0
2020-04-10,-30.678796768188477,-99.34385681152344,-100.0
2020-04-13,18.687772750854492,-17.80061149597168,99.96882629394531
2020-04-14,87.51387786865234,-1.2087523937225342,77.65757751464844
2020-04-15,53.53584289550781,-41.32080078125,81.23967742919922
2020-04-16,88.81818389892578,55.61542510986328,-92.04784393310547
2020-04-17,-11.706686019897461,-55.16636276245117,92.35594177246094
2020-04-20,55.2459716796875,-50.53141784667969,-99.72097778320312
2020-04-21,77.13191223144531,-89.71370697021484,90.50144958496094
2020-04-22,-50.607784271240234,-99.37646484375,-95.26298522949219
2020-04-23,89.05431365966797,-15.76535701751709,99.99998474121094
2020-04-24,-15.82588005065918,-78.21092224121094,-99.26606750488281
2020-04-27,85.57264709472656,-7.279336452484131,-99.67362213134766
2020-04-28,-25.521320343017578,99.3223648071289,-96.09463500976562
2020-04-29,4.87217903137207,-99.99855041503906,-100.0
2020-05-04,13.464045524597168,80.39875030517578,-100.0
2020-05-05,-87.5262451171875,-99.998779296875,-100.0
2020-05-06,99.42658233642578,-92.33729553222656,100.0
2020-05-07,14.827680587768555,-99.92851257324219,-99.99995422363281
2020-05-08,-35.35149002075195,-70.27324676513672,99.99949645996094
2020-05-11,86.55068969726562,-57.5672492980957,100.0
2020-05-12,-84.62855529785156,-91.66389465332031,-100.0
2020-05-13,96.44029998779297,85.55293273925781,100.0
2020-05-14,-21.730274200439453,78.696533203125,-99.99996185302734
2020-05-15,88.164306640625,-83.13489532470703,99.94551849365234
2020-05-18,57.090877532958984,11.244571685791016,100.0
2020-05-19,33.863494873046875,18.119789123535156,-94.36742401123047
2020-05-20,8.353984832763672,-66.27813720703125,61.64989471435547
2020-05-21,-25.473302841186523,87.19456481933594,69.03126525878906
2020-05-22,36.48996353149414,98.29724884033203,-99.54159545898438
2020-05-25,81.06214904785156,-75.51373291015625,-100.0
2020-05-26,14.356827735900879,99.62789154052734,-81.93559265136719
2020-05-27,78.35040283203125,75.81062316894531,-100.0
2020-05-28,-6.360548973083496,-99.98052978515625,-96.9287338256836
2020-05-29,98.69759368896484,64.16214752197266,-99.99959564208984
2020-06-01,78.57742309570312,-25.794673919677734,74.2573013305664
2020-06-02,-29.75218963623047,42.266845703125,-99.75360107421875
2020-06-03,-87.34001922607422,-0.18477439880371094,-99.4036865234375
2020-06-04,-78.14163208007812,26.313030242919922,99.99919128417969
2020-06-05,-55.31593704223633,75.35260772705078,-99.99958038330078
2020-06-08,99.78056335449219,24.537254333496094,87.71116638183594
2020-06-09,56.90081024169922,8.499765396118164,-100.0
2020-06-10,90.81732940673828,14.661300659179688,-97.15189361572266
2020-06-11,72.4161148071289,-3.057873249053955,45.30979537963867
2020-06-12,31.375003814697266,96.18646240234375,-90.38733673095703
2020-06-15,-50.77825927734375,-94.70797729492188,-99.99800109863281
2020-06-16,90.17684173583984,-26.395410537719727,18.319189071655273
2020-06-17,56.2840690612793,-96.30923461914062,-88.37042999267578
2020-06-18,12.459266662597656,37.235225677490234,100.0
2020-06-19,-77.93653869628906,-31.1314697265625,-99.44912719726562
2020-06-22,-67.68960571289062,63.35667419433594,-100.0
2020-06-23,89.51000213623047,56.22745895385742,99.93388366699219
2020-06-24,81.63314056396484,42.15896224975586,99.9999771118164
2020-06-25,-2.6166021823883057,2.374601364135742,-90.93571472167969
2020-06-26,93.82717895507812,69.0643539428711,-95.44368743896484
2020-06-29,70.46246337890625,-90.86285400390625,-100.0
2020-06-30,82.78837585449219,90.04278564453125,-99.9981918334961
2020-07-01,-83.47978210449219,0.41762590408325195,17.114723205566406
2020-07-02,-87.46290588378906,47.52875518798828,-100.0
2020-07-03,99.56489562988281,-12.28015422821045,99.9787826538086
2020-07-06,46.749996185302734,72.10345458984375,-99.9930648803711
2020-07-07,98.02672576904297,99.19048309326172,-99.99991607666016
2020-07-08,54.26411437988281,-11.170684814453125,100.0
2020-07-09,97.71882629394531,91.44223022460938,100.0
2020-07-10,98.12490844726562,-80.65888977050781,-84.15571594238281
2020-07-13,70.61376953125,-24.601661682128906,-100.0
2020-07-14,85.25439453125,1.7467737197875977,2.4453043937683105
2020-07-15,71.7890625,-60.90072250366211,-99.99979400634766
2020-07-16,92.86830139160156,-50.46406936645508,97.48933410644531
2020-07-17,68.89213562011719,-71.89533996582031,88.64434814453125
2020-07-20,-35.25550842285156,-73.91328430175781,-99.99073028564453
2020-07-21,56.55927658081055,-99.79219055175781,-91.32491302490234
2020-07-22,75.34654235839844,93.52713012695312,-99.89966583251953
2020-07-23,2.2310495376586914,98.29385375976562,-99.99999237060547
2020-07-24,5.49626350402832,98.13041687011719,-53.08396911621094
2020-07-27,-40.5571403503418,-88.15029907226562,-29.028076171875
2020-07-28,95.80016326904297,90.0512924194336,100.0
2020-07-29,-45.7141227722168,17.394208908081055,-100.0
2020-07-30,77.75509643554688,85.22020721435547,-1.1618256568908691
2020-07-31,-90.0741195678711,90.76336669921875,-100.0
2020-08-03,79.69298553466797,92.21432495117188,-99.9993896484375
2020-08-04,-59.6489372253418,99.91320037841797,-69.41970825195312
2020-08-05,-92.59933471679688,-84.36571502685547,-99.99962615966797
2020-08-06,-32.0423583984375,-22.17974090576172,-99.99797058105469
2020-08-07,76.63650512695312,96.74002075195312,-99.92015838623047
2020-08-10,-32.79098129272461,99.99967956542969,-100.0
2020-08-11,2.596437931060791,-99.90326690673828,100.0
2020-08-12,60.65494918823242,4.992020130157471,-44.944786071777344
2020-08-13,97.76353454589844,99.9999771118164,-100.0
2020-08-14,59.57758331298828,-99.99998474121094,-99.99958038330078
2020-08-17,-79.53739929199219,-37.1291389465332,-99.98709869384766
2020-08-18,-91.52864837646484,87.3578872680664,99.9999771118164
2020-08-19,-19.939369201660156,84.86182403564453,99.9999771118164
2020-08-20,100.0,-99.98735809326172,-59.10235595703125
2020-08-21,33.74984359741211,100.0,99.98312377929688
2020-08-24,-64.11690521240234,99.99809265136719,99.56910705566406
2020-08-25,-86.72884368896484,-99.99224090576172,-98.3634262084961
2020-08-26,-99.2586898803711,68.04180145263672,-99.92292022705078
2020-08-27,34.45297622680664,47.12290954589844,-99.99998474121094
2020-08-28,-3.8745641708374023,45.53878402709961,-100.0
2020-08-31,99.27851104736328,93.74925994873047,-97.79800415039062
2020-09-01,1.5907526016235352,96.97329711914062,100.0
2020-09-03,20.779943466186523,-99.8140869140625,-99.99996948242188
2020-09-04,26.65054702758789,31.22827911376953,-100.0
2020-09-07,85.78715515136719,99.99711608886719,-99.99999237060547
2020-09-08,-54.25571060180664,99.98650360107422,-99.99968719482422
2020-09-09,53.32317352294922,-75.59479522705078,-98.26952362060547
2020-09-10,-15.688812255859375,-99.99999237060547,100.0
2020-09-11,59.78063201904297,95.77376556396484,-99.99999237060547
2020-09-14,87.29802703857422,99.99644470214844,-43.51410675048828
2020-09-15,-85.91081237792969,-99.99999237060547,78.47249603271484
2020-09-16,99.88066864013672,-77.29940795898438,-100.0
2020-09-17,48.52397537231445,31.655384063720703,100.0
2020-09-18,47.23955535888672,94.51241302490234,99.96199798583984
2020-09-21,81.64031219482422,99.99783325195312,100.0
2020-09-22,90.51808166503906,99.99925231933594,-99.88963317871094
2020-09-23,18.183135986328125,7.7941179275512695,-100.0
2020-09-24,82.78591918945312,13.865065574645996,-90.98087310791016
2020-09-25,89.62825775146484,-83.34886169433594,100.0
2020-09-28,63.59265899658203,99.36807250976562,-47.755062103271484
2020-09-29,36.89990234375,-93.50119018554688,-99.89617156982422
2020-09-30,85.22364807128906,10.697233200073242,22.871732711791992
2020-10-01,69.78130340576172,58.527801513671875,-99.87138366699219
2020-10-02,67.43335723876953,29.954601287841797,-97.24439239501953
2020-10-05,-29.141408920288086,-92.83594512939453,-99.99526977539062
2020-10-06,-44.37590789794922,52.638816833496094,-97.43424987792969
2020-10-07,-96.24175262451172,58.79008865356445,99.99995422363281
2020-10-08,95.20079803466797,7.4057817459106445,-99.99994659423828
2020-10-09,83.28510284423828,2.1993160247802734,99.02269744873047
2020-10-12,-99.64139556884766,100.0,-99.99971008300781
2020-10-13,99.31874084472656,51.946903228759766,99.99983215332031
2020-10-14,94.42747497558594,-99.88916778564453,99.99993133544922
