,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9854.6882
2,2019-01-04,9838.717
3,2019-01-07,9876.053910000002
4,2019-01-08,9754.468108827576
5,2019-01-09,9953.939969747165
6,2019-01-10,10093.464977506259
7,2019-01-11,10166.483197478265
8,2019-01-14,10106.900192894098
9,2019-01-15,10359.603246192499
10,2019-01-16,10279.035411598612
11,2019-01-17,10182.203409523416
12,2019-01-18,10359.662226322855
13,2019-01-21,10553.190230465616
14,2019-01-22,10456.69563239805
15,2019-01-23,10457.023067398051
16,2019-01-24,10617.809070846537
17,2019-01-25,10617.714070846538
18,2019-01-28,10617.746070846537
19,2019-01-29,10649.754071533183
20,2019-01-30,10891.038076713541
21,2019-01-31,10874.20007637022
22,2019-02-01,10874.18264437022
23,2019-02-11,11164.322650588176
24,2019-02-12,11244.42265230479
25,2019-02-13,11276.818652999065
26,2019-02-14,11260.442652648111
27,2019-02-15,11324.878654029033
28,2019-02-18,11598.642659896037
29,2019-02-19,11454.106656798504
30,2019-02-20,11421.71065610423
31,2019-02-21,11470.126657141824
32,2019-02-22,11454.106656798504
33,2019-02-25,11486.146657485147
34,2019-02-26,11587.962659667155
35,2019-02-27,11554.142658942363
36,2019-02-28,11231.60665203013
37,2019-03-01,11231.60665203013
38,2019-03-04,11248.694652396342
39,2019-03-05,11469.058657118936
40,2019-03-06,11723.598662573955
41,2019-03-07,11570.874659300944
42,2019-03-08,11519.96665820994
43,2019-03-11,11418.150656027936
44,2019-03-12,11791.59466403117
45,2019-03-13,11723.598662573955
46,2019-03-14,11723.598662573955
47,2019-03-15,11554.142658942363
48,2019-03-18,11350.51065457835
49,2019-03-19,11146.878650214336
50,2019-03-20,11350.51065457835
51,2019-03-21,11045.062648032328
52,2019-03-22,11129.790649848124
53,2019-03-25,10722.882641127726
54,2019-03-26,10722.882641127726
55,2019-03-27,10773.79064221873
56,2019-03-28,10875.606644400736
57,2019-03-29,10824.698643309734
58,2019-04-01,10739.614641486309
59,2019-04-02,10807.610642943522
60,2019-04-03,10722.882641127726
61,2019-04-04,10790.522642577313
62,2019-04-05,10994.154646941326
63,2019-04-08,11062.15064839854
64,2019-04-09,10977.066646575113
65,2019-04-10,10807.610642943522
66,2019-04-11,10807.610642943522
67,2019-04-12,10807.610642943522
68,2019-04-16,10756.702641852518
69,2019-04-17,10756.702641852518
70,2019-04-18,10654.886639670513
71,2019-04-19,10671.974640036722
72,2019-04-22,10535.982637122295
73,2019-04-23,10535.982637122295
74,2019-04-24,10654.886639670513
75,2019-04-25,10705.794640761515
76,2019-04-26,10807.610642943522
77,2019-05-02,10875.606644400736
78,2019-05-03,10858.518644034526
79,2019-05-06,10535.982637122295
80,2019-05-07,10519.250636763712
81,2019-05-08,10739.614641486309
82,2019-05-09,10841.430643668315
83,2019-05-10,10909.42664512553
84,2019-05-13,11045.062648032328
85,2019-05-14,11197.78665130534
86,2019-05-15,11214.874651671551
87,2019-05-16,11180.698650939128
88,2019-05-17,11146.878650214336
89,2019-05-20,11401.418655669351
90,2019-05-21,11333.422654212138
91,2019-05-22,11197.78665130534
92,2019-05-23,11231.60665203013
93,2019-05-24,11180.698650939128
94,2019-05-27,11078.88264875712
95,2019-05-28,11027.974647666117
96,2019-05-29,11062.15064839854
97,2019-05-30,11214.874651671551
98,2019-05-31,11045.062648032328
99,2019-06-03,10705.794640761515
100,2019-06-04,10858.518644034526
101,2019-06-05,10875.606644400736
102,2019-06-06,10875.606644400736
103,2019-06-07,11078.88264875712
104,2019-06-10,10994.154646941326
105,2019-06-11,11113.058649489543
106,2019-06-12,10943.246645850322
107,2019-06-13,10892.338644759318
108,2019-06-14,10824.698643309734
109,2019-06-17,10722.882641127726
110,2019-06-18,10739.614641486309
111,2019-06-19,10824.698643309734
112,2019-06-20,10926.15864548411
113,2019-06-21,10960.334646216532
114,2019-06-24,10926.15864548411
115,2019-06-25,10790.522642577313
116,2019-06-26,10875.606644400736
117,2019-06-27,10756.702641852518
118,2019-06-28,10790.522642577313
119,2019-07-01,10875.606644400736
120,2019-07-02,10943.246645850322
121,2019-07-03,11231.60665203013
122,2019-07-04,11333.422654212138
123,2019-07-05,11333.422654212138
124,2019-07-08,11384.330655303142
125,2019-07-09,11401.418655669351
126,2019-07-10,11605.033194033367
127,2019-07-11,11486.111725485147
128,2019-07-12,11452.291724760355
129,2019-07-15,11553.721810942363
130,2019-07-16,11434.800260394144
131,2019-07-17,11383.892259303142
132,2019-07-18,11315.907791853555
133,2019-07-19,11230.80665103013
134,2019-07-22,11163.166649580548
135,2019-07-23,11417.350655027936
136,2019-07-24,11332.622653212138
137,2019-07-25,11298.802652487346
138,2019-07-26,11128.990648848125
139,2019-07-29,11078.08264775712
140,2019-07-30,11078.08264775712
141,2019-07-31,11128.990648848125
142,2019-08-01,11315.890652853557
143,2019-08-02,11214.074650671551
144,2019-08-05,11044.262647032328
145,2019-08-06,10891.538643759319
146,2019-08-07,10840.630642668315
147,2019-08-08,11553.342657942363
148,2019-08-09,11688.978660849163
149,2019-08-12,11824.614663755961
150,2019-08-13,12231.878672483988
151,2019-08-14,12198.058671759198
152,2019-08-15,12418.422676481792
153,2019-08-16,12757.690683752604
154,2019-08-19,12740.602683386394
155,2019-08-20,12571.146679754804
156,2019-08-21,12639.142681212015
157,2019-08-22,12469.330677572796
158,2019-08-23,12333.694674665996
159,2019-08-26,12333.694674665996
160,2019-08-27,12401.33467611558
161,2019-08-28,12367.514675390788
162,2019-08-29,12350.426675024577
163,2019-08-30,12452.242677206585
164,2019-09-03,12537.326679030008
165,2019-09-04,12231.878672483988
166,2019-09-05,11994.426667395182
167,2019-09-06,12079.154669210979
168,2019-09-09,11977.338667028971
169,2019-09-10,11892.610665213175
170,2019-09-11,12265.69867320878
171,2019-09-12,12622.054680845804
172,2019-09-13,12604.966680479594
173,2019-09-16,12435.510676848004
174,2019-09-17,12469.330677572796
175,2019-09-18,12639.142681212015
176,2019-09-19,12639.142681212015
177,2019-09-20,13181.686692839214
178,2019-09-23,12910.414687025614
179,2019-09-24,12961.322688116617
180,2019-09-25,13419.494697935648
181,2019-09-26,13470.402699026652
182,2019-09-27,13249.682694296429
183,2019-09-30,12961.322688116617
