,0
Annual return,0.10406637913927663
Cumulative returns,0.20704920595261345
Annual volatility,0.3037794675369289
Sharpe ratio,0.47805492428241875
Calmar ratio,0.23134623938414572
Stability,0.0043379834251379866
Max drawdown,-0.44982956894525755
Omega ratio,1.1002871689837659
Sortino ratio,0.7064689580618622
Skew,
Kurtosis,
Tail ratio,1.1452051158599266
Daily value at risk,-0.037696332634016165
Alpha,0.0
Beta,1.0000000000000002
