date,STB,FPT,FPT
2019-04-23,99.23360443115234,100.0,68.32453918457031
2019-04-24,96.9490966796875,99.99971008300781,93.63801574707031
2019-04-25,91.67735290527344,-81.80107879638672,97.46791076660156
2019-04-26,81.08984375,99.99518585205078,99.68486022949219
2019-05-02,63.95928955078125,100.0,99.88407135009766
2019-05-03,70.20144653320312,-45.63292694091797,99.75414276123047
2019-05-06,99.45559692382812,79.55587005615234,82.59569549560547
2019-05-07,98.29680633544922,-51.6174201965332,98.16105651855469
2019-05-08,98.68742370605469,100.0,97.26903533935547
2019-05-09,99.84017944335938,-99.5444564819336,76.11772918701172
2019-05-10,99.88259887695312,100.0,73.27958679199219
2019-05-13,99.30138397216797,98.87841033935547,91.21784210205078
2019-05-14,92.08535766601562,-87.6226577758789,99.01099395751953
2019-05-15,89.44022369384766,100.0,99.82378387451172
2019-05-16,97.48533630371094,99.9983901977539,97.4783935546875
2019-05-17,97.6627197265625,99.99618530273438,97.78898620605469
2019-05-20,94.75889587402344,-100.0,99.93505859375
2019-05-21,82.38794708251953,100.0,99.99520874023438
2019-05-22,76.55458068847656,99.98464965820312,99.93779754638672
2019-05-23,87.44227600097656,100.0,99.90370178222656
2019-05-24,84.72843170166016,100.0,99.73661804199219
2019-05-27,99.14021301269531,100.0,93.81453704833984
2019-05-28,99.65349578857422,74.62598419189453,78.35445404052734
2019-05-29,99.99930572509766,100.0,61.18288040161133
2019-05-30,99.99957275390625,99.30560302734375,54.048301696777344
2019-05-31,99.99980926513672,-99.9950180053711,51.651145935058594
2019-06-03,99.99998474121094,57.90665054321289,67.90890502929688
2019-06-04,100.0,100.0,83.16879272460938
2019-06-05,100.0,-99.99414825439453,45.792091369628906
2019-06-06,99.99993133544922,-99.99998474121094,6.092321872711182
2019-06-07,99.93492126464844,-98.92233276367188,88.83179473876953
2019-06-10,99.39057922363281,99.99980926513672,92.76457214355469
2019-06-11,99.406494140625,84.74273681640625,93.58702087402344
2019-06-12,99.49967956542969,99.98612213134766,88.02494812011719
2019-06-13,99.99817657470703,99.9898452758789,41.660057067871094
2019-06-14,99.99971008300781,100.0,20.494556427001953
2019-06-17,99.99998474121094,-98.22661590576172,25.612163543701172
2019-06-18,100.0,-99.95857238769531,34.1043701171875
2019-06-19,99.99995422363281,100.0,20.37111473083496
2019-06-20,99.96558380126953,60.70871353149414,79.28089141845703
2019-06-21,99.59916687011719,100.0,97.1448745727539
2019-06-24,99.89254760742188,100.0,82.1818618774414
2019-06-25,92.91846466064453,100.0,99.966796875
2019-06-26,89.49114227294922,100.0,99.98857116699219
2019-06-27,99.72222137451172,99.81108856201172,92.62911987304688
2019-06-28,99.95831298828125,100.0,87.77001190185547
2019-07-01,96.65908813476562,100.0,99.9979019165039
2019-07-02,93.4173355102539,99.95557403564453,99.99810791015625
2019-07-03,93.22180938720703,100.0,99.98734283447266
2019-07-04,91.54641723632812,-99.93257904052734,99.99197387695312
2019-07-05,96.57213592529297,99.99938201904297,99.8501205444336
2019-07-08,99.44937133789062,100.0,98.04854583740234
2019-07-09,99.4019775390625,98.95519256591797,98.90882873535156
2019-07-10,97.224853515625,99.99982452392578,99.87521362304688
2019-07-11,97.9272232055664,99.93135833740234,99.47755432128906
2019-07-12,97.3521499633789,100.0,98.82942199707031
2019-07-15,97.23924255371094,99.8687744140625,99.31485748291016
2019-07-16,94.08404541015625,99.36922454833984,99.27601623535156
2019-07-17,98.83489990234375,92.81266784667969,95.31593322753906
2019-07-18,99.82244873046875,96.67692565917969,80.9285659790039
2019-07-19,92.80579376220703,-99.99996948242188,99.76625061035156
2019-07-22,82.95648193359375,100.0,99.95738220214844
2019-07-23,77.52958679199219,100.0,99.9847183227539
2019-07-24,41.81797409057617,100.0,99.96215057373047
2019-07-25,61.28105926513672,-99.99999237060547,99.86453247070312
2019-07-26,79.34031677246094,-99.99874877929688,99.78448486328125
2019-07-29,87.03704071044922,100.0,99.33047485351562
2019-07-30,99.3835678100586,100.0,88.48023223876953
2019-07-31,99.6479721069336,-86.002197265625,92.642578125
2019-08-01,99.13127136230469,100.0,96.92790222167969
2019-08-02,97.58171844482422,-99.87971496582031,97.63959503173828
2019-08-05,80.21307373046875,99.61518859863281,99.82859802246094
2019-08-06,98.35315704345703,100.0,97.96769714355469
2019-08-07,94.29618072509766,99.99930572509766,99.96363830566406
2019-08-08,80.7608871459961,99.86726379394531,99.9955062866211
2019-08-09,78.3682861328125,100.0,99.99832153320312
2019-08-12,77.81336212158203,99.9999771118164,99.99976348876953
2019-08-13,66.23208618164062,-50.76981735229492,99.99974060058594
2019-08-14,63.735843658447266,99.99971008300781,99.99984741210938
2019-08-15,77.9094467163086,-99.31975555419922,99.99947357177734
2019-08-16,-15.326017379760742,99.6006851196289,99.99678039550781
2019-08-19,44.23630142211914,100.0,99.95162200927734
2019-08-20,47.370731353759766,99.99976348876953,99.99059295654297
2019-08-21,15.929555892944336,99.9999771118164,99.97901916503906
2019-08-22,30.7466983795166,100.0,99.77397918701172
2019-08-23,67.8427734375,100.0,99.88134002685547
2019-08-26,58.9100227355957,-8.981609344482422,99.48739624023438
2019-08-27,94.74271392822266,-58.7291259765625,96.83234405517578
2019-08-28,99.52843475341797,99.94744873046875,86.86334228515625
2019-08-29,99.7682113647461,100.0,85.15615844726562
2019-08-30,99.4017333984375,24.330520629882812,91.75150299072266
2019-09-03,98.19509887695312,100.0,95.15654754638672
2019-09-04,98.40214538574219,100.0,88.49234771728516
2019-09-05,99.64519500732422,99.99443054199219,79.21009063720703
2019-09-06,99.87843322753906,100.0,80.64891052246094
2019-09-09,99.10967254638672,100.0,90.8882827758789
2019-09-10,97.7751235961914,95.58935546875,96.94609832763672
2019-09-11,98.57203674316406,99.9999771118164,97.03629302978516
2019-09-12,61.21125030517578,100.0,99.97628021240234
2019-09-13,47.37561798095703,100.0,99.99690246582031
2019-09-16,54.35528564453125,100.0,99.99915313720703
2019-09-17,46.9345703125,99.99775695800781,99.99906921386719
2019-09-18,45.30821990966797,100.0,99.99249267578125
2019-09-19,68.32089233398438,100.0,99.99687957763672
2019-09-20,59.35499572753906,100.0,99.99856567382812
2019-09-23,81.12812042236328,-99.48355865478516,99.83634948730469
2019-09-24,98.8836669921875,99.99959564208984,97.23186492919922
2019-09-25,97.40997314453125,100.0,99.21903991699219
2019-09-26,92.39720153808594,-86.21854400634766,99.67617797851562
2019-09-27,86.6659164428711,100.0,99.90361022949219
2019-09-30,75.10590362548828,100.0,99.45973205566406
2019-10-01,85.49685668945312,100.0,99.3254165649414
2019-10-02,98.13726806640625,-99.61097717285156,94.33811950683594
2019-10-03,99.83895111083984,100.0,89.07247924804688
2019-10-04,99.87397003173828,100.0,87.59423828125
2019-10-07,99.99777221679688,100.0,92.21427154541016
2019-10-08,99.99972534179688,100.0,90.35272216796875
2019-10-09,99.99764251708984,-39.96149444580078,88.32701110839844
2019-10-10,99.99655151367188,99.99980926513672,89.508056640625
2019-10-11,99.99730682373047,100.0,89.48468017578125
2019-10-14,99.81863403320312,-99.99735260009766,93.13983917236328
2019-10-15,99.7679443359375,99.96369171142578,91.62451934814453
2019-10-16,99.64230346679688,99.99603271484375,93.98002624511719
2019-10-17,99.99620819091797,-99.99925994873047,87.06398010253906
2019-10-18,99.99380493164062,100.0,85.72449493408203
2019-10-21,99.99982452392578,-100.0,72.90880584716797
2019-10-22,100.0,100.0,91.11540222167969
2019-10-23,99.99998474121094,-99.9890365600586,86.05535888671875
2019-10-24,99.90484619140625,-81.43726348876953,96.37709045410156
2019-10-25,96.85897827148438,100.0,99.76866149902344
2019-10-28,92.87648010253906,99.9999771118164,99.88467407226562
2019-10-29,97.84233856201172,-99.99998474121094,98.625732421875
2019-10-30,99.5574951171875,100.0,94.8330307006836
2019-10-31,96.71601867675781,-82.05998229980469,98.72758483886719
2019-11-01,96.46572875976562,99.99818420410156,99.74577331542969
2019-11-04,83.93316650390625,100.0,99.99968719482422
2019-11-05,75.7729263305664,100.0,99.99940490722656
2019-11-06,53.117061614990234,100.0,99.99851989746094
2019-11-07,53.27204513549805,100.0,99.98531341552734
2019-11-08,60.375404357910156,99.99524688720703,99.96585845947266
2019-11-11,41.849876403808594,-99.90101623535156,99.9948501586914
2019-11-12,51.21840286254883,99.99993133544922,99.99891662597656
2019-11-13,19.22783851623535,100.0,99.99556732177734
2019-11-14,99.96385192871094,100.0,96.94010162353516
2019-11-15,99.9979019165039,100.0,94.68746185302734
2019-11-18,99.9998779296875,99.8738784790039,95.4273910522461
2019-11-19,99.99983215332031,90.58816528320312,91.33787536621094
2019-11-20,99.9999771118164,49.91205978393555,95.18292236328125
2019-11-21,100.0,-99.97978210449219,97.19340515136719
2019-11-22,100.0,99.9982681274414,95.87539672851562
2019-11-25,100.0,83.29520416259766,94.557861328125
2019-11-26,99.99993133544922,99.70783996582031,75.823974609375
2019-11-27,99.99993133544922,-99.99747467041016,80.2536849975586
2019-11-28,100.0,99.99998474121094,94.23258209228516
2019-11-29,99.9999771118164,58.54132080078125,87.21398162841797
2019-12-02,100.0,-99.99951171875,93.10572052001953
2019-12-03,100.0,-99.99707794189453,89.9394760131836
2019-12-04,100.0,-100.0,53.27629852294922
2019-12-05,99.99998474121094,97.92499542236328,70.3328857421875
2019-12-06,99.9999771118164,-84.80530548095703,64.70966339111328
2019-12-09,99.99995422363281,72.89302062988281,50.666297912597656
2019-12-10,99.99990844726562,-99.99978637695312,40.213382720947266
2019-12-11,99.99987030029297,-100.0,-52.46946334838867
2019-12-12,100.0,100.0,100.0
2019-12-13,99.99979400634766,99.99990844726562,84.15792083740234
2019-12-16,99.99995422363281,100.0,66.60086059570312
2019-12-17,99.9999771118164,99.99539947509766,72.66285705566406
2019-12-18,99.9999771118164,99.84819793701172,81.94609069824219
2019-12-19,99.9999771118164,99.99835205078125,71.34276580810547
2019-12-20,99.9999771118164,-100.0,71.41249084472656
2019-12-23,99.9999771118164,-67.12454986572266,86.90495300292969
2019-12-24,99.9999771118164,99.99995422363281,86.62749481201172
2019-12-25,99.9906997680664,98.5250015258789,98.78760528564453
2019-12-26,99.86284637451172,-98.5499038696289,99.81965637207031
2019-12-27,99.9608383178711,100.0,99.76215362548828
2019-12-30,99.4679946899414,-88.99341583251953,99.99971008300781
2019-12-31,99.33592987060547,99.9990463256836,99.9994125366211
2020-01-02,99.0427017211914,100.0,99.99946594238281
2020-01-03,99.78366088867188,100.0,99.91166687011719
2020-01-06,99.9979019165039,100.0,98.07147979736328
2020-01-07,99.97744750976562,100.0,99.35128784179688
2020-01-08,99.99859619140625,-73.90663146972656,97.0174331665039
2020-01-09,99.996337890625,97.87953186035156,98.57640075683594
2020-01-10,99.99690246582031,-88.46342468261719,98.15292358398438
2020-01-13,99.9990234375,99.99971008300781,96.39009094238281
2020-01-14,99.99959564208984,99.99935913085938,95.94425964355469
2020-01-15,99.99993133544922,81.89421081542969,96.60704040527344
2020-01-16,99.98785400390625,-99.9991683959961,98.03038787841797
2020-01-17,99.99559783935547,100.0,96.49435424804688
2020-01-20,99.99533081054688,100.0,95.55616760253906
2020-01-21,100.0,100.0,97.99018096923828
2020-01-22,100.0,-99.99944305419922,86.53347778320312
2020-01-30,100.0,-98.90830993652344,99.43351745605469
2020-01-31,100.0,99.90333557128906,92.29193115234375
2020-02-03,100.0,-100.0,28.317344665527344
2020-02-04,100.0,-99.98641967773438,97.63031005859375
2020-02-05,100.0,-100.0,97.01484680175781
2020-02-06,100.0,100.0,82.67461395263672
2020-02-07,99.99998474121094,99.97457122802734,79.28475952148438
2020-02-10,99.99998474121094,-100.0,84.93289947509766
2020-02-11,99.9999771118164,100.0,30.20870590209961
2020-02-12,99.99996185302734,100.0,15.577877044677734
2020-02-13,99.99993133544922,100.0,6.949162483215332
2020-02-14,99.99983215332031,100.0,9.853017807006836
2020-02-17,99.99990844726562,-99.99897003173828,18.4323673248291
2020-02-18,99.99952697753906,-62.95497512817383,88.46788024902344
2020-02-19,99.99964141845703,98.9166488647461,95.12901306152344
2020-02-20,99.99954986572266,99.77896118164062,95.79493713378906
2020-02-21,99.99993133544922,100.0,91.37458801269531
2020-02-24,99.9999771118164,99.99998474121094,94.92945861816406
2020-02-25,99.99996185302734,100.0,41.136695861816406
2020-02-26,99.9999771118164,99.99893951416016,66.40194702148438
2020-02-27,99.99942779541016,99.54268646240234,96.05259704589844
2020-02-28,99.99983215332031,100.0,94.64154052734375
2020-03-02,99.99922180175781,72.86099243164062,97.09441375732422
2020-03-03,99.9822006225586,28.88444709777832,98.53590393066406
2020-03-04,99.99949645996094,99.98245239257812,97.17972564697266
2020-03-05,99.99954986572266,99.99990844726562,96.95905303955078
2020-03-06,100.0,100.0,89.64881896972656
2020-03-09,100.0,-100.0,99.13264465332031
2020-03-10,100.0,20.981645584106445,96.87142181396484
2020-03-11,100.0,-100.0,97.33271789550781
2020-03-12,100.0,100.0,99.00138092041016
2020-03-13,100.0,99.9999771118164,98.23604583740234
2020-03-16,100.0,95.46461486816406,97.80728912353516
2020-03-17,100.0,99.25054168701172,94.79100799560547
2020-03-18,100.0,3.932476043701172,90.84335327148438
2020-03-19,100.0,14.502143859863281,91.68222045898438
2020-03-20,99.99998474121094,99.9999771118164,87.2293930053711
2020-03-23,100.0,96.94853210449219,97.56803894042969
2020-03-24,100.0,97.4699478149414,96.03384399414062
2020-03-25,99.99998474121094,100.0,84.56790161132812
2020-03-26,100.0,-99.9529037475586,96.4691390991211
2020-03-27,100.0,-99.9984359741211,97.5556869506836
2020-03-30,100.0,-99.13692474365234,97.27647399902344
2020-03-31,100.0,99.73886108398438,97.20170593261719
2020-04-01,100.0,95.9482650756836,91.31145477294922
2020-04-03,99.9999771118164,99.73206329345703,-1.493912935256958
2020-04-06,99.99996185302734,99.43466186523438,-8.641308784484863
2020-04-07,99.99993896484375,99.95881652832031,59.469390869140625
2020-04-08,99.99995422363281,-99.13691711425781,43.27973175048828
2020-04-09,99.99993133544922,-95.73445129394531,68.65434265136719
2020-04-10,99.99995422363281,-100.0,53.61068344116211
2020-04-13,99.99993896484375,99.99993133544922,61.32640838623047
2020-04-14,99.99947357177734,99.86491394042969,96.84724426269531
2020-04-15,99.98873138427734,100.0,98.94499969482422
2020-04-16,99.98764038085938,99.99983215332031,99.14930725097656
2020-04-17,99.94511413574219,93.14315032958984,99.79319763183594
2020-04-20,99.89762115478516,99.71647644042969,99.89671325683594
2020-04-21,99.99290466308594,100.0,99.14729309082031
2020-04-22,99.98289489746094,99.99998474121094,99.56134796142578
2020-04-23,99.93445587158203,100.0,99.90674591064453
2020-04-24,99.97708892822266,99.9999771118164,99.67002868652344
2020-04-27,99.97889709472656,-99.2052230834961,99.48487091064453
2020-04-28,99.9916763305664,100.0,99.19420623779297
2020-04-29,99.98783874511719,99.89323425292969,99.17619323730469
2020-05-04,99.99716186523438,93.80631256103516,98.74629974365234
2020-05-05,99.99623107910156,99.64015197753906,99.03748321533203
2020-05-06,99.93963623046875,-99.99706268310547,99.70878601074219
2020-05-07,99.84550476074219,100.0,99.87271118164062
2020-05-08,99.40431213378906,100.0,99.8658447265625
2020-05-11,99.70109558105469,-100.0,99.790283203125
2020-05-12,99.69654083251953,100.0,99.80909729003906
2020-05-13,95.44973754882812,99.99053192138672,99.99459838867188
2020-05-14,94.35054016113281,99.9767074584961,99.99205017089844
2020-05-15,97.70606994628906,100.0,99.98007202148438
2020-05-18,98.77081298828125,99.99765014648438,99.9623794555664
2020-05-19,96.90147399902344,100.0,99.9903793334961
2020-05-20,97.51256561279297,99.99903106689453,99.93362426757812
2020-05-21,97.58389282226562,100.0,99.92728424072266
2020-05-22,99.11363220214844,25.215280532836914,99.6226577758789
2020-05-25,99.8778076171875,100.0,99.1603012084961
2020-05-26,99.85858154296875,47.34136962890625,99.0916748046875
2020-05-27,99.89545440673828,-99.98960876464844,97.46489715576172
2020-05-28,99.96549224853516,-98.12531280517578,95.41490173339844
2020-05-29,99.9955062866211,100.0,94.033203125
2020-06-01,99.99207305908203,92.00944519042969,95.15309143066406
2020-06-02,99.9937744140625,100.0,93.54820251464844
2020-06-03,99.98593139648438,100.0,96.26343536376953
2020-06-04,99.98265838623047,100.0,95.7406005859375
2020-06-05,99.99344635009766,100.0,96.62276458740234
2020-06-08,99.7894515991211,99.9999771118164,98.67224884033203
2020-06-09,99.90777587890625,97.93872833251953,97.37620544433594
2020-06-10,99.9911880493164,-99.99440002441406,96.18128204345703
2020-06-11,100.0,98.1034164428711,99.14269256591797
2020-06-12,100.0,87.97941589355469,80.02064514160156
2020-06-15,100.0,99.99954986572266,95.33000183105469
2020-06-16,100.0,99.99189758300781,90.8651123046875
2020-06-17,100.0,-99.97315216064453,96.19319152832031
2020-06-18,100.0,99.97620391845703,95.60174560546875
2020-06-19,100.0,-99.98853302001953,87.72418212890625
2020-06-22,100.0,100.0,86.26887512207031
2020-06-23,100.0,100.0,68.10679626464844
2020-06-24,100.0,-99.9941177368164,69.5789566040039
2020-06-25,100.0,-100.0,81.57447814941406
2020-06-26,100.0,-99.99659729003906,82.5438232421875
2020-06-29,100.0,99.99998474121094,99.02598571777344
2020-06-30,100.0,53.22004699707031,99.3433609008789
2020-07-01,100.0,99.668212890625,96.18689727783203
2020-07-02,100.0,99.9999771118164,95.49909973144531
2020-07-03,100.0,95.6572036743164,92.29463195800781
2020-07-06,100.0,99.44009399414062,82.37380981445312
2020-07-07,99.99984741210938,-100.0,90.6388168334961
2020-07-08,99.9994125366211,-44.59864044189453,94.13359069824219
2020-07-09,99.98092651367188,99.99954986572266,99.20508575439453
2020-07-10,99.99832916259766,84.24349975585938,97.95280456542969
2020-07-13,99.89412689208984,92.72134399414062,99.6427993774414
2020-07-14,99.84505462646484,99.68032836914062,99.69219970703125
2020-07-15,99.77290344238281,99.98802185058594,99.77366638183594
2020-07-16,99.80616760253906,37.855159759521484,99.70470428466797
2020-07-17,99.98431396484375,39.50170135498047,98.81343841552734
2020-07-20,99.99974060058594,79.33892822265625,98.14222717285156
2020-07-21,99.99976348876953,99.99406433105469,97.98300170898438
2020-07-22,99.99976348876953,-98.46871948242188,97.7650146484375
2020-07-23,99.99993133544922,100.0,97.68019104003906
2020-07-24,100.0,99.99906921386719,96.17320251464844
2020-07-27,100.0,100.0,99.73410034179688
2020-07-28,100.0,100.0,94.65837097167969
2020-07-29,100.0,99.99938201904297,99.26522064208984
2020-07-30,100.0,99.99928283691406,96.30181884765625
2020-07-31,100.0,99.99990844726562,98.08235168457031
2020-08-03,100.0,-85.69248962402344,59.98766326904297
2020-08-04,99.9999771118164,98.47876739501953,82.91642761230469
2020-08-05,99.99990844726562,100.0,92.8773193359375
2020-08-06,99.99983215332031,99.95199584960938,95.6766586303711
2020-08-07,99.99978637695312,100.0,98.240234375
2020-08-10,99.99966430664062,41.456485748291016,98.45390319824219
2020-08-11,99.99983215332031,78.03919219970703,97.73332977294922
2020-08-12,99.9995346069336,-99.99516296386719,97.8128890991211
2020-08-13,99.9969253540039,100.0,99.38589477539062
2020-08-14,99.99749755859375,76.39987182617188,99.09634399414062
2020-08-17,99.99764251708984,-99.9998550415039,99.07432556152344
2020-08-18,99.9968032836914,100.0,98.9761962890625
2020-08-19,99.99854278564453,99.96900939941406,98.93257904052734
2020-08-20,99.9897232055664,99.99190521240234,98.97696685791016
2020-08-21,99.96200561523438,-99.97390747070312,99.58958435058594
2020-08-24,98.93470001220703,99.72451782226562,99.97537994384766
2020-08-25,97.55783081054688,100.0,99.99568176269531
2020-08-26,99.05364227294922,48.27594757080078,99.969482421875
2020-08-27,95.13263702392578,100.0,99.99851989746094
2020-08-28,81.04353332519531,100.0,99.99959564208984
2020-08-31,95.43490600585938,100.0,99.99078369140625
2020-09-01,95.86775207519531,100.0,99.98576354980469
2020-09-03,96.35944366455078,100.0,99.9866943359375
2020-09-04,99.15907287597656,97.86182403564453,99.89676666259766
2020-09-07,99.98355102539062,100.0,99.15596008300781
2020-09-08,99.99093627929688,63.822078704833984,99.23192596435547
2020-09-09,99.99483489990234,99.95800018310547,98.80146789550781
2020-09-10,99.99077606201172,100.0,98.85164642333984
2020-09-11,99.99823760986328,99.9979476928711,98.05101013183594
2020-09-14,99.9970703125,99.94606018066406,98.2306137084961
2020-09-15,99.9810562133789,-100.0,99.16617584228516
2020-09-16,99.64442443847656,99.99966430664062,99.7979507446289
2020-09-17,99.85890197753906,100.0,99.33448791503906
2020-09-18,98.46941375732422,100.0,99.92082214355469
2020-09-21,95.5901870727539,99.99995422363281,99.96736907958984
2020-09-22,99.31318664550781,96.24057006835938,99.92717742919922
2020-09-23,98.99175262451172,100.0,99.9039306640625
2020-09-24,99.95851135253906,99.99993133544922,99.36296081542969
2020-09-25,99.9837646484375,99.99964141845703,99.3062515258789
2020-09-28,99.87661743164062,100.0,99.7473373413086
2020-09-29,99.98916625976562,99.96793365478516,98.60665893554688
2020-09-30,99.99976348876953,-30.556011199951172,98.12738800048828
2020-10-01,99.99771118164062,100.0,98.79789733886719
2020-10-02,99.99990844726562,-66.72972106933594,98.31621551513672
2020-10-05,99.99964141845703,14.508056640625,98.90914154052734
2020-10-06,99.9990463256836,100.0,99.24030303955078
2020-10-07,99.99970245361328,99.83393859863281,98.9119644165039
2020-10-08,99.98290252685547,-99.99786376953125,99.7996826171875
2020-10-09,99.98650360107422,100.0,99.70426940917969
2020-10-12,99.98637390136719,99.99989318847656,99.71273803710938
2020-10-13,99.99849700927734,100.0,99.33721160888672
2020-10-14,99.98885345458984,-89.46491241455078,99.48001861572266
2020-10-15,99.97186279296875,80.20545196533203,99.7193603515625
2020-10-16,95.45512390136719,100.0,99.99996185302734
2020-10-19,98.01612091064453,100.0,100.0
2020-10-20,97.48651123046875,100.0,99.99995422363281
2020-10-21,82.4803466796875,99.99993133544922,99.9998779296875
2020-10-22,95.9864730834961,100.0,99.99990844726562
2020-10-23,92.53449249267578,100.0,99.9998550415039
2020-10-26,98.29247283935547,99.99540710449219,99.98065185546875
2020-10-27,99.98035430908203,99.99944305419922,99.08056640625
2020-10-28,99.99998474121094,100.0,99.53759765625
2020-10-29,100.0,-35.62803268432617,98.48558807373047
2020-10-30,100.0,-99.8741455078125,97.45006561279297
2020-11-02,99.99998474121094,100.0,98.17936706542969
2020-11-03,99.99813842773438,99.28718566894531,99.17030334472656
2020-11-04,99.98486328125,100.0,99.60282897949219
2020-11-05,99.99866485595703,-96.86779022216797,98.9798583984375
2020-11-06,99.99922180175781,-99.99679565429688,99.02906799316406
2020-11-09,99.96808624267578,99.99998474121094,99.81026458740234
2020-11-10,99.92052459716797,88.76512908935547,99.70953369140625
2020-11-11,99.98979187011719,81.6229019165039,99.35569763183594
2020-11-12,99.9725570678711,99.99967956542969,99.62437438964844
2020-11-13,99.8504638671875,97.44233703613281,99.89352416992188
2020-11-16,99.88396453857422,100.0,99.46784973144531
2020-11-17,99.83053588867188,-99.97017669677734,99.77892303466797
2020-11-18,99.4217758178711,100.0,99.90119934082031
2020-11-19,88.63432312011719,94.10360717773438,99.9958724975586
2020-11-20,87.19872283935547,100.0,99.99788665771484
2020-11-23,95.26123046875,100.0,99.99906921386719
2020-11-24,91.96429443359375,-73.08895874023438,99.99851989746094
2020-11-25,91.71746063232422,100.0,99.99381256103516
2020-11-26,97.86311340332031,100.0,99.9897232055664
2020-11-27,97.28162384033203,100.0,99.99739074707031
