,0
Annual return,0.05525594184001914
Cumulative returns,0.10763933383908686
Annual volatility,0.2533099574346413
Sharpe ratio,0.33958907650282033
Calmar ratio,0.1293879434117994
Stability,0.07265028247952722
Max drawdown,-0.42705634221387684
Omega ratio,1.0660278888795784
Sortino ratio,0.47848548480169073
Skew,
Kurtosis,
Tail ratio,1.244474549030441
Daily value at risk,-0.03157270051328101
Alpha,0.0
Beta,1.0000000000000007
