,0
Annual return,0.26232067939976944
Cumulative returns,0.5570505688837633
Annual volatility,0.2561480357916646
Sharpe ratio,1.0399155054053677
Calmar ratio,0.7771100564434522
Stability,0.6553491399855003
Max drawdown,-0.3375592391640317
Omega ratio,1.2125221357305023
Sortino ratio,1.500355603311176
Skew,
Kurtosis,
Tail ratio,1.1656049483860644
Daily value at risk,-0.031214586127659188
Alpha,0.0
Beta,1.0
