,0
Annual return,-0.07414439236198711
Cumulative returns,-0.1362150289317483
Annual volatility,0.25028047860654007
Sharpe ratio,-0.1835557452028862
Calmar ratio,-0.16833154351792973
Stability,0.6822603467922059
Max drawdown,-0.4404664200924984
Omega ratio,0.9589565302891051
Sortino ratio,-0.2641325373460419
Skew,
Kurtosis,
Tail ratio,1.0178168968904502
Daily value at risk,-0.031714679653356656
Alpha,0.0
Beta,0.9999999999999998
