,0
Annual return,0.2783732700480197
Cumulative returns,0.594902883871917
Annual volatility,0.246018264603186
Sharpe ratio,1.1237013338279058
Calmar ratio,0.9988548549523213
Stability,0.10757752626453122
Max drawdown,-0.27869241328491856
Omega ratio,1.2266688957470548
Sortino ratio,1.6741566021983352
Skew,
Kurtosis,
Tail ratio,1.2657142440733424
Daily value at risk,-0.029898359926015673
Alpha,0.0
Beta,0.9999999999999992
