,0
Annual return,0.21435426913448308
Cumulative returns,0.4454015107259164
Annual volatility,0.22403937524145057
Sharpe ratio,0.9792740944116681
Calmar ratio,0.6780032369066002
Stability,0.4125524002941949
Max drawdown,-0.316155229748574
Omega ratio,1.1923350298400632
Sortino ratio,1.4079593221099653
Skew,-0.2991312786769477
Kurtosis,3.7863819684062037
Tail ratio,1.0907472333389387
Daily value at risk,-0.027355689257935665
Alpha,0.0
Beta,0.9999999999999993
