date,REE,VNM,REE
2019-06-10,-99.99581909179688,99.99018859863281,-99.99999237060547
2019-06-11,-95.38523864746094,97.64175415039062,-99.99999237060547
2019-06-12,-99.41272735595703,99.96788787841797,-99.99998474121094
2019-06-13,-99.73731231689453,99.95606231689453,-99.99992370605469
2019-06-14,-99.93499755859375,99.08235931396484,-99.99982452392578
2019-06-17,-99.9985122680664,99.99563598632812,-99.99967193603516
2019-06-18,-99.99870300292969,99.98853302001953,-99.99850463867188
2019-06-19,-99.9705581665039,99.96102142333984,-99.99927520751953
2019-06-20,-79.7357406616211,99.99955749511719,-99.99998474121094
2019-06-21,-99.70633697509766,95.81682586669922,-99.99999237060547
2019-06-24,-97.50247192382812,99.90022277832031,-99.99996185302734
2019-06-25,96.36236572265625,86.64276885986328,-100.0
2019-06-26,59.52074432373047,91.84191131591797,-100.0
2019-06-27,-96.11447143554688,96.96466827392578,-99.99996185302734
2019-06-28,-98.61795806884766,92.96858215332031,-99.99994659423828
2019-07-01,61.07438659667969,-98.86309051513672,-100.0
2019-07-02,-100.0,100.0,-100.0
2019-07-03,67.66284942626953,96.40848541259766,-100.0
2019-07-04,-99.92074584960938,27.063989639282227,-100.0
2019-07-05,-64.85445404052734,19.31035614013672,-99.99999237060547
2019-07-08,-99.32144927978516,97.46038818359375,-99.99998474121094
2019-07-09,81.68392181396484,99.79021453857422,-99.99998474121094
2019-07-10,-99.64643096923828,83.395263671875,-99.99998474121094
2019-07-11,-99.9832534790039,92.49334716796875,-99.99998474121094
2019-07-12,-99.19515228271484,91.59081268310547,-99.99998474121094
2019-07-15,76.86309814453125,84.25596618652344,-99.99998474121094
2019-07-16,49.17118453979492,-15.121162414550781,-99.99998474121094
2019-07-17,81.78192138671875,-12.213754653930664,-99.99998474121094
2019-07-18,99.99823760986328,98.5702133178711,-99.99991607666016
2019-07-19,99.79718780517578,-40.154151916503906,-99.99999237060547
2019-07-22,100.0,100.0,-100.0
2019-07-23,99.99873352050781,-91.97039794921875,-100.0
2019-07-24,-99.99988555908203,100.0,-100.0
2019-07-25,99.99947357177734,-58.196311950683594,-100.0
2019-07-26,-99.99949645996094,100.0,-100.0
2019-07-29,-99.99996948242188,99.91949462890625,-100.0
2019-07-30,-100.0,-99.39791870117188,-100.0
2019-07-31,-100.0,100.0,-100.0
2019-08-01,-75.46977996826172,100.0,-100.0
2019-08-02,99.67501068115234,64.90321350097656,-100.0
2019-08-05,-100.0,16.937219619750977,-99.99999237060547
2019-08-06,78.11801147460938,-99.99996185302734,-100.0
2019-08-07,-100.0,100.0,-100.0
2019-08-08,-41.26498031616211,-14.696651458740234,-100.0
2019-08-09,-79.95599365234375,100.0,-100.0
2019-08-12,-99.9990463256836,-91.39773559570312,-100.0
2019-08-13,-100.0,100.0,-100.0
2019-08-14,-99.97154235839844,-94.45079803466797,-100.0
2019-08-15,-100.0,100.0,-100.0
2019-08-16,-82.97340393066406,99.99376678466797,-100.0
2019-08-19,-99.99864959716797,99.59699249267578,-100.0
2019-08-20,-99.72126007080078,-29.642200469970703,-100.0
2019-08-21,-99.98031616210938,100.0,-100.0
2019-08-22,89.08937072753906,-87.207275390625,-100.0
2019-08-23,-100.0,100.0,-100.0
2019-08-26,-95.62508392333984,90.69044494628906,-100.0
2019-08-27,-94.0422592163086,98.00370025634766,-100.0
2019-08-28,-78.9346923828125,99.99998474121094,-100.0
2019-08-29,-52.321712493896484,92.56165313720703,-100.0
2019-08-30,-99.99999237060547,-85.35966491699219,-100.0
2019-09-03,-100.0,100.0,-100.0
2019-09-04,-99.9996566772461,80.44770050048828,-99.99998474121094
2019-09-05,-76.19624328613281,99.58023834228516,-99.99998474121094
2019-09-06,-99.99872589111328,-81.44739532470703,-99.9999771118164
2019-09-09,-100.0,100.0,-100.0
2019-09-10,-99.99945068359375,-9.87108325958252,-99.99998474121094
2019-09-11,-91.96525573730469,100.0,-100.0
2019-09-12,-99.99994659423828,50.788570404052734,-99.99999237060547
2019-09-13,-87.58660888671875,-61.6706428527832,-100.0
2019-09-16,-100.0,100.0,-100.0
2019-09-17,-97.0090103149414,-87.84695434570312,-100.0
2019-09-18,-100.0,100.0,-100.0
2019-09-19,-86.87187957763672,-98.88558959960938,-100.0
2019-09-20,-100.0,100.0,-100.0
2019-09-23,-58.462799072265625,99.99993133544922,-100.0
2019-09-24,-51.767356872558594,98.01449584960938,-100.0
2019-09-25,-99.99972534179688,-100.0,-100.0
2019-09-26,-100.0,100.0,-100.0
2019-09-27,-99.53013610839844,82.97637939453125,-100.0
2019-09-30,90.87997436523438,-99.83256530761719,-100.0
2019-10-01,-100.0,100.0,-100.0
2019-10-02,-75.73426818847656,92.08283233642578,-100.0
2019-10-03,-98.64756774902344,91.09220886230469,-100.0
2019-10-04,-99.92003631591797,73.4903564453125,-100.0
2019-10-07,-99.99433135986328,80.14306640625,-99.99998474121094
2019-10-08,-99.99336242675781,99.94657135009766,-99.99998474121094
2019-10-09,-99.89802551269531,99.80362701416016,-99.99999237060547
2019-10-10,-99.92814636230469,-100.0,-99.99999237060547
2019-10-11,-100.0,100.0,-100.0
2019-10-14,-97.00260162353516,99.99575805664062,-100.0
2019-10-15,-97.45332336425781,-21.022939682006836,-100.0
2019-10-16,-99.9141845703125,100.0,-100.0
2019-10-17,-99.98638153076172,99.84947204589844,-99.99996948242188
2019-10-18,-99.96839904785156,99.96159362792969,-99.99996185302734
2019-10-21,-99.9953842163086,95.88180541992188,-99.9998779296875
2019-10-22,-99.99979400634766,99.99018859863281,-99.99982452392578
2019-10-23,-99.99978637695312,99.98194122314453,-99.99983215332031
2019-10-24,-99.99909973144531,89.60640716552734,-99.99987030029297
2019-10-25,-67.59249877929688,94.59442901611328,-99.99999237060547
2019-10-28,-99.90116119384766,30.153608322143555,-99.99999237060547
2019-10-29,-98.82860565185547,99.73538970947266,-99.99999237060547
2019-10-30,-99.33595275878906,99.65653228759766,-99.99998474121094
2019-10-31,-36.01247024536133,97.0650405883789,-99.99999237060547
2019-11-01,93.14591979980469,97.06144714355469,-99.99999237060547
2019-11-04,-99.98970031738281,-80.73407745361328,-100.0
2019-11-05,-100.0,100.0,-100.0
2019-11-06,88.87171936035156,-23.023134231567383,-100.0
2019-11-07,98.19149017333984,87.6805419921875,-100.0
2019-11-08,99.97895812988281,98.57611846923828,-100.0
2019-11-11,100.0,-92.32359313964844,-100.0
2019-11-12,-100.0,100.0,-100.0
2019-11-13,-96.62857055664062,-69.67338562011719,-100.0
2019-11-14,-100.0,100.0,-100.0
2019-11-15,-99.9245376586914,99.99966430664062,-99.99998474121094
2019-11-18,-99.99810791015625,99.99507904052734,-99.9999771118164
2019-11-19,-99.9942626953125,99.51023864746094,-99.99998474121094
2019-11-20,-99.9989242553711,99.96437072753906,-99.99999237060547
2019-11-21,-99.99982452392578,99.99442291259766,-100.0
2019-11-22,-99.9998550415039,99.98444366455078,-100.0
2019-11-25,-99.99958801269531,99.99172973632812,-99.99998474121094
2019-11-26,-99.99806213378906,99.95126342773438,-99.99999237060547
2019-11-27,-99.99749755859375,99.92861938476562,-99.99998474121094
2019-11-28,-99.99946594238281,99.9876480102539,-99.99998474121094
2019-11-29,-99.99911499023438,99.98088836669922,-99.99998474121094
2019-12-02,-99.99989318847656,99.8515853881836,-100.0
2019-12-03,-99.99999237060547,99.47685241699219,-100.0
2019-12-04,-99.99996185302734,99.98829650878906,-99.99999237060547
2019-12-05,-99.99971771240234,99.98238372802734,-99.99999237060547
2019-12-06,-99.99962615966797,99.98643493652344,-100.0
2019-12-09,-99.99836730957031,99.99513244628906,-99.99998474121094
2019-12-10,-99.99703979492188,99.99442291259766,-99.9999771118164
2019-12-11,-99.89201354980469,99.99606323242188,-99.99992370605469
2019-12-12,-98.75445556640625,99.97431182861328,-99.99981689453125
2019-12-13,-98.37862396240234,99.98175811767578,-99.9999771118164
2019-12-16,-99.74092102050781,99.98514556884766,-99.99998474121094
2019-12-17,-99.9905014038086,99.98104858398438,-99.99993133544922
2019-12-18,-99.99407958984375,99.99072265625,-99.99990844726562
2019-12-19,-99.99203491210938,99.99461364746094,-99.99996185302734
2019-12-20,-99.95402526855469,99.97956848144531,-99.99996948242188
2019-12-23,-99.97119140625,99.99510192871094,-99.99995422363281
2019-12-24,-99.93063354492188,99.99620819091797,-99.99998474121094
2019-12-25,-99.7822036743164,-25.821208953857422,-99.99998474121094
2019-12-26,-97.9300765991211,100.0,-100.0
2019-12-27,-99.67189025878906,99.77809143066406,-99.99999237060547
2019-12-30,-74.69694519042969,75.6430892944336,-100.0
2019-12-31,-98.13566589355469,99.99880981445312,-100.0
2020-01-02,-98.04503631591797,90.80152893066406,-100.0
2020-01-03,-33.48802185058594,100.0,-100.0
2020-01-06,-99.70829010009766,71.98672485351562,-99.99996185302734
2020-01-07,-99.04904174804688,-77.63900756835938,-99.99999237060547
2020-01-08,-100.0,100.0,-100.0
2020-01-09,-93.01927947998047,-90.76986694335938,-99.99999237060547
2020-01-10,-100.0,100.0,-100.0
2020-01-13,-99.95597839355469,99.99118041992188,-99.99993896484375
2020-01-14,-99.9476089477539,99.71349334716797,-99.99990844726562
2020-01-15,-99.99158477783203,-99.31009674072266,-99.99982452392578
2020-01-16,-100.0,100.0,-100.0
2020-01-17,-99.99813079833984,76.50464630126953,-99.99991607666016
2020-01-20,-99.69921112060547,100.0,-100.0
2020-01-21,-99.99736785888672,99.99961853027344,-99.99998474121094
2020-01-22,-99.99959564208984,99.9979476928711,-99.99999237060547
2020-01-30,-99.99999237060547,99.68543243408203,-100.0
2020-01-31,-100.0,80.59290313720703,-100.0
2020-02-03,-100.0,73.60841369628906,-100.0
2020-02-04,-100.0,93.92344665527344,-100.0
2020-02-05,-99.99998474121094,95.06017303466797,-100.0
2020-02-06,-99.99993133544922,98.45783996582031,-99.99996948242188
2020-02-07,-99.9998779296875,99.03402709960938,-99.99992370605469
2020-02-10,-99.9998550415039,97.70970153808594,-99.99993896484375
2020-02-11,-99.99918365478516,99.54488372802734,-99.9993667602539
2020-02-12,-99.99449157714844,99.66297149658203,-99.99931335449219
2020-02-13,-99.98007202148438,99.68409729003906,-99.99805450439453
2020-02-14,-99.95028686523438,99.76048278808594,-99.99829864501953
2020-02-17,-99.96595001220703,99.67943572998047,-99.99907684326172
2020-02-18,-98.9944839477539,99.43678283691406,-99.99761962890625
2020-02-19,-97.92192840576172,99.6551742553711,-99.99803924560547
2020-02-20,-99.88182067871094,96.04415893554688,-99.99853515625
2020-02-21,-99.84075164794922,99.73115539550781,-99.99720764160156
2020-02-24,-99.99897003173828,99.10116577148438,-99.99932861328125
2020-02-25,-99.99889373779297,99.7955322265625,-99.9995346069336
2020-02-26,-99.99124145507812,99.9805679321289,-99.99859619140625
2020-02-27,-99.8918685913086,88.22333526611328,-99.9992446899414
2020-02-28,-99.9823226928711,-70.27671813964844,-99.99746704101562
2020-03-02,-100.0,100.0,-100.0
2020-03-03,-96.44338989257812,99.99970245361328,-99.99986267089844
2020-03-04,-99.91444396972656,-99.883056640625,-99.99871063232422
2020-03-05,-100.0,100.0,-100.0
2020-03-06,-99.9919204711914,99.93660736083984,-99.99887084960938
2020-03-09,-99.99982452392578,90.30512237548828,-99.99999237060547
2020-03-10,-99.99983215332031,98.60623168945312,-99.9999771118164
2020-03-11,-99.99982452392578,98.09062194824219,-99.99998474121094
2020-03-12,-99.99999237060547,76.31089782714844,-100.0
2020-03-13,-99.99999237060547,90.2353286743164,-99.99999237060547
2020-03-16,-99.99995422363281,90.59590148925781,-99.99999237060547
2020-03-17,-99.99996185302734,95.21194458007812,-99.99999237060547
2020-03-18,-99.99970245361328,95.94366455078125,-99.99998474121094
2020-03-19,-99.99956512451172,92.92744445800781,-99.99998474121094
2020-03-20,-99.99927520751953,96.0429458618164,-99.99995422363281
2020-03-23,-99.9988021850586,63.70573043823242,-100.0
2020-03-24,-99.99931335449219,72.87443542480469,-99.99999237060547
2020-03-25,-99.99911499023438,97.49098205566406,-99.99990844726562
2020-03-26,-99.99812316894531,94.39803314208984,-99.9999771118164
2020-03-27,-99.99832916259766,85.85026550292969,-99.99998474121094
2020-03-30,-99.99925231933594,67.1930160522461,-99.99999237060547
2020-03-31,-99.9989013671875,89.77425384521484,-99.99998474121094
2020-04-01,-99.9986801147461,94.3165054321289,-99.99996185302734
2020-04-03,-99.99825286865234,99.51863098144531,-99.99935150146484
2020-04-06,-99.78775024414062,99.69544219970703,-99.99987030029297
2020-04-07,-99.76324462890625,99.46762084960938,-99.99835968017578
2020-04-08,-99.80767059326172,99.37093353271484,-99.99870300292969
2020-04-09,-99.35552215576172,99.60394287109375,-99.9985122680664
2020-04-10,-99.84767150878906,99.61077880859375,-99.9967269897461
2020-04-13,-99.63797760009766,99.59752655029297,-99.99652099609375
2020-04-14,-92.91023254394531,85.03182220458984,-99.9980239868164
2020-04-15,-98.60775756835938,94.90682983398438,-99.99977111816406
2020-04-16,-99.99298095703125,84.31730651855469,-99.99982452392578
2020-04-17,-99.24124145507812,56.428707122802734,-99.99996948242188
2020-04-20,-90.31349182128906,11.31298542022705,-99.99998474121094
2020-04-21,-99.97938537597656,96.529296875,-99.99980926513672
2020-04-22,-71.12958526611328,76.3814468383789,-99.99996185302734
2020-04-23,8.927297592163086,81.23885345458984,-99.99998474121094
2020-04-24,-95.80027770996094,89.60172271728516,-99.99996185302734
2020-04-27,-88.09209442138672,95.99034881591797,-99.99996185302734
2020-04-28,-99.31864929199219,27.418100357055664,-99.99993133544922
2020-04-29,-99.887451171875,-99.72607421875,-99.99994659423828
2020-05-04,-100.0,100.0,-100.0
2020-05-05,-99.45390319824219,-99.99781799316406,-99.99999237060547
2020-05-06,-100.0,100.0,-100.0
2020-05-07,-46.48722457885742,99.78256225585938,-100.0
2020-05-08,47.46009063720703,94.32987213134766,-100.0
2020-05-11,99.79498291015625,23.10957908630371,-99.99998474121094
2020-05-12,89.41731262207031,74.89298248291016,-99.9999771118164
2020-05-13,-99.49482727050781,-67.01020812988281,-100.0
2020-05-14,-100.0,100.0,-100.0
2020-05-15,-99.8035659790039,-47.3567008972168,-100.0
2020-05-18,-99.99891662597656,100.0,-100.0
2020-05-19,-98.97418975830078,-61.70442199707031,-100.0
2020-05-20,-100.0,100.0,-100.0
2020-05-21,-98.24407196044922,76.75318908691406,-99.99998474121094
2020-05-22,-98.64154052734375,62.63855743408203,-99.99998474121094
2020-05-25,-99.9888916015625,43.992088317871094,-99.99998474121094
2020-05-26,-98.75762176513672,77.41875457763672,-99.99998474121094
2020-05-27,-64.26625061035156,-66.55358123779297,-99.99998474121094
2020-05-28,-100.0,100.0,-100.0
2020-05-29,-82.89615631103516,99.9999771118164,-100.0
2020-06-01,-99.65763854980469,-99.9559097290039,-100.0
2020-06-02,-100.0,100.0,-100.0
2020-06-03,-99.9900894165039,99.99927520751953,-100.0
2020-06-04,-93.46552276611328,-99.99769592285156,-99.99999237060547
2020-06-05,-100.0,100.0,-100.0
2020-06-08,-99.97219848632812,45.905242919921875,-99.99998474121094
2020-06-09,-99.74515533447266,99.21758270263672,-99.99998474121094
2020-06-10,-99.97578430175781,-62.940670013427734,-99.99996185302734
2020-06-11,-100.0,100.0,-100.0
2020-06-12,-99.99939727783203,99.9662857055664,-99.99984741210938
2020-06-15,-99.99909973144531,99.97314453125,-99.99935913085938
2020-06-16,-99.99974060058594,99.9911880493164,-99.99990844726562
2020-06-17,-99.99987030029297,99.9853286743164,-99.99986267089844
2020-06-18,-99.99989318847656,99.98241424560547,-99.99995422363281
2020-06-19,-99.99972534179688,99.98234558105469,-99.99988555908203
2020-06-22,-99.99962615966797,99.972412109375,-99.99934387207031
2020-06-23,-99.99662017822266,99.98582458496094,-99.998779296875
2020-06-24,-99.99781036376953,99.97562408447266,-99.99996185302734
2020-06-25,-99.99945831298828,99.95439147949219,-99.99992370605469
2020-06-26,-99.99958038330078,99.98388671875,-99.99977111816406
2020-06-29,-99.99991607666016,99.96009063720703,-99.99993133544922
2020-06-30,-99.99995422363281,99.91819763183594,-99.9999771118164
2020-07-01,-99.99990844726562,99.96405029296875,-99.99970245361328
2020-07-02,-99.99986267089844,99.96376037597656,-99.99990844726562
2020-07-03,-99.99977111816406,99.98126220703125,-99.99984741210938
2020-07-06,-99.99884033203125,99.97325897216797,-99.99982452392578
2020-07-07,-99.5822982788086,57.865821838378906,-99.99935913085938
2020-07-08,-96.75114440917969,99.72077941894531,-99.99980163574219
2020-07-09,-98.861328125,99.86474609375,-99.99992370605469
2020-07-10,-99.39530944824219,99.99919128417969,-99.99983215332031
2020-07-13,-64.52496337890625,89.72518157958984,-99.99996948242188
2020-07-14,-97.06980895996094,91.67527770996094,-99.99998474121094
2020-07-15,-71.2255630493164,79.22914123535156,-99.99998474121094
2020-07-16,26.26531219482422,91.0365219116211,-99.99998474121094
2020-07-17,-99.98685455322266,97.84367370605469,-99.99996185302734
2020-07-20,-99.97647094726562,99.99034118652344,-99.99983978271484
2020-07-21,-99.69903564453125,99.99978637695312,-99.9999008178711
2020-07-22,-99.92198944091797,-97.02429962158203,-99.99993133544922
2020-07-23,-100.0,100.0,-100.0
2020-07-24,-99.99974060058594,99.88670349121094,-99.99991607666016
2020-07-27,-100.0,97.52378845214844,-100.0
2020-07-28,-99.99996948242188,98.89054107666016,-99.99999237060547
2020-07-29,-99.99998474121094,94.67451477050781,-100.0
2020-07-30,-99.99993896484375,98.83751678466797,-99.99998474121094
2020-07-31,-99.99990844726562,97.23503875732422,-99.99999237060547
2020-08-03,-99.99958801269531,99.76556396484375,-99.9999008178711
2020-08-04,-99.98761749267578,92.63087463378906,-99.99951171875
2020-08-05,-99.59115600585938,-8.2932767868042,-99.9980697631836
2020-08-06,-76.14006042480469,100.0,-100.0
2020-08-07,-99.9837417602539,92.19292449951172,-99.99906921386719
2020-08-10,-98.83740997314453,99.93555450439453,-99.99903106689453
2020-08-11,-99.9980697631836,75.47798156738281,-99.99898529052734
2020-08-12,36.127471923828125,59.561134338378906,-99.99925994873047
2020-08-13,-80.31564331054688,99.78196716308594,-99.99971771240234
2020-08-14,-99.30377197265625,91.7352523803711,-99.99966430664062
2020-08-17,-99.65668487548828,96.0785140991211,-99.99968719482422
2020-08-18,-99.88615417480469,72.38394927978516,-99.99979400634766
2020-08-19,-85.1292495727539,9.875524520874023,-99.99971008300781
2020-08-20,-80.5932388305664,96.15143585205078,-99.99991607666016
2020-08-21,-99.9921646118164,66.2170639038086,-99.99993896484375
2020-08-24,-99.99576568603516,61.896060943603516,-99.99999237060547
2020-08-25,51.07279968261719,27.273582458496094,-99.99999237060547
2020-08-26,-99.97400665283203,84.0302734375,-99.99999237060547
2020-08-27,-99.99906921386719,-94.45008850097656,-100.0
2020-08-28,-100.0,100.0,-100.0
2020-08-31,78.28799438476562,98.07247924804688,-100.0
2020-09-01,99.86750793457031,69.51656341552734,-100.0
2020-09-03,-19.97035789489746,-30.493127822875977,-100.0
2020-09-04,-99.97564697265625,100.0,-100.0
2020-09-07,-99.89193725585938,99.97525024414062,-99.99999237060547
2020-09-08,-99.70167541503906,99.99798583984375,-99.99998474121094
2020-09-09,-76.0079574584961,-96.50262451171875,-99.99998474121094
2020-09-10,-100.0,100.0,-100.0
2020-09-11,-99.02980041503906,-100.0,-100.0
2020-09-14,-100.0,100.0,-100.0
2020-09-15,-99.25498962402344,-82.13288879394531,-100.0
2020-09-16,-100.0,100.0,-100.0
2020-09-17,-80.55220031738281,36.75625228881836,-99.99999237060547
2020-09-18,-95.58145141601562,82.0496826171875,-99.99999237060547
2020-09-21,-99.99986267089844,58.81156921386719,-100.0
2020-09-22,-87.07100677490234,43.77788162231445,-99.99999237060547
2020-09-23,-97.89089965820312,49.71342086791992,-99.99999237060547
2020-09-24,-99.6894760131836,98.0886001586914,-99.99999237060547
2020-09-25,-99.73753356933594,-46.791847229003906,-99.99999237060547
2020-09-28,-99.99998474121094,100.0,-100.0
2020-09-29,-20.656919479370117,100.0,-100.0
2020-09-30,-99.95230102539062,100.0,-99.99999237060547
2020-10-01,-74.48960876464844,91.56350708007812,-100.0
2020-10-02,-99.69976806640625,5.000472068786621,-99.99999237060547
2020-10-05,-99.69314575195312,99.99840545654297,-100.0
2020-10-06,-95.90489959716797,-15.885889053344727,-99.99999237060547
2020-10-07,-98.81277465820312,100.0,-100.0
2020-10-08,-98.50572967529297,99.9781494140625,-99.99999237060547
2020-10-09,-97.26991271972656,99.85497283935547,-99.99999237060547
2020-10-12,-97.8116455078125,97.37415313720703,-99.99999237060547
2020-10-13,-99.98883056640625,99.94512939453125,-99.99996948242188
2020-10-14,-99.6646499633789,82.9578628540039,-99.99998474121094
2020-10-15,-98.3293228149414,64.44450378417969,-99.99999237060547
2020-10-16,-95.85725402832031,86.00139617919922,-100.0
2020-10-19,-100.0,-99.42121124267578,-100.0
2020-10-20,-100.0,100.0,-100.0
2020-10-21,99.0009536743164,-99.99534606933594,-100.0
2020-10-22,-100.0,100.0,-100.0
2020-10-23,58.43196105957031,77.32832336425781,-100.0
2020-10-26,-99.97576141357422,91.47815704345703,-100.0
2020-10-27,-99.97252655029297,-97.8626708984375,-99.99999237060547
2020-10-28,-100.0,100.0,-100.0
2020-10-29,-99.99767303466797,99.7659683227539,-99.99998474121094
2020-10-30,-99.99515533447266,99.65336608886719,-100.0
2020-11-02,-99.9719467163086,99.99434661865234,-100.0
2020-11-03,-57.940269470214844,83.67463684082031,-100.0
