,0
Annual return,0.23447719114752874
Cumulative returns,0.49117086850821945
Annual volatility,0.2992869681951195
Sharpe ratio,0.8536315031190685
Calmar ratio,0.551471807651643
Stability,0.09462336374857447
Max drawdown,-0.42518436644297997
Omega ratio,1.16008650179265
Sortino ratio,1.2554798563341942
Skew,-0.11382597617460775
Kurtosis,1.755897919115859
Tail ratio,1.3125130107369174
Daily value at risk,-0.036692801100464516
Alpha,0.0
Beta,1.0000000000000004
