,date,account_value
0,2019-01-02,10000.0
1,2019-01-03,9980.160399999999
2,2019-01-04,10009.8604
3,2019-01-07,10049.4604
4,2019-01-08,10049.4604
5,2019-01-09,10098.9604
6,2019-01-10,10089.0604
7,2019-01-11,10089.393257000002
8,2019-01-14,10089.364753
9,2019-01-15,10080.761276313904
10,2019-01-16,10045.232716978056
11,2019-01-17,10032.354629291718
12,2019-01-18,10051.954629291718
13,2019-01-21,10041.939029291718
14,2019-01-22,10031.90382929172
15,2019-01-23,10051.406229291717
16,2019-01-24,10070.806229291718
17,2019-01-25,10080.50622929172
18,2019-01-28,10158.106229291718
19,2019-01-29,10177.50622929172
20,2019-01-30,10177.50622929172
21,2019-01-31,10177.50622929172
22,2019-02-01,9682.806229291718
23,2019-02-11,10192.307429291719
24,2019-02-12,10692.107429291718
25,2019-02-13,10682.307429291719
26,2019-02-14,11064.50742929172
27,2019-02-15,10976.307429291719
28,2019-02-18,11142.90742929172
29,2019-02-19,11368.307429291719
30,2019-02-20,11417.307429291719
31,2019-02-21,11603.50742929172
32,2019-02-22,11466.307429291719
33,2019-02-25,11397.707429291719
34,2019-02-26,11319.307429291719
35,2019-02-27,11483.836122002596
36,2019-02-28,11472.34189063358
37,2019-03-01,11570.94189063358
38,2019-03-04,11800.94189063358
39,2019-03-05,11790.94189063358
40,2019-03-06,11830.94189063358
41,2019-03-07,11955.884004957006
42,2019-03-08,11844.63480958347
43,2019-03-11,11832.882657607455
44,2019-03-12,11851.052657607457
45,2019-03-13,11742.271257607457
46,2019-03-14,11870.971257607456
47,2019-03-15,11861.071257607458
48,2019-03-18,11849.319957607458
49,2019-03-19,11808.45385760746
50,2019-03-20,11796.71685760746
51,2019-03-21,11471.337257607462
52,2019-03-22,11628.137257607461
53,2019-03-25,11294.937257607462
54,2019-03-26,11147.937257607462
55,2019-03-27,11153.466744794277
56,2019-03-28,11312.966372638515
57,2019-03-29,11311.691472638515
58,2019-04-01,11369.384865893642
59,2019-04-02,11349.913930141933
60,2019-04-03,11214.03901787997
61,2019-04-04,11233.449719631679
62,2019-04-05,11233.449719631679
63,2019-04-08,11272.271123135097
64,2019-04-09,11029.637351238734
65,2019-04-10,10913.17314072848
66,2019-04-11,11223.744368755824
67,2019-04-12,11049.048052990443
68,2019-04-16,11039.342702114589
69,2019-04-17,10738.4768249631
70,2019-04-18,10641.423316204555
71,2019-04-19,10748.182175838954
72,2019-04-22,10922.878491604335
73,2019-04-23,11010.807909286985
74,2019-04-24,11085.876947491179
75,2019-04-25,11074.838347491179
76,2019-04-26,11073.51914749118
77,2019-05-02,11063.81914749118
78,2019-05-03,10957.119147491181
79,2019-05-06,10928.01914749118
80,2019-05-07,10945.05234749118
81,2019-05-08,10932.281418491088
82,2019-05-09,10923.273418491088
83,2019-05-10,10911.207089491
84,2019-05-13,10908.219522457615
85,2019-05-14,10964.967778585544
86,2019-05-15,11137.244746969332
87,2019-05-16,11290.379829977146
88,2019-05-17,11278.878035369507
89,2019-05-20,11324.710574801937
90,2019-05-21,11324.710574801937
91,2019-05-22,11324.710574801937
92,2019-05-23,11276.950378116146
93,2019-05-24,11085.909591372982
94,2019-05-27,11085.909591372982
95,2019-05-28,10990.3891980014
96,2019-05-29,11088.049565799252
97,2019-05-30,11069.101190054622
98,2019-05-31,11058.139634001462
99,2019-06-03,11037.538034001464
100,2019-06-04,11047.138034001462
101,2019-06-05,11171.938034001465
102,2019-06-06,11171.938034001465
103,2019-06-07,11277.538034001464
104,2019-06-10,11335.138034001462
105,2019-06-11,11277.538034001464
106,2019-06-12,11181.538034001464
107,2019-06-13,11133.538034001464
108,2019-06-14,11100.611167672669
109,2019-06-17,10990.517261302675
110,2019-06-18,10979.525261302675
111,2019-06-19,11150.981261302677
112,2019-06-20,11138.328461302677
113,2019-06-21,11123.606368735233
114,2019-06-24,11295.659690442006
115,2019-06-25,11295.659690442006
116,2019-06-26,11343.769248785893
117,2019-06-27,11151.331015410344
118,2019-06-28,11140.275438902918
119,2019-07-01,11273.16823890292
120,2019-07-02,11138.768238902918
121,2019-07-03,11100.36823890292
122,2019-07-04,11205.968238902919
123,2019-07-05,11225.16823890292
124,2019-07-08,11157.968238902919
125,2019-07-09,11153.562518466822
126,2019-07-10,11225.970239597194
127,2019-07-11,11197.164344173305
128,2019-07-12,11149.154518466823
129,2019-07-15,10957.544408038966
130,2019-07-16,11120.526185039396
131,2019-07-17,11092.645966805714
132,2019-07-18,11019.046943658132
133,2019-07-19,11008.056397861928
134,2019-07-22,11044.15239786193
135,2019-07-23,11354.352397861929
136,2019-07-24,11561.15239786193
137,2019-07-25,11673.95239786193
138,2019-07-26,11570.55239786193
139,2019-07-29,11786.75239786193
140,2019-07-30,11608.15239786193
141,2019-07-31,11561.15239786193
142,2019-08-01,11786.75239786193
143,2019-08-02,11773.217618030998
144,2019-08-05,11329.413915485833
145,2019-08-06,11500.5983965039
146,2019-08-07,11314.486034920192
147,2019-08-08,11552.619772999262
148,2019-08-09,11379.588718784786
149,2019-08-12,11360.796823872066
150,2019-08-13,11182.273822201229
151,2019-08-14,11229.253559483028
152,2019-08-15,11454.756298435665
153,2019-08-16,11548.715772999263
154,2019-08-19,11539.319825542903
155,2019-08-20,11454.756298435665
156,2019-08-21,11586.299562824703
157,2019-08-22,11933.949618710018
158,2019-08-23,11830.59419669006
159,2019-08-26,11811.80230177734
160,2019-08-27,11595.695510281063
161,2019-08-28,11583.298579910732
162,2019-08-29,11619.249274925687
163,2019-08-30,11708.829048723677
164,2019-09-03,11657.012407709577
165,2019-09-04,11600.464038492659
166,2019-09-05,11562.765125681379
167,2019-09-06,11466.139506311873
168,2019-09-09,11454.674005654411
169,2019-09-10,11387.472205654412
170,2019-09-11,11340.972205654412
171,2019-09-12,11337.777601376802
172,2019-09-13,11418.054865987093
173,2019-09-16,11455.137650258332
174,2019-09-17,11455.137650258332
175,2019-09-18,11399.513473851473
176,2019-09-19,11334.618601376802
177,2019-09-20,11139.933983952791
178,2019-09-23,11102.85119968155
179,2019-09-24,11204.82885642746
180,2019-09-25,11193.69475045002
181,2019-09-26,11117.462650450021
182,2019-09-27,11191.86265045002
