,0
Annual return,-0.1021126625644001
Cumulative returns,-0.18478903746023068
Annual volatility,0.2303316307661222
Sharpe ratio,-0.35225268377488067
Calmar ratio,-0.2159350888866484
Stability,0.638330505936931
Max drawdown,-0.47288591720265755
Omega ratio,0.9283306594257349
Sortino ratio,-0.48799495341210736
Skew,-0.187899411718709
Kurtosis,6.483416780974272
Tail ratio,1.0198285403885445
Daily value at risk,-0.029341021841448284
Alpha,0.0
Beta,0.9999999999999999
