date,VNM,STB,HPG
2019-04-09,-99.98495483398438,99.9999771118164,99.9999771118164
2019-04-10,-99.5442123413086,100.0,99.99919891357422
2019-04-11,-99.7583236694336,100.0,99.99947357177734
2019-04-12,-99.98016357421875,100.0,99.99989318847656
2019-04-16,-99.9616470336914,100.0,99.99989318847656
2019-04-17,-99.99592590332031,100.0,100.0
2019-04-18,-99.9859848022461,99.84686279296875,99.9999771118164
2019-04-19,-99.98003387451172,100.0,99.99995422363281
2019-04-22,-99.84207153320312,100.0,99.9991455078125
2019-04-23,-99.69163513183594,99.99995422363281,99.99745178222656
2019-04-24,-99.73017883300781,99.9999771118164,99.99911499023438
2019-04-25,-99.88456726074219,100.0,99.99955749511719
2019-04-26,-99.97314453125,100.0,99.99976348876953
2019-05-02,-99.98328399658203,100.0,99.99990844726562
2019-05-03,-99.96863555908203,100.0,99.99971008300781
2019-05-06,-98.28358459472656,100.0,99.99595642089844
2019-05-07,-99.03746795654297,99.99998474121094,99.99745178222656
2019-05-08,-98.62165832519531,100.0,99.99580383300781
2019-05-09,-98.08600616455078,100.0,99.99469757080078
2019-05-10,-98.3712387084961,99.97232818603516,99.99508666992188
2019-05-13,-99.10765075683594,100.0,99.99858093261719
2019-05-14,-99.89347076416016,100.0,99.99979400634766
2019-05-15,-99.93763732910156,100.0,99.9998550415039
2019-05-16,-99.28775787353516,100.0,99.99961853027344
2019-05-17,-99.19922637939453,100.0,99.9994888305664
2019-05-20,-99.92021179199219,100.0,99.99968719482422
2019-05-21,-99.98779296875,100.0,99.9999771118164
2019-05-22,-99.94058227539062,100.0,99.99995422363281
2019-05-23,-99.92282104492188,100.0,99.99983215332031
2019-05-24,-99.89173126220703,100.0,99.99978637695312
2019-05-27,-97.29243469238281,100.0,99.99787902832031
2019-05-28,-99.0090103149414,98.31846618652344,99.9979248046875
2019-05-29,-89.73419952392578,-95.18502044677734,99.93807220458984
2019-05-30,84.3851089477539,-69.65443420410156,99.79493713378906
2019-05-31,97.29435729980469,31.794811248779297,99.8200912475586
2019-06-03,99.90179443359375,100.0,96.38390350341797
2019-06-04,99.98092651367188,100.0,95.97235107421875
2019-06-05,99.95076751708984,100.0,98.6856460571289
2019-06-06,99.6318588256836,100.0,99.94220733642578
2019-06-07,95.87895965576172,100.0,99.99072265625
2019-06-10,89.95632934570312,100.0,99.99339294433594
2019-06-11,94.35371398925781,100.0,99.9919204711914
2019-06-12,95.8659896850586,100.0,99.98925018310547
2019-06-13,99.85685729980469,100.0,99.97502899169922
2019-06-14,99.94345092773438,100.0,99.97484588623047
2019-06-17,99.99635314941406,100.0,99.92487335205078
2019-06-18,99.99444580078125,100.0,99.83763885498047
2019-06-19,99.9441146850586,99.53460693359375,99.95206451416016
2019-06-20,98.45991516113281,100.0,99.98099517822266
2019-06-21,95.54790496826172,100.0,99.99141693115234
2019-06-24,98.94731903076172,-85.45002746582031,99.9815444946289
2019-06-25,99.67085266113281,99.99998474121094,99.9998550415039
2019-06-26,98.20797729492188,100.0,99.99996185302734
2019-06-27,99.98128509521484,99.99993133544922,99.98230743408203
2019-06-28,99.99470520019531,100.0,99.95912170410156
2019-07-01,93.95911407470703,100.0,99.99995422363281
2019-07-02,64.77613830566406,100.0,99.9999771118164
2019-07-03,97.8088150024414,100.0,99.99995422363281
2019-07-04,96.30718231201172,99.9999771118164,99.9999771118164
2019-07-05,99.63243865966797,100.0,99.99964141845703
2019-07-08,99.91132354736328,100.0,99.99359893798828
2019-07-09,99.95892333984375,100.0,99.99591064453125
2019-07-10,99.76576232910156,99.99995422363281,99.99964141845703
2019-07-11,99.92842864990234,100.0,99.9990234375
2019-07-12,99.90666961669922,100.0,99.99885559082031
2019-07-15,99.95633697509766,99.97801971435547,99.99909210205078
2019-07-16,99.86203002929688,100.0,99.99954986572266
2019-07-17,99.92317962646484,99.87269592285156,99.99604034423828
2019-07-18,99.88551330566406,100.0,99.97179412841797
2019-07-19,99.8367691040039,100.0,99.99978637695312
2019-07-22,98.82146453857422,99.28433990478516,99.99996185302734
2019-07-23,99.25719451904297,100.0,99.99996185302734
2019-07-24,95.25065612792969,100.0,100.0
2019-07-25,98.87311553955078,99.99995422363281,99.9999771118164
2019-07-26,99.59440612792969,100.0,99.99993133544922
2019-07-29,99.7955322265625,100.0,99.99978637695312
2019-07-30,99.72786712646484,100.0,99.98619842529297
2019-07-31,99.95181274414062,99.99586486816406,99.99320220947266
2019-08-01,99.78279876708984,99.93086242675781,99.99623107910156
2019-08-02,99.85433959960938,100.0,99.9985580444336
2019-08-05,96.01820373535156,100.0,99.99991607666016
2019-08-06,99.86820220947266,99.95734405517578,99.9979019165039
2019-08-07,99.64421081542969,100.0,99.9998779296875
2019-08-08,89.47148132324219,100.0,100.0
2019-08-09,39.95066833496094,100.0,100.0
2019-08-12,-70.265869140625,98.9182357788086,100.0
2019-08-13,-75.43132019042969,100.0,100.0
2019-08-14,-80.53541564941406,100.0,100.0
2019-08-15,-25.47508430480957,100.0,100.0
2019-08-16,-30.145729064941406,100.0,100.0
2019-08-19,96.1597671508789,-97.06845092773438,99.99998474121094
2019-08-20,96.51508331298828,74.4139404296875,100.0
2019-08-21,98.53661346435547,100.0,100.0
2019-08-22,99.81507873535156,100.0,99.99993133544922
2019-08-23,99.97180938720703,100.0,99.99990844726562
2019-08-26,99.95957946777344,100.0,99.99968719482422
2019-08-27,99.93309783935547,100.0,99.99593353271484
2019-08-28,99.89521789550781,100.0,99.91395568847656
2019-08-29,99.97637176513672,-99.83736419677734,99.953857421875
2019-08-30,99.978515625,100.0,99.99211883544922
2019-09-03,99.98976135253906,100.0,99.99693298339844
2019-09-04,99.98262023925781,100.0,99.99413299560547
2019-09-05,99.94945526123047,99.99584197998047,99.93586730957031
2019-09-06,99.98531341552734,100.0,99.95348358154297
2019-09-09,99.99681854248047,100.0,99.99722290039062
2019-09-10,99.99838256835938,100.0,99.99771118164062
2019-09-11,99.9996566772461,-99.76679992675781,99.9970932006836
2019-09-12,99.96969604492188,100.0,99.99996185302734
2019-09-13,97.64512634277344,99.9999771118164,100.0
2019-09-16,87.20940399169922,100.0,100.0
2019-09-17,89.07121276855469,100.0,100.0
2019-09-18,99.39193725585938,100.0,100.0
2019-09-19,99.52339935302734,-94.49882507324219,100.0
2019-09-20,96.32687377929688,100.0,100.0
2019-09-23,99.94759368896484,100.0,99.99971008300781
2019-09-24,99.99461364746094,100.0,99.99518585205078
2019-09-25,99.98934173583984,100.0,99.9974365234375
2019-09-26,99.96022033691406,100.0,99.99894714355469
2019-09-27,99.98878479003906,99.99107360839844,99.99978637695312
2019-09-30,99.91828155517578,100.0,99.99957275390625
2019-10-01,99.99247741699219,100.0,99.99932861328125
2019-10-02,99.97554016113281,100.0,99.99523162841797
2019-10-03,99.99268341064453,100.0,99.9765853881836
2019-10-04,99.97132110595703,100.0,99.9521255493164
2019-10-07,99.96282196044922,100.0,99.54264068603516
2019-10-08,99.99137878417969,100.0,99.69456481933594
2019-10-09,99.98080444335938,99.25466918945312,99.84586334228516
2019-10-10,99.97787475585938,99.99923706054688,99.85346984863281
2019-10-11,99.98757934570312,100.0,99.86546325683594
2019-10-14,99.99613952636719,100.0,99.99641418457031
2019-10-15,99.99856567382812,100.0,99.99540710449219
2019-10-16,99.99952697753906,100.0,99.99768829345703
2019-10-17,99.99972534179688,100.0,99.95246124267578
2019-10-18,99.99989318847656,100.0,99.97200012207031
2019-10-21,99.99983215332031,99.95347595214844,99.93409729003906
2019-10-22,99.9999771118164,99.99998474121094,99.89781188964844
2019-10-23,99.99995422363281,100.0,99.92353820800781
2019-10-24,99.99980926513672,99.56883239746094,99.99552917480469
2019-10-25,99.99449157714844,100.0,99.99864196777344
2019-10-28,99.98690795898438,100.0,99.9994888305664
2019-10-29,99.99834442138672,99.923583984375,99.99816131591797
2019-10-30,99.99971008300781,100.0,99.99661254882812
2019-10-31,99.99773406982422,100.0,99.99832916259766
2019-11-01,99.9988784790039,100.0,99.99906921386719
2019-11-04,52.29548263549805,100.0,100.0
2019-11-05,84.9183349609375,100.0,100.0
2019-11-06,93.93334197998047,100.0,100.0
2019-11-07,99.62908935546875,100.0,99.9999771118164
2019-11-08,99.86953735351562,100.0,99.99995422363281
2019-11-11,99.55594635009766,100.0,100.0
2019-11-12,96.44923400878906,100.0,100.0
2019-11-13,99.49576568603516,100.0,100.0
2019-11-14,99.99008178710938,100.0,99.94491577148438
2019-11-15,99.99761962890625,100.0,99.8038330078125
2019-11-18,99.99674224853516,100.0,99.46412658691406
2019-11-19,99.99816131591797,100.0,99.81584167480469
2019-11-20,99.99940490722656,100.0,99.8057632446289
2019-11-21,99.99995422363281,100.0,99.89445495605469
2019-11-22,99.99995422363281,99.99239349365234,99.93569946289062
2019-11-25,99.99990844726562,100.0,99.95720672607422
2019-11-26,99.99961853027344,100.0,99.96424865722656
2019-11-27,99.99971008300781,99.95818328857422,99.94263458251953
2019-11-28,99.99995422363281,100.0,99.94258880615234
2019-11-29,99.99995422363281,100.0,99.97384643554688
2019-12-02,100.0,100.0,99.90927124023438
2019-12-03,100.0,100.0,99.98619842529297
2019-12-04,100.0,100.0,99.99711608886719
2019-12-05,100.0,100.0,99.99053192138672
2019-12-06,100.0,100.0,99.99234771728516
2019-12-09,99.99998474121094,99.15347290039062,99.99418640136719
2019-12-10,100.0,100.0,99.9964370727539
2019-12-11,100.0,100.0,99.99723815917969
2019-12-12,100.0,100.0,99.98818969726562
2019-12-13,100.0,100.0,99.98314666748047
2019-12-16,100.0,100.0,99.98611450195312
2019-12-17,99.99998474121094,99.99897766113281,99.98365783691406
2019-12-18,99.99996185302734,100.0,99.96562194824219
2019-12-19,99.99991607666016,99.99998474121094,99.97761535644531
2019-12-20,99.99993896484375,97.51844787597656,99.98033142089844
2019-12-23,99.99978637695312,99.61876678466797,99.92646026611328
2019-12-24,99.9998550415039,100.0,99.94950103759766
2019-12-25,99.99974060058594,86.41145324707031,99.98800659179688
2019-12-26,99.99190521240234,100.0,99.9959945678711
2019-12-27,99.99911499023438,100.0,99.99105072021484
2019-12-30,99.33505249023438,100.0,99.9999771118164
2019-12-31,99.59790802001953,100.0,99.9999771118164
2020-01-02,99.59481048583984,100.0,99.9999771118164
2020-01-03,99.94841766357422,100.0,99.99819946289062
2020-01-06,99.99627685546875,100.0,99.91531372070312
2020-01-07,99.99586486816406,100.0,99.98600769042969
2020-01-08,99.9572525024414,100.0,99.69937896728516
2020-01-09,99.95702362060547,99.99998474121094,99.89897918701172
2020-01-10,99.9445571899414,100.0,99.85862731933594
2020-01-13,99.8991470336914,100.0,99.51710510253906
2020-01-14,99.88539123535156,99.99745178222656,99.39057922363281
2020-01-15,99.94146728515625,100.0,99.25764465332031
2020-01-16,99.95977783203125,100.0,99.97785949707031
2020-01-17,99.99557495117188,100.0,99.98152160644531
2020-01-20,99.99037170410156,99.99607849121094,99.96012115478516
2020-01-21,99.99966430664062,100.0,99.72957611083984
2020-01-22,100.0,99.99925994873047,99.99041748046875
2020-01-30,100.0,99.99745178222656,99.9001235961914
2020-01-31,100.0,-99.35140991210938,99.9775390625
2020-02-03,100.0,100.0,99.99980926513672
2020-02-04,100.0,100.0,99.9939193725586
2020-02-05,100.0,100.0,99.99298858642578
2020-02-06,100.0,100.0,99.99586486816406
2020-02-07,100.0,100.0,99.99513244628906
2020-02-10,100.0,100.0,99.99285888671875
2020-02-11,100.0,99.9998550415039,99.99761962890625
2020-02-12,100.0,100.0,99.99494934082031
2020-02-13,100.0,100.0,99.99737548828125
2020-02-14,100.0,100.0,99.99726104736328
2020-02-17,100.0,100.0,99.99574279785156
2020-02-18,100.0,100.0,99.98162078857422
2020-02-19,100.0,100.0,99.97328186035156
2020-02-20,100.0,100.0,99.9734878540039
2020-02-21,99.99998474121094,100.0,99.9418716430664
2020-02-24,99.99995422363281,100.0,99.74391174316406
2020-02-25,99.99995422363281,100.0,99.98705291748047
2020-02-26,99.99993896484375,96.79544830322266,99.9678726196289
2020-02-27,99.9999771118164,99.99561309814453,99.94430541992188
2020-02-28,99.9999771118164,100.0,99.90727996826172
2020-03-02,99.99998474121094,100.0,99.94983673095703
2020-03-03,99.9998550415039,100.0,99.9806137084961
2020-03-04,99.9999771118164,100.0,99.92951965332031
2020-03-05,99.99977111816406,100.0,99.86280059814453
2020-03-06,99.99983215332031,100.0,99.88036346435547
2020-03-09,100.0,100.0,99.5646743774414
2020-03-10,100.0,100.0,99.94459533691406
2020-03-11,100.0,100.0,99.94480895996094
2020-03-12,100.0,100.0,99.78385925292969
2020-03-13,100.0,100.0,99.97760009765625
2020-03-16,100.0,100.0,99.98226165771484
2020-03-17,100.0,100.0,99.98973846435547
2020-03-18,99.99998474121094,99.99995422363281,99.98822021484375
2020-03-19,100.0,100.0,99.9852066040039
2020-03-20,99.9999771118164,36.332035064697266,99.99237060546875
2020-03-23,100.0,99.9354019165039,99.95930480957031
2020-03-24,100.0,100.0,99.98323822021484
2020-03-25,99.99995422363281,100.0,99.99301147460938
2020-03-26,99.99995422363281,100.0,99.96795654296875
2020-03-27,99.99996185302734,-99.99858093261719,99.97003936767578
2020-03-30,100.0,100.0,99.98314666748047
2020-03-31,99.99996185302734,100.0,99.97984313964844
2020-04-01,99.99989318847656,100.0,99.98368072509766
2020-04-03,99.99990844726562,100.0,99.98772430419922
2020-04-06,99.9999771118164,100.0,99.95346069335938
2020-04-07,100.0,100.0,99.96290588378906
2020-04-08,100.0,100.0,99.97775268554688
2020-04-09,100.0,99.9999771118164,99.968505859375
2020-04-10,100.0,100.0,99.97503662109375
2020-04-13,100.0,100.0,99.96954345703125
2020-04-14,100.0,100.0,99.92186737060547
2020-04-15,99.9999771118164,100.0,99.94631958007812
2020-04-16,99.9999771118164,100.0,99.95053100585938
2020-04-17,99.99978637695312,-99.95332336425781,99.9837417602539
2020-04-20,99.99817657470703,100.0,99.99766540527344
2020-04-21,99.99880981445312,100.0,99.8987045288086
2020-04-22,99.99940490722656,100.0,99.95511627197266
2020-04-23,99.98457336425781,100.0,99.99425506591797
2020-04-24,99.99854278564453,100.0,99.96924591064453
2020-04-27,99.99580383300781,100.0,99.96464538574219
2020-04-28,99.99349975585938,100.0,99.90990447998047
2020-04-29,99.99158477783203,100.0,99.93048858642578
2020-05-04,99.99251556396484,100.0,99.79188537597656
2020-05-05,99.99678039550781,100.0,99.87553405761719
2020-05-06,99.9979476928711,100.0,99.98477935791016
2020-05-07,99.99840545654297,100.0,99.99468231201172
2020-05-08,99.96397399902344,100.0,99.99909210205078
2020-05-11,99.99292755126953,100.0,99.99739074707031
2020-05-12,99.99671173095703,100.0,99.99771118164062
2020-05-13,99.29650115966797,100.0,99.99998474121094
2020-05-14,99.21820068359375,100.0,99.99998474121094
2020-05-15,99.75135040283203,100.0,99.99993133544922
2020-05-18,99.9304428100586,100.0,99.99983215332031
2020-05-19,99.7375717163086,100.0,99.9999771118164
2020-05-20,99.97317504882812,99.99249267578125,99.9998550415039
2020-05-21,99.9894027709961,100.0,99.99983215332031
2020-05-22,99.99412536621094,99.53282165527344,99.99851989746094
2020-05-25,99.99565124511719,90.16157531738281,99.99506378173828
2020-05-26,99.98950958251953,100.0,99.99544525146484
2020-05-27,99.74689483642578,100.0,99.97704315185547
2020-05-28,99.77996063232422,100.0,99.94766998291016
2020-05-29,99.85298919677734,100.0,99.84996032714844
2020-06-01,99.88970947265625,100.0,99.94559478759766
2020-06-02,99.82471466064453,100.0,99.89881896972656
2020-06-03,99.98359680175781,100.0,99.99148559570312
2020-06-04,99.96977233886719,100.0,99.98450469970703
2020-06-05,99.99703979492188,99.99430084228516,99.99152374267578
2020-06-08,99.9928207397461,100.0,99.99809265136719
2020-06-09,99.99311065673828,100.0,99.99633026123047
2020-06-10,99.99687957763672,100.0,99.98908996582031
2020-06-11,99.99739837646484,100.0,99.01385498046875
2020-06-12,99.99993133544922,92.13043212890625,99.9594955444336
2020-06-15,99.99974060058594,99.9998779296875,99.81096649169922
2020-06-16,99.99995422363281,100.0,99.92118072509766
2020-06-17,99.9999771118164,99.99974060058594,99.9217529296875
2020-06-18,99.99998474121094,100.0,99.93737030029297
2020-06-19,99.9999771118164,99.9058837890625,99.9461669921875
2020-06-22,99.99998474121094,100.0,99.9521255493164
2020-06-23,99.99996185302734,100.0,99.98271179199219
2020-06-24,99.9999771118164,-1.5753388404846191,99.98211669921875
2020-06-25,100.0,100.0,99.98619842529297
2020-06-26,99.9999771118164,100.0,99.95443725585938
2020-06-29,99.99998474121094,100.0,99.79407501220703
2020-06-30,99.99998474121094,100.0,99.85914611816406
2020-07-01,99.9999771118164,99.99995422363281,99.94292449951172
2020-07-02,99.99995422363281,100.0,99.9174575805664
2020-07-03,99.99990844726562,100.0,99.91822052001953
2020-07-06,99.9998779296875,99.9969253540039,99.93905639648438
2020-07-07,99.99990844726562,100.0,99.9599609375
2020-07-08,99.9999771118164,100.0,99.96808624267578
2020-07-09,99.99995422363281,100.0,99.99241638183594
2020-07-10,99.9999771118164,100.0,99.9822998046875
2020-07-13,99.99983215332031,100.0,99.99546813964844
2020-07-14,99.99968719482422,100.0,99.99658966064453
2020-07-15,99.99959564208984,100.0,99.99766540527344
2020-07-16,99.99974060058594,100.0,99.9974136352539
2020-07-17,99.99972534179688,100.0,99.98948669433594
2020-07-20,99.99165344238281,100.0,99.66252136230469
2020-07-21,99.99339294433594,100.0,99.71829986572266
2020-07-22,99.93400573730469,100.0,99.1007080078125
2020-07-23,99.99101257324219,100.0,99.52156829833984
2020-07-24,99.99987030029297,100.0,99.90460968017578
2020-07-27,100.0,99.99983215332031,99.7137451171875
2020-07-28,100.0,99.99932861328125,99.99006652832031
2020-07-29,100.0,100.0,99.96390533447266
2020-07-30,100.0,100.0,99.9815444946289
2020-07-31,100.0,100.0,99.96886444091797
2020-08-03,99.9999771118164,99.9999771118164,99.99334716796875
2020-08-04,99.9998779296875,100.0,99.96721649169922
2020-08-05,99.9999771118164,100.0,99.96324920654297
2020-08-06,99.99998474121094,100.0,99.96373748779297
2020-08-07,100.0,99.9998550415039,99.95437622070312
2020-08-10,100.0,100.0,99.95906066894531
2020-08-11,100.0,100.0,99.95884704589844
2020-08-12,100.0,100.0,99.97177124023438
2020-08-13,100.0,99.9999771118164,99.9815673828125
2020-08-14,100.0,99.9999771118164,99.98054504394531
2020-08-17,100.0,98.86417388916016,99.98226165771484
2020-08-18,99.99998474121094,100.0,99.9805908203125
2020-08-19,99.99998474121094,100.0,99.97291564941406
2020-08-20,99.99990844726562,99.99189758300781,99.985595703125
2020-08-21,99.99993133544922,100.0,99.99044036865234
2020-08-24,99.98822021484375,100.0,99.99987030029297
2020-08-25,99.87602233886719,100.0,99.9999771118164
2020-08-26,99.97067260742188,100.0,99.9998550415039
2020-08-27,98.55575561523438,100.0,100.0
2020-08-28,58.52653884887695,100.0,100.0
2020-08-31,98.77302551269531,100.0,99.9999771118164
2020-09-01,99.56085968017578,99.99993133544922,99.9999771118164
2020-09-03,99.80547332763672,100.0,99.9999771118164
2020-09-04,99.97422790527344,99.9622573852539,99.99961853027344
2020-09-07,99.83847045898438,100.0,99.96206665039062
2020-09-08,99.96702575683594,100.0,99.9715576171875
2020-09-09,99.94076538085938,100.0,99.94661712646484
2020-09-10,99.81150817871094,100.0,99.9552230834961
2020-09-11,99.91783905029297,100.0,99.84365844726562
2020-09-14,99.93932342529297,-56.93210983276367,99.95184326171875
2020-09-15,99.99467468261719,100.0,99.9979476928711
2020-09-16,99.99186706542969,100.0,99.9990234375
2020-09-17,99.99380493164062,100.0,99.99754333496094
2020-09-18,99.99372863769531,99.99980926513672,99.99982452392578
2020-09-21,99.96161651611328,100.0,99.99996185302734
2020-09-22,99.99637603759766,100.0,99.99968719482422
2020-09-23,99.99413299560547,100.0,99.99971008300781
2020-09-24,99.99817657470703,100.0,99.99630737304688
2020-09-25,99.99906921386719,100.0,99.99451446533203
2020-09-28,99.99573516845703,100.0,99.9980239868164
2020-09-29,99.91338348388672,100.0,99.95861053466797
2020-09-30,99.98209381103516,100.0,99.77986907958984
2020-10-01,99.98853302001953,100.0,99.97916412353516
2020-10-02,99.99917602539062,99.9999771118164,99.92735290527344
2020-10-05,99.99942779541016,100.0,99.9685287475586
2020-10-06,99.99935913085938,100.0,99.97342681884766
2020-10-07,99.99967956542969,99.99993133544922,99.96695709228516
2020-10-08,99.99856567382812,99.9999771118164,99.99325561523438
2020-10-09,99.99897766113281,100.0,99.99287414550781
2020-10-12,99.99947357177734,100.0,99.99362182617188
2020-10-13,99.99993133544922,100.0,99.9869384765625
2020-10-14,99.99987030029297,100.0,99.99516296386719
2020-10-15,99.99978637695312,99.99980926513672,99.9959945678711
2020-10-16,-26.829505920410156,100.0,100.0
2020-10-19,-84.04964447021484,100.0,100.0
2020-10-20,35.97223663330078,100.0,100.0
2020-10-21,-13.975536346435547,100.0,100.0
2020-10-22,57.889652252197266,99.99995422363281,100.0
2020-10-23,74.22525787353516,100.0,100.0
2020-10-26,99.73735809326172,100.0,99.99995422363281
2020-10-27,99.9939193725586,100.0,99.9909896850586
2020-10-28,99.99755859375,99.9991455078125,99.4334716796875
2020-10-29,99.99961853027344,-97.93344116210938,99.86835479736328
2020-10-30,99.9994125366211,-95.29366302490234,99.93684387207031
2020-11-02,99.99868774414062,99.9856948852539,99.92115783691406
2020-11-03,99.99349212646484,100.0,99.98527526855469
2020-11-04,99.98812866210938,100.0,99.99470520019531
2020-11-05,99.99576568603516,99.99991607666016,99.97293090820312
2020-11-06,99.9991683959961,99.99960327148438,99.9806900024414
2020-11-09,99.99977111816406,99.9999771118164,99.99754333496094
2020-11-10,99.99897766113281,100.0,99.99832916259766
2020-11-11,99.9998779296875,100.0,99.99685668945312
2020-11-12,99.99987030029297,100.0,99.99787902832031
2020-11-13,99.99971008300781,100.0,99.99898529052734
2020-11-16,99.99840545654297,100.0,99.99854278564453
2020-11-17,99.99954986572266,99.89704132080078,99.99903106689453
2020-11-18,99.99870300292969,100.0,99.99958038330078
2020-11-19,99.52352905273438,100.0,100.0
2020-11-20,98.72004699707031,99.9999771118164,100.0
2020-11-23,99.38235473632812,100.0,100.0
2020-11-24,98.8944320678711,100.0,100.0
2020-11-25,99.51373291015625,100.0,100.0
2020-11-26,99.9289779663086,100.0,99.9999771118164
2020-11-27,99.90563201904297,100.0,100.0
